Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-10-01;24;14530;24648;19499;-;986;-;9942;9942;-;0;-;4163;1099;0;190,00;423;228;3928;-2798;0
2023-10-02;1;13887;23681;19377;-;280;-;10163;10163;-;0;-;4024;1010;0;423,00;-237;295;3356;-3020;0
2023-10-02;2;13504;23416;19525;-;0;-;9896;9896;-;0;-;3891;949;0;508,00;-193;297;3738;-2773;0
2023-10-02;3;13432;23471;19619;-;0;-;9996;9996;-;0;-;3852;911;0;506,00;-222;277;3777;-2734;0
2023-10-02;4;13484;23554;19733;-;0;-;10032;10032;-;0;-;3821;879;0;506,00;-175;238;3772;-2739;0
2023-10-02;5;14137;23818;20041;-;0;-;10236;10236;-;0;-;3777;835;0;475,00;424;116;4013;-2785;0
2023-10-02;6;15436;24049;19974;-;273;-;10998;10998;-;0;-;3802;858;0;328,00;1241;-263;3494;-3166;0
2023-10-02;7;18340;25389;20381;-;1027;-;13170;13117;-;53;-;3981;943;18;0,00;1561;-337;2105;-4974;0
2023-10-02;8;20417;26283;20326;-;1259;-;14218;14037;-;181;-;4698;947;663;0,00;1855;-486;1529;-5955;0
2023-10-02;9;21442;27612;20091;-;1256;-;13842;13722;-;120;-;6265;1039;2073;0,00;1833;-486;1753;-5479;0
2023-10-02;10;21321;29020;20221;-;1259;-;12831;12831;-;0;-;7540;903;3481;0,00;1228;-415;2624;-4699;0
2023-10-02;11;20986;29157;20336;-;715;-;11762;11762;-;0;-;8106;700;4320;76,00;1758;-486;4022;-3452;0
2023-10-02;12;20998;30063;20331;-;643;-;11492;11492;-;0;-;9089;808;5223;174,00;1011;-435;4210;-3284;0
2023-10-02;13;20777;30417;20374;-;626;-;11367;11367;-;0;-;9417;957;5353;210,00;622;-417;4448;-3031;0
2023-10-02;14;20624;30428;20466;-;497;-;11105;11105;-;0;-;9465;963;5390;376,00;733;-316;4897;-2494;0
2023-10-02;15;20701;29392;20581;-;211;-;11200;11200;-;0;-;8600;1027;4453;85,00;1517;-450;5434;-2152;0
2023-10-02;16;20626;27692;20239;-;0;-;11421;11421;-;0;-;7453;1047;3273;85,00;2380;-409;5454;-2132;0
2023-10-02;17;20924;27142;20197;-;739;-;13178;13178;-;0;-;6206;961;2047;47,00;1958;-414;4050;-3621;0
2023-10-02;18;21112;26342;20312;-;981;-;14357;14357;-;0;-;5049;1005;831;0,00;2161;-465;3866;-4474;0
2023-10-02;19;21728;26353;20376;-;1326;-;16271;15754;-;517;-;4651;1267;32;0,00;1262;-486;2514;-5707;0
2023-10-02;20;22425;27018;20646;-;1349;-;17199;16335;-;864;-;5023;1672;0;0,00;157;7;2193;-5983;0
2023-10-02;21;21601;27628;20656;-;1349;-;14638;14586;-;53;-;5623;2321;0;0,00;1244;161;4057;-4578;0
2023-10-02;22;19687;27868;20661;-;1330;-;12946;12946;-;0;-;5877;2673;0;0,00;532;356;5660;-3029;0
2023-10-02;23;18060;28037;20666;-;1349;-;11412;11412;-;0;-;6022;2866;0;0,00;239;355;6530;-1871;0
2023-10-02;24;16661;27615;20666;-;990;-;10096;10096;-;0;-;5959;2857;0;0,00;253;354;6906;-1086;0
2023-10-03;1;15575;26000;20161;-;0;-;9595;9595;-;0;-;5839;2831;0;0,00;-330;354;4890;-1765;0
2023-10-03;2;15091;25957;20161;-;0;-;8865;8865;-;0;-;5796;2790;0;6,00;90;354;5517;-1050;0
2023-10-03;3;14992;25939;20161;-;0;-;9042;9042;-;0;-;5778;2775;0;51,00;-106;301;5303;-1264;0
2023-10-03;4;15105;25937;20161;-;0;-;9146;9146;-;0;-;5776;2761;0;54,00;-5;237;5222;-1345;0
2023-10-03;5;15364;25917;20086;-;0;-;8993;8993;-;0;-;5831;2817;0;49,00;291;338;5347;-1025;0
2023-10-03;6;16216;26285;20086;-;27;-;9935;9908;-;27;-;6172;3126;0;3,00;161;-46;4395;-1977;0
2023-10-03;7;18541;28323;20586;-;903;-;12282;11713;-;569;-;6834;3771;16;0,00;-408;-271;2982;-3890;0
2023-10-03;8;20340;29927;20574;-;912;-;12234;11526;-;709;-;8441;4251;1052;0,00;122;-486;3233;-3557;0
2023-10-03;9;21083;31958;20542;-;429;-;10627;10198;-;429;-;10987;4871;3022;0,00;31;-485;4391;-2222;0
2023-10-03;10;21007;32109;20493;-;99;-;9758;9758;-;0;-;11517;3610;4798;115,00;37;-485;3680;-2594;0
2023-10-03;11;20620;32826;19701;-;43;-;9439;9439;-;0;-;13082;3488;6573;368,00;-1008;-486;4348;-1990;0
2023-10-03;12;20351;34105;19686;-;68;-;8584;8584;-;0;-;14351;4257;7065;831,00;-1170;-486;4340;-1298;0
2023-10-03;13;20243;35490;19618;-;0;-;7630;7630;-;0;-;15872;5617;7144;1100,00;-891;-487;5411;0;0
2023-10-03;14;20185;35573;19608;-;0;-;7131;7131;-;0;-;15965;6312;6555;1097,00;-841;-487;5234;-177;0
2023-10-03;15;20323;35162;19731;-;101;-;7847;7847;-;0;-;15330;6736;5463;947,00;-1412;-487;4098;-1155;0
2023-10-03;16;20988;33728;19268;-;369;-;8559;8441;-;118;-;14091;7101;3887;112,00;-1279;-437;3519;-1733;0
2023-10-03;17;21196;32661;20062;-;746;-;10207;9827;-;380;-;11853;6597;2127;11,00;-459;-487;2600;-2741;0
2023-10-03;18;21027;31412;20061;-;865;-;11003;10290;-;713;-;10486;6639;672;11,00;-177;-289;2774;-3255;0
2023-10-03;19;21878;31567;20095;-;1442;-;12546;11682;-;864;-;10030;6773;17;8,00;-594;-194;1322;-4733;0
2023-10-03;20;22612;31555;20106;-;1514;-;13079;12142;-;938;-;9935;6672;0;0,00;-574;101;901;-5136;0
2023-10-03;21;21687;31972;20062;-;1491;-;11388;10704;-;684;-;10419;7179;0;0,00;-367;303;2422;-3639;0
2023-10-03;22;20181;31664;19917;-;1480;-;10371;9973;-;398;-;10267;7089;0;0,00;-923;305;2595;-3322;0
2023-10-03;23;18415;31145;19656;-;1193;-;8614;8273;-;341;-;10296;7134;0;0,00;-750;355;3858;-1726;0
2023-10-03;24;16923;30494;19661;-;516;-;7142;7103;-;39;-;10317;7191;0;32,00;-880;354;4592;-862;0
2023-10-04;1;15488;29696;19516;-;0;-;6951;6951;-;0;-;10180;7157;0;420,00;-1436;354;4459;-668;0
2023-10-04;2;15115;29696;19536;-;0;-;7202;7202;-;0;-;10160;7127;0;939,00;-1595;211;3955;-1169;0
2023-10-04;3;14813;29771;19546;-;0;-;7046;7046;-;0;-;10225;7163;0;987,00;-1619;118;4168;-966;0
2023-10-04;4;15025;29945;19551;-;0;-;7046;7046;-;0;-;10394;7330;0;1116,00;-1492;156;4167;-972;0
2023-10-04;5;15380;29719;19551;-;0;-;7682;7682;-;0;-;10168;7104;0;1038,00;-1926;354;3483;-1663;0
2023-10-04;6;16557;29602;19551;-;73;-;9121;9121;-;0;-;9978;6911;0;928,00;-1921;245;2286;-2868;0
2023-10-04;7;18970;29835;19856;-;111;-;10297;10289;-;8;-;9868;6717;11;86,00;-1243;151;1966;-3593;0
2023-10-04;8;20631;31745;19711;-;1546;-;12400;11671;-;729;-;10488;6556;701;0,00;-1920;-258;1031;-4796;0
2023-10-04;9;21152;33106;19711;-;1422;-;12355;11637;-;718;-;11973;6539;2096;0,00;-2863;-356;941;-4886;0
2023-10-04;10;21217;34436;19680;-;1326;-;11025;10663;-;363;-;13430;6864;3238;0,00;-3222;-139;1690;-4118;0
2023-10-04;11;21165;34416;19556;-;600;-;10138;10052;-;86;-;14260;7007;3955;6,00;-3089;-246;2196;-3675;0
2023-10-04;12;21608;33888;19380;-;384;-;10244;10244;-;0;-;14124;6828;4065;362,00;-2449;6;2067;-3804;0
2023-10-04;13;21436;33514;19254;-;289;-;10005;10005;-;0;-;13971;6748;3940;457,00;-2277;91;2121;-3623;0
2023-10-04;14;20965;32902;18964;-;182;-;9541;9541;-;0;-;13756;6589;3876;591,00;-1892;109;2357;-3023;0
2023-10-04;15;20665;32929;19178;-;0;-;9289;9289;-;0;-;13751;6602;3863;591,00;-1835;180;2997;-2378;0
2023-10-04;16;20858;32400;19317;-;62;-;9742;9742;-;0;-;13021;6344;3389;587,00;-1550;108;2537;-2838;0
2023-10-04;17;21109;31260;19988;-;90;-;10933;10933;-;0;-;11182;5632;2247;250,00;-918;164;2048;-3367;0
2023-10-04;18;21131;29822;20206;-;679;-;12695;12650;-;45;-;8937;4690;893;131,00;-371;6;1284;-4626;0
2023-10-04;19;21949;29239;20307;-;1367;-;14215;13571;-;644;-;7565;4160;17;16,00;389;-116;1043;-5224;0
2023-10-04;20;22291;29552;20241;-;1510;-;14349;13417;-;933;-;7801;4291;0;0,00;199;-81;1020;-5446;0
2023-10-04;21;21207;29877;20201;-;1398;-;12663;11963;-;699;-;8278;4908;0;0,00;250;127;2567;-4131;0
2023-10-04;22;19368;30523;20261;-;1460;-;10554;9977;-;577;-;8802;5479;0;0,00;-120;178;4513;-2255;0
2023-10-04;23;17719;30668;20361;-;1452;-;8819;8525;-;295;-;8855;5577;0;0,00;-393;355;5672;-1071;0
2023-10-04;24;16706;30446;20400;-;1407;-;8407;8407;-;0;-;8639;5420;0;0,00;-823;355;5508;-1140;0
2023-10-05;1;15713;27683;19344;-;0;-;8284;8284;-;0;-;8339;5163;0;329,00;-1050;354;4888;-1143;0
2023-10-05;2;15331;27754;19344;-;0;-;8312;8312;-;0;-;8410;5254;0;615,00;-1149;354;4956;-1075;0
2023-10-05;3;15135;27809;19285;-;0;-;8026;8026;-;0;-;8524;5368;0;797,00;-894;354;5280;-751;0
2023-10-05;4;15004;27868;19255;-;0;-;7971;7971;-;0;-;8613;5450;0;797,00;-1187;354;5177;-854;0
2023-10-05;5;15322;28116;19255;-;0;-;7995;7995;-;0;-;8861;5703;0;745,00;-1092;336;5236;-795;0
2023-10-05;6;16467;28555;19452;-;0;-;8532;8532;-;0;-;9103;5937;0;519,00;-505;-132;4876;-1312;0
2023-10-05;7;19016;29364;19908;-;0;-;10196;10196;-;0;-;9456;6273;8;0,00;-369;-257;3664;-2924;0
2023-10-05;8;20472;30602;19898;-;233;-;11058;11053;-;5;-;10471;6481;722;0,00;-609;-415;2820;-3758;0
2023-10-05;9;21536;32922;19868;-;920;-;11470;11432;-;38;-;12134;6567;2288;0,00;-1848;-388;2212;-4337;0
2023-10-05;10;21323;33629;19513;-;612;-;10621;10596;-;25;-;13504;6539;3658;0,00;-2745;-221;2696;-3367;0
2023-10-05;11;21184;33176;19209;-;304;-;10558;10533;-;25;-;13663;6489;3898;32,00;-2980;-79;2855;-3193;0
2023-10-05;12;20811;33495;19219;-;0;-;9239;9239;-;0;-;14276;6944;4071;71,00;-2490;-151;4204;-1824;0
2023-10-05;13;20554;33683;19183;-;0;-;9005;9005;-;0;-;14500;7019;4097;193,00;-2627;-200;4342;-1785;0
2023-10-05;14;20478;33780;19239;-;0;-;8933;8933;-;0;-;14541;7193;3935;294,00;-2484;-153;4413;-1565;0
2023-10-05;15;20870;33484;19340;-;0;-;9585;9585;-;0;-;14144;7232;3506;245,00;-2486;-75;4057;-2036;0
2023-10-05;16;21143;32297;19442;-;19;-;10533;10533;-;0;-;12836;6907;2521;74,00;-2054;-49;3310;-2287;0
2023-10-05;17;21305;31547;19782;-;419;-;11552;11493;-;59;-;11346;6426;1505;40,00;-1719;150;2420;-3246;0
2023-10-05;18;21097;30516;19786;-;928;-;12458;11959;-;498;-;9802;5820;555;0,00;-1319;109;2564;-3615;0
2023-10-05;19;22098;30201;19975;-;1143;-;13160;12524;-;636;-;9083;5521;10;0,00;-205;225;2400;-4162;0
2023-10-05;20;22451;29842;19760;-;1510;-;13843;13026;-;818;-;8572;4984;0;0,00;-351;357;1490;-5082;0
2023-10-05;21;21316;29296;19815;-;1502;-;13163;12442;-;721;-;7979;4448;0;0,00;-243;357;2098;-4474;0
2023-10-05;22;19827;28764;19780;-;1476;-;12203;11844;-;359;-;7508;3968;0;0,00;-172;356;2788;-3812;0
2023-10-05;23;18357;28302;20002;-;1491;-;11535;11535;-;0;-;6809;3411;0;0,00;-483;355;3202;-3901;0
2023-10-05;24;16931;28096;20029;-;1462;-;9810;9810;-;0;-;6605;3251;0;58,00;314;355;5423;-1718;0
2023-10-06;1;15979;25561;19366;-;0;-;9351;9351;-;0;-;6195;2940;0;300,00;448;354;5307;-1482;0
2023-10-06;2;15243;25486;19476;-;0;-;9203;9203;-;0;-;6010;2764;0;533,00;239;354;5519;-1270;0
2023-10-06;3;15107;25313;19502;-;0;-;9255;9255;-;0;-;5811;2567;0;528,00;263;354;5533;-1306;0
2023-10-06;4;15231;25172;19502;-;0;-;9156;9156;-;0;-;5670;2424;0;522,00;632;325;5631;-1253;0
2023-10-06;5;15639;25080;19687;-;0;-;9528;9528;-;0;-;5393;2147;0;328,00;674;354;5396;-1643;0
2023-10-06;6;16862;25020;19731;-;0;-;10757;10757;-;0;-;5289;2005;0;68,00;807;54;4206;-2783;0
2023-10-06;7;19490;26691;20103;-;1243;-;13954;13095;-;859;-;5345;1960;8;0,00;128;5;2265;-5024;0
2023-10-06;8;21067;27447;20208;-;1351;-;15074;14108;-;967;-;5888;1871;566;0,00;174;-199;1273;-6011;0
2023-10-06;9;22056;28297;20342;-;1257;-;15190;14396;-;794;-;6698;1692;1557;0,00;237;-236;989;-6232;0
2023-10-06;10;21863;29104;20357;-;1074;-;13801;13100;-;701;-;7673;1818;2508;0,00;589;-242;2123;-4986;0
2023-10-06;11;21376;30081;20357;-;772;-;11644;11527;-;117;-;8952;2362;3285;0,00;717;-111;2705;-3996;0
2023-10-06;12;21119;30921;19650;-;205;-;9969;9969;-;0;-;11066;3215;4538;3,00;342;-337;3927;-2784;0
2023-10-06;13;20908;32221;19505;-;0;-;8788;8788;-;0;-;12716;3955;5439;295,00;158;-297;5207;-1439;0
2023-10-06;14;20797;32465;19760;-;0;-;8669;8669;-;0;-;12705;4397;4973;362,00;-69;-259;5305;-1596;0
2023-10-06;15;21013;31272;19760;-;10;-;10909;10909;-;0;-;11502;4433;3728;772,00;-422;-306;3077;-3278;0
2023-10-06;16;21125;30036;18685;-;326;-;11370;11364;-;0;-;11025;4980;2690;714,00;-269;-293;1637;-4123;0
2023-10-06;17;20879;29443;18655;-;438;-;11496;11483;-;12;-;10350;5336;1618;614,00;-92;-119;1643;-4087;0
2023-10-06;18;20812;29358;18932;-;829;-;11308;11294;-;14;-;9597;5616;552;65,00;2;6;1723;-3907;0
2023-10-06;19;21622;29673;18937;-;1255;-;11992;11677;-;315;-;9481;6030;4;0,00;22;104;1309;-4326;0
2023-10-06;20;21787;30347;18942;-;1285;-;11677;10950;-;727;-;10120;6674;0;0,00;-249;256;2217;-3378;0
2023-10-06;21;20949;30862;18942;-;1196;-;10037;9404;-;634;-;10724;7345;0;11,00;-142;357;3908;-1698;0
2023-10-06;22;19586;30851;18942;-;1082;-;8941;8518;-;424;-;10827;7517;0;11,00;-722;356;4508;-1306;0
2023-10-06;23;17837;30278;18957;-;384;-;7516;7438;-;79;-;10937;7670;0;0,00;-957;355;5291;-843;0
2023-10-06;24;16290;31353;19311;-;988;-;6193;6193;-;0;-;11054;7805;0;0,00;-1223;339;4121;-707;0
2023-10-07;1;15521;29889;18737;-;0;-;6090;6090;-;0;-;11152;7889;0;651,00;-785;-262;3200;-1004;0
2023-10-07;2;15310;30316;18996;-;0;-;6289;6289;-;0;-;11320;8033;0;768,00;-1081;-488;2884;-1298;0
2023-10-07;3;14969;30374;19017;-;0;-;6072;6072;-;0;-;11357;8074;0;812,00;-1109;-488;3189;-993;0
2023-10-07;4;14838;30465;19017;-;0;-;5898;5898;-;0;-;11448;8163;0;858,00;-1125;-488;3350;-832;0
2023-10-07;5;14910;30534;19017;-;0;-;5580;5580;-;0;-;11517;8206;0;983,00;-883;-181;3772;-410;0
2023-10-07;6;15099;30513;19017;-;0;-;5867;5867;-;0;-;11496;8180;0;901,00;-858;-488;3361;-821;0
2023-10-07;7;15925;30284;18818;-;0;-;6224;6224;-;0;-;11466;8162;0;725,00;-760;-271;2909;-1159;0
2023-10-07;8;16946;29920;18238;-;131;-;6834;6834;-;0;-;11551;8021;204;181,00;-1766;329;1693;-2084;0
2023-10-07;9;18205;30719;18212;-;328;-;7645;7578;-;68;-;12179;7878;886;0,00;-1953;355;1565;-2407;0
2023-10-07;10;18842;31306;17716;-;281;-;7333;7198;-;135;-;13309;7960;1977;0,00;-2124;355;2049;-1918;0
2023-10-07;11;19163;32124;17585;-;482;-;7021;6911;-;110;-;14057;7857;2796;0,00;-2228;154;1784;-1962;0
2023-10-07;12;19139;31963;17585;-;0;-;6301;6301;-;0;-;14378;7683;3297;371,00;-1283;152;2593;-1153;0
2023-10-07;13;18721;31525;17580;-;0;-;6179;6179;-;0;-;13945;6898;3660;421,00;-1168;154;2654;-1087;0
2023-10-07;14;18679;30433;17580;-;0;-;6550;6550;-;0;-;12853;6322;3126;316,00;-598;159;2340;-1401;0
2023-10-07;15;18355;28696;17697;-;26;-;7435;7435;-;0;-;10973;5256;2338;50,00;-315;221;1803;-2059;0
2023-10-07;16;18221;27415;17890;-;126;-;8659;8659;-;0;-;9399;4579;1476;0,00;-350;354;1285;-2815;0
2023-10-07;17;18494;25826;17475;-;400;-;10312;10113;-;199;-;7951;3873;708;0,00;-351;355;764;-4005;0
2023-10-07;18;18743;25788;17611;-;1183;-;11554;10850;-;705;-;6994;3478;113;0,00;-548;300;285;-4773;0
2023-10-07;19;19320;25976;17978;-;1510;-;12382;11036;-;1346;-;6488;3069;0;0,00;136;356;968;-4614;0
2023-10-07;20;19280;26113;18212;-;1489;-;12439;11118;-;1321;-;6412;2932;0;0,00;34;357;1038;-4727;0
2023-10-07;21;18485;25719;18241;-;1399;-;11821;11009;-;812;-;6079;2703;0;16,00;353;357;1325;-4440;0
2023-10-07;22;17168;25799;18577;-;1279;-;11108;10614;-;494;-;5943;2591;0;0,00;-158;356;1992;-3982;0
2023-10-07;23;16282;25863;18696;-;1249;-;10202;9754;-;448;-;5918;2573;0;0,00;-112;356;2937;-3121;0
2023-10-07;24;15067;25825;18785;-;1142;-;9340;9181;-;159;-;5898;2605;0;0,00;-580;355;3072;-2924;0
2023-10-08;1;14077;24299;17847;-;157;-;7887;7730;-;157;-;6295;2968;0;3,00;-349;354;3298;-1662;0
2023-10-08;2;13520;24230;17847;-;0;-;7327;7327;-;0;-;6383;3063;0;11,00;-502;354;3625;-1335;0
2023-10-08;3;13168;24261;17847;-;0;-;7321;7321;-;0;-;6414;3098;0;11,00;-917;354;3593;-1367;0
2023-10-08;4;12968;24416;17847;-;0;-;7375;7375;-;0;-;6569;3260;0;8,00;-1353;354;3515;-1445;0
2023-10-08;5;12945;24725;17852;-;0;-;7169;7169;-;0;-;6873;3561;0;0,00;-1451;353;3756;-1209;0
2023-10-08;6;13053;25447;17864;-;0;-;7066;7066;-;0;-;7583;4296;0;11,00;-1898;354;3900;-1065;0
2023-10-08;7;13335;25621;17959;-;0;-;7606;7606;-;0;-;7662;4364;1;11,00;-2287;354;3069;-1856;0
2023-10-08;8;13950;26383;18019;-;0;-;7696;7696;-;0;-;8364;4406;597;11,00;-2439;355;3005;-1920;0
2023-10-08;9;15143;28467;18137;-;0;-;6642;6642;-;0;-;10330;4420;2511;100,00;-1960;355;3702;-1000;0
2023-10-08;10;16018;30461;18137;-;0;-;6249;6249;-;0;-;12324;4524;4407;241,00;-2881;354;3458;-1144;0
2023-10-08;11;16153;33289;18137;-;0;-;5848;5848;-;0;-;15152;5254;6533;1100,00;-3727;315;3681;-686;0
2023-10-08;12;15977;35627;18132;-;0;-;5176;5176;-;0;-;17495;5771;8374;1243,00;-4785;194;4748;0;0
2023-10-08;13;15727;35441;18127;-;0;-;5175;5175;-;0;-;17314;5964;8004;1239,00;-4798;66;4675;0;0
2023-10-08;14;15077;33916;18127;-;0;-;5175;5175;-;0;-;15789;6139;6335;1236,00;-4833;268;3970;-411;0
2023-10-08;15;14542;32214;18127;-;0;-;5210;5210;-;0;-;14087;6114;4658;1130,00;-4615;353;3247;-1134;0
2023-10-08;16;14669;31458;18127;-;0;-;5745;5745;-;0;-;13331;6026;3885;531,00;-4584;354;3105;-1276;0
2023-10-08;17;15440;29199;17675;-;273;-;7133;7078;-;55;-;11251;5196;2600;8,00;-3511;354;2251;-1946;0
2023-10-08;18;16661;26865;17556;-;654;-;9536;8972;-;564;-;8655;4359;831;0,00;-2198;350;1118;-3811;0
2023-10-08;19;18162;25920;17931;-;888;-;10804;9993;-;811;-;7101;3667;3;0,00;-35;356;1161;-4181;0
2023-10-08;20;18526;25661;17921;-;1244;-;11606;10615;-;991;-;6496;2993;0;0,00;-30;357;515;-4910;0
2023-10-08;21;17773;25647;18048;-;1442;-;11660;10803;-;858;-;6157;2695;0;0,00;-300;307;991;-4624;0
2023-10-08;22;16763;25520;18442;-;1307;-;10849;10610;-;239;-;5771;2329;0;0,00;-169;353;1855;-4127;0
2023-10-08;23;15891;25683;18731;-;1384;-;10300;10190;-;110;-;5568;2116;0;0,00;-333;355;2286;-3873;0
2023-10-08;24;14837;25595;18993;-;1336;-;9426;9416;-;10;-;5266;1835;0;84,00;-45;355;3175;-3029;0
2023-10-09;1;14519;24550;18792;-;591;-;9845;9845;-;0;-;5167;1745;0;705,00;-163;354;2279;-3465;0
2023-10-09;2;13974;24456;19028;-;299;-;9625;9625;-;0;-;5129;1678;0;817,00;-350;354;2756;-3091;0
2023-10-09;3;13889;23872;18738;-;38;-;9158;9158;-;0;-;5096;1646;0;852,00;104;354;3181;-2431;0
2023-10-09;4;13983;23863;18668;-;196;-;9638;9638;-;0;-;4999;1562;0;860,00;-350;354;2876;-2712;0
2023-10-09;5;14550;24041;18773;-;306;-;10418;10418;-;0;-;4962;1503;0;860,00;-350;354;2937;-2937;0
2023-10-09;6;15751;24073;18959;-;0;-;10459;10459;-;0;-;5114;1654;0;789,00;976;54;3674;-2245;0
2023-10-09;7;18856;25338;19805;-;352;-;12943;12943;-;0;-;5181;1750;0;207,00;791;77;3061;-4299;0
2023-10-09;8;21008;26182;19800;-;1047;-;14867;14796;-;71;-;5335;1768;127;0,00;718;59;2007;-5949;0
2023-10-09;9;22075;26916;19800;-;1438;-;15172;14952;-;220;-;5678;1592;574;0,00;1014;172;1859;-6115;0
2023-10-09;10;22155;26870;19830;-;1330;-;14603;14465;-;139;-;5710;1140;1130;0,00;1482;274;2330;-5644;0
2023-10-09;11;22206;26712;19879;-;619;-;13837;13837;-;0;-;6214;695;2056;0,00;1887;336;3159;-4803;0
2023-10-09;12;22402;27330;19926;-;445;-;13680;13680;-;0;-;6959;446;3022;0,00;1384;355;3270;-4711;0
2023-10-09;13;22363;27237;19808;-;53;-;13450;13450;-;0;-;7376;390;3439;16,00;1220;355;3429;-4552;0
2023-10-09;14;22377;27483;19808;-;0;-;13122;13122;-;0;-;7675;467;3673;11,00;1338;355;3966;-4047;0
