Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-01-02;8;19505;26520;16867;-;841;-;9672;9664;-;8;-;8812;4252;10;0,00;189;859;1819;-3214;0
2023-01-02;9;20415;27380;16388;-;1124;-;10349;9613;-;737;-;9868;4768;536;0,00;-389;397;1409;-3600;0
2023-01-02;10;21357;28087;16322;-;900;-;10283;9897;-;386;-;10865;5017;1223;0,00;805;-593;1479;-3465;0
2023-01-02;11;21285;27767;16372;-;50;-;9549;9549;-;0;-;11345;5144;1551;0,00;948;-553;2293;-2919;0
2023-01-02;12;21157;27904;16367;-;0;-;9195;9195;-;0;-;11537;5138;1769;0,00;1490;-1032;2744;-2535;0
2023-01-02;13;21109;27893;16367;-;147;-;9572;9572;-;0;-;11379;5096;1613;0,00;781;-664;2292;-2987;0
2023-01-02;14;21308;27735;16436;-;239;-;9715;9715;-;0;-;11060;5083;1306;0,00;1571;-930;2367;-2912;0
2023-01-02;15;20910;28063;16857;-;495;-;10324;10202;-;122;-;10711;5242;787;0,00;796;-890;2284;-3155;0
2023-01-02;16;21189;28215;16862;-;914;-;10778;10586;-;192;-;10439;5547;104;0,00;75;-177;2001;-3517;0
2023-01-02;17;22428;28183;16366;-;1262;-;11958;11139;-;819;-;10555;5796;0;0,00;-904;801;1244;-4100;0
2023-01-02;18;22149;28495;16554;-;1206;-;11492;10862;-;630;-;10735;6016;0;0,00;-950;855;1710;-3706;0
2023-01-02;19;21834;28882;16872;-;1124;-;11014;10425;-;589;-;10886;6216;0;0,00;-870;778;2456;-3196;0
2023-01-02;20;21611;28970;16879;-;1102;-;10640;10071;-;569;-;10989;6358;0;0,00;-90;-21;2750;-2902;0
2023-01-02;21;20993;29030;16908;-;1126;-;10102;9788;-;315;-;10996;6426;0;0,00;-941;854;3174;-2478;0
2023-01-02;22;19742;28886;16805;-;1247;-;9275;9246;-;29;-;10834;6272;0;0,00;-1367;871;3410;-2074;0
2023-01-02;23;18438;28106;16506;-;1052;-;7805;7805;-;0;-;10548;5998;0;76,00;-632;870;4378;-748;0
2023-01-02;24;17058;27937;16633;-;1037;-;7754;7754;-;0;-;10267;5721;0;304,00;-1671;876;4342;-911;0
2023-01-03;1;15864;26393;16399;-;0;-;8459;8459;-;0;-;9994;5475;0;729,00;-2813;692;3053;-1876;0
2023-01-03;2;15786;26393;16399;-;0;-;8793;8793;-;0;-;9994;5515;0;1140,00;-2438;691;3094;-1835;0
2023-01-03;3;15537;26281;16159;-;0;-;8548;8548;-;0;-;10122;5676;0;1163,00;-2681;689;3190;-1724;0
2023-01-03;4;15525;26377;16270;-;0;-;8178;8178;-;0;-;10107;5676;0;1176,00;-2224;692;3648;-1266;0
2023-01-03;5;15865;26493;16439;-;0;-;8772;8772;-;0;-;10054;5630;0;1177,00;-2597;774;3060;-1859;0
2023-01-03;6;16780;27199;17164;-;0;-;8927;8927;-;0;-;10035;5603;0;978,00;-1949;772;3674;-1709;0
2023-01-03;7;19321;27307;17316;-;0;-;9779;9779;-;0;-;9991;5558;0;230,00;-996;867;3227;-2244;0
2023-01-03;8;21356;27956;17316;-;712;-;11875;11875;-;0;-;9928;5408;6;0,00;-1348;856;1612;-4328;0
2023-01-03;9;21824;27940;17210;-;523;-;11778;11778;-;0;-;10207;5402;280;0,00;-950;860;1912;-4073;0
2023-01-03;10;21841;28142;17112;-;203;-;11271;11271;-;0;-;10827;5342;947;73,00;-1013;857;2406;-3407;0
2023-01-03;11;21801;28872;17195;-;120;-;10895;10775;-;120;-;11557;5412;1579;144,00;-1046;554;3144;-2695;0
2023-01-03;12;21976;29164;17209;-;60;-;10829;10769;-;60;-;11895;5483;1834;11,00;-1380;650;3323;-2577;0
2023-01-03;13;22161;29149;17199;-;0;-;10781;10781;-;0;-;11950;5344;2004;11,00;-819;272;3597;-2467;0
2023-01-03;14;22174;28463;17182;-;0;-;11014;11014;-;0;-;11281;4935;1744;11,00;-637;540;3780;-2533;0
2023-01-03;15;22021;27190;17176;-;0;-;12118;12118;-;0;-;10014;4286;1105;3,00;-758;666;3008;-3346;0
2023-01-03;16;22287;26283;17144;-;466;-;13634;13560;-;74;-;8673;3875;132;0,00;-714;691;1968;-4578;0
2023-01-03;17;23132;27116;17123;-;1613;-;14753;14092;-;661;-;8380;3574;0;0,00;-797;798;1419;-5088;0
2023-01-03;18;23078;27024;17097;-;1799;-;15045;14044;-;1001;-;8128;3297;0;0,00;-802;710;1443;-5029;0
2023-01-03;19;22661;27061;17246;-;1730;-;14705;14075;-;630;-;8085;3193;0;0,00;-950;859;1597;-4894;0
2023-01-03;20;22382;27105;17246;-;1748;-;14145;13977;-;168;-;8111;3237;0;0,00;-709;839;1659;-4843;0
2023-01-03;21;21894;27146;17396;-;1785;-;13275;13275;-;0;-;7965;3081;0;0,00;-229;864;2393;-4342;0
2023-01-03;22;20825;26241;16910;-;1722;-;12361;12361;-;0;-;7609;2830;0;0,00;-7;869;2942;-3623;0
2023-01-03;23;19256;25415;16302;-;1785;-;10930;10930;-;0;-;7328;2587;0;0,00;62;866;3101;-2513;0
2023-01-03;24;17833;24778;16302;-;1339;-;9988;9988;-;0;-;7137;2393;0;0,00;-126;873;3840;-1674;0
2023-01-04;1;16884;22665;15498;-;420;-;10084;10030;-;54;-;6747;2041;0;0,00;-860;870;2235;-2374;0
2023-01-04;2;16223;22447;15477;-;58;-;9420;9415;-;5;-;6912;2188;0;8,00;-693;612;2831;-1730;0
2023-01-04;3;15987;22435;15560;-;0;-;9222;9222;-;0;-;6875;2178;0;11,00;303;-386;3020;-1491;0
2023-01-04;4;16044;22610;15645;-;0;-;9151;9151;-;0;-;6965;2253;0;11,00;263;-343;3057;-1455;0
2023-01-04;5;16435;22961;15700;-;0;-;9259;9259;-;0;-;7261;2531;0;11,00;-148;72;2970;-1546;0
2023-01-04;6;17417;23692;15745;-;77;-;9361;9361;-;0;-;7870;3109;0;8,00;-405;656;2993;-1523;0
2023-01-04;7;20099;26084;17151;-;615;-;11453;11202;-;251;-;8318;3508;0;0,00;-525;860;2713;-3441;0
2023-01-04;8;21987;27859;17231;-;1789;-;13196;12378;-;818;-;8839;3995;12;0,00;-950;857;1596;-4576;0
2023-01-04;9;22632;29133;17390;-;1420;-;12437;11996;-;441;-;10323;4808;605;0,00;-945;854;2218;-3936;0
2023-01-04;10;22832;29880;17485;-;571;-;11103;10920;-;183;-;11824;5535;1375;0,00;-950;853;3230;-2554;0
2023-01-04;11;22641;30674;17827;-;164;-;10231;10067;-;164;-;12683;6010;1775;0,00;-850;652;4229;-1512;0
2023-01-04;12;22867;30522;17440;-;225;-;10153;10001;-;152;-;12857;6405;1695;0,00;-739;533;3301;-1883;0
2023-01-04;13;22912;30186;17361;-;643;-;10775;10621;-;154;-;12182;6240;1263;0,00;-521;404;2515;-2698;0
2023-01-04;14;23003;29918;17382;-;535;-;10856;10741;-;115;-;12001;6482;816;0,00;-303;492;2504;-2704;0
2023-01-04;15;22736;28811;16427;-;445;-;10728;10728;-;0;-;11939;6813;368;0,00;-309;395;2492;-2705;0
2023-01-04;16;22969;28712;16437;-;405;-;11022;10924;-;98;-;11870;7055;23;0,00;-368;459;2353;-2940;0
2023-01-04;17;23779;29926;16607;-;1208;-;11972;11662;-;310;-;12111;7281;0;0,00;-650;346;1701;-3592;0
2023-01-04;18;23619;30253;16607;-;1401;-;11700;11184;-;516;-;12245;7413;0;0,00;-650;353;2208;-3048;0
2023-01-04;19;23038;29933;16757;-;814;-;10987;10618;-;370;-;12362;7490;0;0,00;-551;271;2927;-2813;0
2023-01-04;20;22797;29909;16765;-;703;-;10682;10680;-;3;-;12441;7544;0;0,00;-685;398;2880;-2864;0
2023-01-04;21;22022;29758;16694;-;683;-;10324;10250;-;74;-;12381;7545;0;0,00;-1223;459;3119;-2670;0
2023-01-04;22;20775;29599;16709;-;625;-;9344;9344;-;0;-;12265;7500;0;0,00;-1282;464;2991;-2139;0
2023-01-04;23;19290;29127;16046;-;921;-;8402;8358;-;44;-;12160;7470;0;0,00;-1858;462;2463;-1792;0
2023-01-04;24;17705;28798;16064;-;653;-;6516;6516;-;0;-;12081;7438;0;297,00;-1012;469;3094;-478;0
2023-01-05;1;16434;27592;15412;-;202;-;6638;6638;-;0;-;11978;7382;0;789,00;-1554;124;2120;-861;0
2023-01-05;2;15962;27411;15367;-;136;-;6502;6502;-;0;-;11908;7344;0;1508,00;-1420;423;2193;-748;0
2023-01-05;3;15963;27025;15137;-;0;-;6287;6287;-;0;-;11888;7328;0;1519,00;-832;451;2771;-165;0
2023-01-05;4;16035;27292;15180;-;190;-;6518;6518;-;0;-;11922;7362;0;1424,00;-1534;428;2103;-803;0
2023-01-05;5;16562;27294;15313;-;86;-;6626;6626;-;0;-;11895;7338;0;1390,00;-998;445;2149;-757;0
2023-01-05;6;17376;27554;15367;-;299;-;7265;7255;-;10;-;11888;7324;0;829,00;-1304;392;1982;-924;0
2023-01-05;7;20509;29164;16551;-;522;-;9282;9041;-;241;-;12091;7381;0;0,00;-1465;560;1907;-2484;0
2023-01-05;8;22059;30120;16579;-;1456;-;10644;10102;-;542;-;12085;7378;0;0,00;-1177;553;1415;-3307;0
2023-01-05;9;22370;29760;16612;-;1022;-;10763;10484;-;280;-;12126;7442;127;0,00;-1229;673;1697;-3266;0
2023-01-05;10;22699;29531;16723;-;263;-;10583;10583;-;0;-;12545;7437;410;0,00;-1100;672;2255;-3113;0
2023-01-05;11;22783;29725;16748;-;0;-;9986;9986;-;0;-;12977;7592;632;0,00;-797;668;3029;-2365;0
2023-01-05;12;23085;29823;16731;-;0;-;10095;10095;-;0;-;13092;7581;789;0,00;-771;671;3088;-2479;0
2023-01-05;13;23059;29673;16717;-;0;-;10202;10202;-;0;-;12956;7482;734;0,00;-669;572;3021;-2562;0
2023-01-05;14;23009;29303;16684;-;3;-;10517;10517;-;0;-;12616;7301;573;0,00;-753;652;2796;-2814;0
2023-01-05;15;22727;29001;16684;-;0;-;10500;10500;-;0;-;12317;7092;381;0,00;-770;673;2765;-2968;0
2023-01-05;16;22790;28821;16716;-;324;-;11039;11039;-;0;-;11781;6745;52;0,00;-719;615;2191;-3494;0
2023-01-05;17;23307;29375;16654;-;1446;-;12365;11754;-;611;-;11275;6240;0;0,00;-852;544;1514;-4063;0
2023-01-05;18;22886;29115;16823;-;1194;-;11854;11756;-;98;-;11098;6024;0;0,00;-850;749;1619;-4116;0
2023-01-05;19;22793;28962;16689;-;1466;-;12072;11739;-;333;-;10807;5764;0;0,00;-947;848;1525;-4077;0
2023-01-05;20;22422;28712;16689;-;1570;-;12093;11651;-;442;-;10453;5377;0;0,00;-921;823;1651;-3951;0
2023-01-05;21;21834;28343;16844;-;1590;-;11951;11655;-;296;-;9909;4887;0;0,00;-690;596;1709;-4048;0
2023-01-05;22;20391;28126;16779;-;1726;-;10923;10805;-;118;-;9621;4615;0;0,00;-648;559;2625;-3167;0
2023-01-05;23;19178;27391;16549;-;1783;-;10431;10431;-;0;-;9059;4132;0;0,00;-942;593;2669;-2893;0
2023-01-05;24;17896;26196;16567;-;1339;-;9998;9993;-;5;-;8290;3384;0;0,00;-1233;702;2795;-2697;0
2023-01-06;1;16871;22399;14388;-;511;-;10331;10277;-;54;-;7500;2722;0;0,00;-1778;724;2009;-3202;0
2023-01-06;2;16318;21449;14338;-;347;-;10220;10213;-;7;-;6764;1931;0;0,00;-1560;859;2082;-3079;0
2023-01-06;3;15792;20592;14293;-;22;-;9685;9663;-;22;-;6277;1446;0;0,00;-626;453;2619;-2497;0
2023-01-06;4;15640;20364;14393;-;0;-;9071;9071;-;0;-;5971;1137;0;135,00;-43;839;3376;-1840;0
2023-01-06;5;15643;20159;14393;-;0;-;9035;9035;-;0;-;5766;929;0;135,00;159;866;3398;-1818;0
2023-01-06;6;15605;20001;14393;-;0;-;9773;9773;-;0;-;5608;760;0;135,00;-181;513;2584;-2632;0
2023-01-06;7;15798;20297;14715;-;0;-;10183;10183;-;0;-;5582;695;0;0,00;-333;531;2896;-2795;0
2023-01-06;8;15777;20250;14565;-;0;-;10202;10202;-;0;-;5685;811;0;0,00;-649;550;2677;-2864;0
2023-01-06;9;16636;20849;14570;-;65;-;10432;10367;-;65;-;6214;1047;311;0,00;-785;815;2778;-2958;0
2023-01-06;10;17849;21968;14399;-;667;-;10972;10899;-;73;-;6902;1324;696;0,00;-816;713;1956;-3685;0
2023-01-06;11;18761;22776;14602;-;927;-;11574;11336;-;238;-;7247;1534;823;0,00;-788;683;1757;-3997;0
2023-01-06;12;19017;22913;14713;-;553;-;11146;10976;-;170;-;7647;1810;964;0,00;-592;842;2298;-3521;0
2023-01-06;13;19295;23132;14787;-;544;-;11091;10918;-;173;-;7801;2049;844;0,00;-386;782;2395;-3557;0
2023-01-06;14;19448;23429;14665;-;846;-;11240;11021;-;219;-;7918;2422;600;0,00;-598;843;2133;-3698;0
2023-01-06;15;19288;23333;14553;-;737;-;11018;10869;-;149;-;8043;2869;296;0,00;-649;838;2181;-3537;0
2023-01-06;16;19269;23563;14455;-;915;-;11182;10842;-;340;-;8193;3212;31;0,00;-935;824;2142;-3479;0
2023-01-06;17;20047;24423;14464;-;1463;-;11595;11317;-;277;-;8496;3542;0;0,00;-950;839;1614;-3915;0
2023-01-06;18;19820;24446;14267;-;1319;-;11062;10938;-;124;-;8860;3905;0;0,00;-898;846;1913;-3381;0
2023-01-06;19;19497;24490;14154;-;1012;-;10271;10271;-;0;-;9324;4367;0;0,00;-950;849;2415;-2653;0
2023-01-06;20;19513;24714;14204;-;1066;-;10221;10221;-;0;-;9444;4498;0;0,00;-950;850;2570;-2548;0
2023-01-06;21;19138;24101;13953;-;1344;-;10129;10085;-;44;-;8804;3989;0;0,00;-700;854;2352;-2717;0
2023-01-06;22;18210;23845;13834;-;1673;-;9954;9937;-;17;-;8338;3534;0;0,00;-950;861;2425;-2575;0
2023-01-06;23;17254;23517;13724;-;1744;-;9288;9283;-;5;-;8049;3285;0;0,00;-951;858;2951;-1974;0
2023-01-06;24;16103;22836;13851;-;1267;-;9051;9044;-;7;-;7718;2964;0;149,00;-1461;866;3223;-1798;0
2023-01-07;1;15216;20685;13004;-;0;-;8403;8403;-;0;-;7681;2960;0;271,00;-1491;924;3236;-1234;0
2023-01-07;2;14514;20681;13314;-;0;-;7772;7772;-;0;-;7367;2642;0;500,00;-858;924;4043;-411;0
2023-01-07;3;14306;20491;13512;-;0;-;7798;7798;-;0;-;6979;2251;0;500,00;-790;924;3880;-488;0
2023-01-07;4;14366;20632;13930;-;0;-;7945;7945;-;0;-;6702;1951;0;441,00;-763;924;3630;-738;0
2023-01-07;5;14569;20857;14197;-;8;-;7945;7937;-;8;-;6652;1907;0;263,00;-691;924;3616;-732;0
2023-01-07;6;15000;20660;14230;-;5;-;8193;8188;-;5;-;6425;1666;0;199,00;-362;924;3347;-1001;0
2023-01-07;7;16365;21888;15610;-;31;-;9745;9714;-;31;-;6247;1464;0;100,00;-558;907;3214;-2582;0
2023-01-07;8;17236;21768;15598;-;5;-;10190;10185;-;5;-;6165;1355;2;0,00;-41;924;2992;-2797;0
2023-01-07;9;18107;22157;15560;-;151;-;11153;11002;-;151;-;6446;1282;286;0,00;-432;862;2241;-3610;0
2023-01-07;10;19226;22599;15560;-;61;-;10946;10885;-;61;-;6978;1075;906;0,00;545;787;2467;-3384;0
2023-01-07;11;20083;22913;15550;-;204;-;11356;11220;-;137;-;7159;884;1339;0,00;686;873;2082;-3759;0
2023-01-07;12;20004;22977;15535;-;64;-;10601;10537;-;64;-;7378;774;1668;0,00;1236;857;2831;-2995;0
2023-01-07;13;19898;22849;15530;-;0;-;10347;10347;-;0;-;7319;700;1658;0,00;1371;860;2993;-2828;0
2023-01-07;14;19982;22456;15480;-;0;-;10614;10614;-;0;-;6976;609;1463;206,00;1802;833;2775;-3028;0
2023-01-07;15;19647;21944;15511;-;3;-;10775;10772;-;3;-;6430;595;939;52,00;1616;863;2664;-3180;0
2023-01-07;16;19721;21722;15466;-;372;-;11818;11775;-;43;-;5884;797;90;0,00;1223;776;1759;-4123;0
2023-01-07;17;20915;23356;15392;-;1761;-;13477;12589;-;888;-;6203;1130;0;0,00;460;739;973;-4925;0
2023-01-07;18;20512;23704;15271;-;1667;-;12970;12131;-;839;-;6766;1669;0;0,00;-38;824;1355;-4421;0
2023-01-07;19;20272;24232;15251;-;1853;-;12811;11914;-;898;-;7128;2035;0;0,00;-469;824;1341;-4326;0
2023-01-07;20;20008;24405;15303;-;1648;-;11890;10965;-;925;-;7454;2388;0;0,00;-138;824;2116;-3468;0
2023-01-07;21;19439;24682;15438;-;1574;-;11618;10769;-;850;-;7670;2653;0;0,00;-747;824;2278;-3348;0
2023-01-07;22;18684;24700;15635;-;1172;-;10649;10006;-;643;-;7893;2874;0;0,00;-674;824;3028;-2688;0
2023-01-07;23;17618;24694;15557;-;1084;-;9569;9368;-;201;-;8053;3088;0;0,00;-975;924;3220;-2356;0
2023-01-07;24;16426;24624;15595;-;752;-;8166;8092;-;74;-;8277;3326;0;0,00;-933;907;3790;-1536;0
2023-01-08;1;15585;21987;13632;-;0;-;7217;7217;-;0;-;8355;3535;0;0,00;-850;825;3119;-971;0
2023-01-08;2;14845;22247;13693;-;0;-;6887;6887;-;0;-;8554;3738;0;367,00;-740;710;3691;-374;0
2023-01-08;3;14433;22400;13712;-;0;-;6887;6887;-;0;-;8688;3897;0;933,00;-544;499;3656;-409;0
2023-01-08;4;14215;22458;13712;-;0;-;6887;6887;-;0;-;8746;3964;0;1141,00;-516;491;3743;-322;0
2023-01-08;5;14236;22518;13712;-;0;-;6887;6887;-;0;-;8806;4022;0;1174,00;-566;524;3733;-332;0
2023-01-08;6;14517;22712;13812;-;0;-;6987;6987;-;0;-;8900;4102;0;1124,00;-721;695;3711;-354;0
2023-01-08;7;15049;23567;14578;-;0;-;6987;6987;-;0;-;8989;4174;0;686,00;-864;767;3905;-430;0
2023-01-08;8;15354;23908;14814;-;0;-;6987;6987;-;0;-;9094;4277;5;400,00;-770;694;4012;-323;0
2023-01-08;9;15671;24435;14907;-;0;-;6987;6987;-;0;-;9528;4239;475;278,00;-721;574;4181;-155;0
2023-01-08;10;16546;25039;14995;-;0;-;7014;7014;-;0;-;10044;4097;1117;11,00;-689;574;4120;-215;0
2023-01-08;11;17701;25735;15552;-;28;-;8166;8138;-;28;-;10155;3886;1428;0,00;-1441;696;2496;-1834;0
2023-01-08;12;18097;25876;15547;-;124;-;8882;8758;-;124;-;10205;3673;1701;0,00;-1924;924;2427;-2129;0
2023-01-08;13;18494;25578;15547;-;90;-;9200;9188;-;12;-;9941;3497;1582;0,00;-1535;924;2246;-2439;0
2023-01-08;14;18548;25148;15542;-;47;-;9092;9092;-;0;-;9559;3439;1253;0,00;-974;924;2368;-2312;0
2023-01-08;15;18308;24641;15547;-;80;-;9263;9263;-;0;-;9014;3474;747;0,00;-950;924;2262;-2423;0
2023-01-08;16;18269;24353;15460;-;202;-;9567;9537;-;30;-;8691;3793;122;0,00;-907;924;2389;-2542;0
2023-01-08;17;19205;25639;15382;-;999;-;10097;9730;-;367;-;9258;4273;0;0,00;-950;924;2184;-2696;0
2023-01-08;18;19118;25743;15366;-;882;-;9659;9049;-;610;-;9495;4424;0;0,00;-951;924;2666;-2181;0
2023-01-08;19;19214;25907;15401;-;1162;-;9867;9161;-;706;-;9344;4313;0;0,00;-950;924;2297;-2436;0
2023-01-08;20;19275;26368;15632;-;1542;-;10146;9135;-;1011;-;9194;4167;0;0,00;-950;924;2351;-2382;0
2023-01-08;21;18845;25914;15505;-;1502;-;9927;8863;-;1063;-;8907;3896;0;0,00;-952;924;2480;-2194;0
2023-01-08;22;18409;25047;15095;-;1408;-;9681;9281;-;401;-;8544;3547;0;0,00;-836;924;1815;-2682;0
2023-01-08;23;17523;24894;15114;-;1640;-;9072;8963;-;109;-;8140;3193;0;0,00;-642;924;2282;-2183;0
2023-01-08;24;16314;24524;15299;-;1286;-;8154;8154;-;0;-;7939;2980;0;84,00;-654;924;3315;-1270;0
2023-01-09;1;15129;22440;14694;-;0;-;8427;8427;-;0;-;7746;2946;0;921,00;-1078;910;3282;-1512;0
2023-01-09;2;14624;22511;14740;-;0;-;8086;8086;-;0;-;7771;3017;0;1194,00;-944;918;3680;-1107;0
2023-01-09;3;14624;22358;14818;-;0;-;8258;8258;-;0;-;7540;2848;0;1186,00;-838;812;3480;-1329;0
2023-01-09;4;14769;22490;15035;-;0;-;8487;8487;-;0;-;7455;2741;0;1178,00;86;-112;3385;-1499;0
2023-01-09;5;15222;22685;15221;-;0;-;9016;9016;-;0;-;7464;2703;0;1191,00;-650;598;3184;-1743;0
2023-01-09;6;16521;23006;15508;-;0;-;10112;10112;-;0;-;7498;2723;0;964,00;-777;617;2516;-2426;0
2023-01-09;7;20205;24140;16850;-;43;-;12021;12021;-;0;-;7247;2438;0;49,00;220;792;2623;-3664;0
2023-01-09;8;22149;24393;16973;-;45;-;13627;13627;-;0;-;7375;2511;3;0,00;239;924;2260;-4995;0
2023-01-09;9;23218;25021;16711;-;519;-;14562;14457;-;105;-;7791;2572;189;0,00;-133;924;1401;-5977;0
2023-01-09;10;23733;24866;16065;-;829;-;14610;14402;-;209;-;7972;2569;323;0,00;180;924;874;-5840;0
2023-01-09;11;23696;24897;16348;-;424;-;14605;14605;-;0;-;8125;2515;537;0,00;156;837;1060;-5918;0
2023-01-09;12;23913;25122;16333;-;790;-;14766;14663;-;103;-;7999;2400;590;0,00;224;924;916;-5984;0
2023-01-09;13;24001;25289;16450;-;1028;-;14976;14739;-;238;-;7811;2278;544;0,00;383;824;892;-6063;0
2023-01-09;14;24116;25280;16354;-;1337;-;15168;14754;-;414;-;7589;2174;445;0,00;394;862;660;-6151;0
2023-01-09;15;24043;25156;16262;-;1497;-;15268;14776;-;492;-;7397;2209;216;0,00;370;840;496;-6133;0
2023-01-09;16;23897;24875;16242;-;1445;-;15313;14823;-;490;-;7188;2182;20;0,00;263;923;439;-6132;0
