Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-11-01;15;15615;27390;19990;-;59;-;8537;8478;-;59;-;7341;489;2642;197,00;463;-467;3695;-1756;0
2023-11-01;16;15986;26481;19990;-;736;-;10058;9363;-;695;-;5755;682;841;0,00;164;4;3026;-2615;0
2023-11-01;17;17225;26852;20095;-;1290;-;11457;10561;-;896;-;5467;1142;25;0,00;149;117;1955;-3791;0
2023-11-01;18;17212;28012;20102;-;1510;-;10405;9880;-;525;-;6400;2010;0;0,00;-100;644;2920;-2833;0
2023-11-01;19;16961;28920;20105;-;1582;-;9307;8571;-;737;-;7233;2859;0;19,00;-126;706;4472;-1464;0
2023-11-01;20;17281;29264;20102;-;1365;-;8975;8324;-;651;-;7797;3425;0;22,00;-219;746;4571;-1321;0
2023-11-01;21;17230;29074;20102;-;1017;-;8876;8717;-;159;-;7955;3594;0;22,00;-416;854;4198;-1721;0
2023-11-01;22;16480;28988;20137;-;969;-;8572;8544;-;28;-;7882;3600;0;22,00;-743;714;4278;-1669;0
2023-11-01;23;15637;28951;20187;-;934;-;7912;7912;-;0;-;7830;3670;0;22,00;-950;846;4696;-1131;0
2023-11-01;24;14778;29159;20226;-;979;-;7411;7411;-;0;-;7954;3797;0;411,00;-628;655;5327;-455;0
2023-11-02;1;14413;27486;19492;-;0;-;7257;7257;-;0;-;7994;3827;0;803,00;-108;112;4301;-612;0
2023-11-02;2;13942;27459;19490;-;0;-;7249;7249;-;0;-;7969;3777;0;1088,00;92;-89;4459;-452;0
2023-11-02;3;13869;27379;19487;-;0;-;7174;7174;-;0;-;7892;3750;0;1134,00;192;-189;4408;-557;0
2023-11-02;4;13927;27402;19487;-;0;-;7178;7178;-;0;-;7915;3803;0;1032,00;192;-188;4526;-452;0
2023-11-02;5;14430;27718;19487;-;0;-;7350;7350;-;0;-;8231;4099;0;1034,00;192;-188;4489;-469;0
2023-11-02;6;15705;28196;19497;-;236;-;7966;7966;-;0;-;8463;4266;0;640,00;90;-90;4159;-739;0
2023-11-02;7;18901;30004;20097;-;935;-;9912;9190;-;722;-;8972;4580;78;0,00;-377;385;3900;-1768;0
2023-11-02;8;20357;31483;19647;-;1238;-;10376;9287;-;1089;-;10598;4823;1412;0,00;-1151;351;4074;-1851;0
2023-11-02;9;21039;32830;19637;-;244;-;8699;8456;-;244;-;12949;5201;3452;11,00;-482;291;6048;-272;0
2023-11-02;10;21007;31881;19387;-;0;-;8600;8600;-;0;-;12494;3578;4667;51,00;-4;-121;4778;-1092;0
2023-11-02;11;20474;32839;19375;-;0;-;8460;8460;-;0;-;13464;3026;6327;167,00;-252;-720;5306;-558;0
2023-11-02;12;20306;34716;19365;-;0;-;8120;8111;-;0;-;15351;3807;7446;997,00;-369;-1100;6024;0;0
2023-11-02;13;20486;33873;19340;-;0;-;8591;8591;-;0;-;14533;4218;6304;983,00;-696;-1099;4689;-1280;0
2023-11-02;14;20648;32519;19335;-;0;-;9275;9275;-;0;-;13184;4583;4617;303,00;-1065;-498;4084;-1845;0
2023-11-02;15;20631;32104;19458;-;0;-;8732;8732;-;0;-;12646;5460;3121;139,00;-655;108;4864;-1200;0
2023-11-02;16;21243;31244;19800;-;380;-;10750;10609;-;141;-;11064;5895;1028;0,00;-1051;312;2911;-3198;0
2023-11-02;17;22180;31097;19828;-;1075;-;11885;11281;-;604;-;10194;5915;18;0,00;-406;540;2505;-3523;0
2023-11-02;18;22141;32116;19860;-;1332;-;11372;10800;-;571;-;10924;6615;0;0,00;-728;665;3115;-2927;0
2023-11-02;19;21830;32325;19865;-;1407;-;11375;10690;-;684;-;11053;6769;0;0,00;-1340;746;3255;-2882;0
2023-11-02;20;21722;32170;19870;-;1294;-;10662;10077;-;585;-;11006;6712;0;0,00;-696;791;3910;-2263;0
2023-11-02;21;21020;31949;19870;-;1381;-;10221;9707;-;514;-;10698;6404;0;0,00;-581;643;4201;-2025;0
2023-11-02;22;19557;31323;20095;-;1207;-;9670;9167;-;503;-;10021;5911;0;0,00;-400;254;4773;-1466;0
2023-11-02;23;18156;30206;20095;-;607;-;8699;8659;-;39;-;9504;5421;0;3,00;-734;549;4956;-1278;0
2023-11-02;24;16917;30168;19984;-;807;-;8028;8028;-;0;-;9377;5277;0;11,00;-1372;764;4515;-1221;0
2023-11-03;1;15855;28956;19690;-;0;-;7203;7203;-;0;-;9266;5431;0;450,00;-548;556;4723;-505;0
2023-11-03;2;15316;29132;19685;-;0;-;7164;7164;-;0;-;9447;5622;0;735,00;653;-645;5151;-67;0
2023-11-03;3;15130;29099;19680;-;0;-;7179;7179;-;0;-;9419;5595;0;991,00;1092;-1084;5049;-149;0
2023-11-03;4;15168;28927;19680;-;0;-;7179;7179;-;0;-;9247;5429;0;989,00;1092;-1083;4843;-355;0
2023-11-03;5;15353;28810;19713;-;0;-;7318;7318;-;0;-;9097;5289;0;985,00;491;-485;4576;-622;0
2023-11-03;6;16851;28802;19772;-;0;-;8323;8323;-;0;-;9030;5150;0;510,00;-659;662;4098;-1030;0
2023-11-03;7;19485;29271;20247;-;0;-;10073;10073;-;0;-;9024;5010;17;0,00;-14;511;3903;-2220;0
2023-11-03;8;20862;28614;19445;-;108;-;11824;11716;-;108;-;9061;4721;286;0,00;-729;700;2496;-3776;0
2023-11-03;9;21726;30136;20395;-;878;-;13540;13099;-;441;-;8863;4047;776;0,00;-1451;764;1299;-5059;0
2023-11-03;10;21901;29640;20371;-;266;-;12752;12486;-;266;-;9003;3670;1318;0,00;-630;674;2019;-4421;0
2023-11-03;11;22224;27844;19533;-;0;-;12415;12415;-;0;-;8311;2986;1356;0,00;770;764;2170;-4215;0
2023-11-03;12;22581;27581;19930;-;135;-;13316;13268;-;48;-;7516;2431;1159;0,00;849;844;1287;-5229;0
2023-11-03;13;22631;27496;19902;-;409;-;13577;13493;-;85;-;7185;2453;961;0,00;1028;844;1095;-5394;0
2023-11-03;14;22333;27941;20322;-;717;-;13599;13260;-;339;-;6902;2406;652;0,00;1025;844;1352;-5111;0
2023-11-03;15;22140;27509;20322;-;560;-;13796;13488;-;308;-;6627;2296;335;0,00;830;845;1191;-5338;0
2023-11-03;16;22149;27736;20317;-;648;-;13844;13527;-;317;-;6771;2614;71;0,00;543;944;1414;-5307;0
2023-11-03;17;22778;28304;20235;-;1007;-;14090;13420;-;670;-;7062;2787;0;0,00;635;944;1438;-5189;0
2023-11-03;18;23104;28861;20333;-;1064;-;14236;13496;-;740;-;7464;3115;0;0,00;435;944;1483;-5298;0
2023-11-03;19;22731;29459;20507;-;1091;-;13548;13095;-;453;-;7861;3419;0;0,00;384;943;2088;-4818;0
2023-11-03;20;22280;29483;20129;-;1206;-;12851;12658;-;192;-;8148;3768;0;0,00;329;944;2134;-4566;0
2023-11-03;21;21435;29709;20134;-;1015;-;11560;11548;-;11;-;8560;4201;0;3,00;413;947;3271;-3424;0
2023-11-03;22;19763;29913;20023;-;1076;-;9983;9945;-;38;-;8814;4499;0;101,00;194;858;4299;-2155;0
2023-11-03;23;18130;30005;20075;-;905;-;8557;8557;-;0;-;9025;4771;0;101,00;-324;910;5048;-1096;0
2023-11-03;24;16532;30013;20190;-;667;-;7837;7837;-;0;-;9156;4904;0;180,00;-1347;957;4797;-964;0
2023-11-04;1;16281;29915;20204;-;135;-;7377;7377;-;0;-;9576;5255;0;219,00;-1518;959;3879;-1215;0
2023-11-04;2;15780;30107;20204;-;0;-;6926;6926;-;0;-;9903;5600;0;890,00;-950;960;4434;-528;0
2023-11-04;3;15514;30434;20204;-;135;-;6402;6402;-;0;-;10095;5810;0;955,00;-964;958;3950;-580;0
2023-11-04;4;15313;30326;20204;-;24;-;6402;6402;-;0;-;10098;5826;0;953,00;-950;959;4170;-360;0
2023-11-04;5;15358;30548;20204;-;34;-;6402;6402;-;0;-;10310;6060;0;951,00;-950;959;4339;-191;0
2023-11-04;6;15707;30640;20209;-;112;-;6402;6402;-;0;-;10319;6077;0;757,00;-1020;957;4127;-408;0
2023-11-04;7;16543;29975;19784;-;179;-;6692;6692;-;0;-;10012;5702;59;98,00;-420;355;3883;-895;0
2023-11-04;8;17358;30701;19672;-;332;-;6691;6539;-;153;-;10697;5466;934;8,00;-420;352;3881;-862;0
2023-11-04;9;18840;31261;19559;-;433;-;7619;7286;-;333;-;11269;5061;1905;0,00;-341;340;3113;-1585;0
2023-11-04;10;19352;31787;19602;-;496;-;7747;7352;-;396;-;11689;4555;2914;0,00;-320;317;3125;-1489;0
2023-11-04;11;19102;32504;19505;-;177;-;6614;6527;-;88;-;12822;4380;4265;151,00;-350;345;4121;-561;0
2023-11-04;12;19049;33041;19550;-;0;-;6333;6333;-;0;-;13491;4204;5147;571,00;-351;345;4378;-381;0
2023-11-04;13;19449;31788;19550;-;79;-;7772;7772;-;0;-;12159;3697;4323;571,00;-350;346;2673;-2086;0
2023-11-04;14;19250;30961;19538;-;112;-;8063;8063;-;0;-;11311;3422;3746;163,00;-350;348;2604;-2070;0
2023-11-04;15;18855;29903;19535;-;179;-;8261;8234;-;28;-;10189;3055;2883;24,00;-50;350;2788;-2073;0
2023-11-04;16;19068;28718;20116;-;503;-;9749;9378;-;371;-;8099;2894;860;0,00;891;350;2418;-2752;0
2023-11-04;17;20176;28937;20120;-;969;-;10730;10012;-;718;-;7848;3309;17;0,00;1264;349;1999;-3168;0
2023-11-04;18;19962;29389;20090;-;900;-;10157;9514;-;643;-;8399;3839;0;0,00;1179;349;2745;-2469;0
2023-11-04;19;19584;30438;20090;-;730;-;8851;8349;-;502;-;9618;5050;0;0,00;882;347;4052;-1375;0
2023-11-04;20;19513;30930;20100;-;1034;-;8475;7982;-;490;-;9796;5326;0;0,00;427;776;3636;-1505;0
2023-11-04;21;18897;31244;20279;-;1106;-;8468;8087;-;381;-;9859;5367;0;0,00;-191;711;3704;-1616;0
2023-11-04;22;18002;30737;20052;-;979;-;8188;7918;-;270;-;9706;5303;0;0,00;-744;775;3524;-1638;0
2023-11-04;23;16963;30583;20157;-;927;-;7398;7381;-;17;-;9499;5156;0;0,00;-854;859;3546;-1363;0
2023-11-04;24;15727;30275;20157;-;785;-;6503;6500;-;3;-;9333;4978;0;0,00;-491;508;4110;-567;0
2023-11-05;1;14369;29174;19969;-;0;-;5697;5697;-;0;-;9205;4907;0;85,00;-503;509;3845;-68;0
2023-11-05;2;13747;29281;19969;-;0;-;5301;5301;-;0;-;9312;5038;0;670,00;-300;308;3626;-296;0
2023-11-05;3;13553;29337;19994;-;0;-;5233;5233;-;0;-;9343;5129;0;779,00;-131;141;3744;-223;0
2023-11-05;4;13523;29287;20069;-;0;-;5233;5233;-;0;-;9218;5023;0;778,00;492;-482;3650;-317;0
2023-11-05;5;13518;29358;20069;-;0;-;5232;5232;-;0;-;9289;5098;0;821,00;272;-262;3693;-285;0
2023-11-05;6;13894;28962;20027;-;0;-;5688;5688;-;0;-;8935;4743;0;795,00;-393;400;3054;-888;0
2023-11-05;7;14381;28838;20079;-;0;-;6164;6164;-;0;-;8759;4589;4;510,00;56;-50;2732;-1147;0
2023-11-05;8;14895;28675;19411;-;0;-;6037;6037;-;0;-;9264;4765;304;331,00;-69;52;3234;-760;0
2023-11-05;9;15842;28856;19214;-;0;-;6395;6395;-;0;-;9642;4273;1172;189,00;-77;14;2943;-1115;0
2023-11-05;10;16386;28900;19204;-;0;-;6803;6803;-;0;-;9696;3635;1889;11,00;-79;62;2952;-1252;0
2023-11-05;11;17101;29344;19539;-;5;-;7321;7316;-;5;-;9800;3367;2282;0,00;-379;343;2416;-1875;0
2023-11-05;12;17494;29544;19561;-;91;-;7609;7599;-;10;-;9892;3330;2417;0,00;-549;547;2176;-2144;0
2023-11-05;13;17847;28963;19552;-;544;-;8738;8280;-;458;-;8867;2636;2072;0,00;-511;549;1439;-2872;0
2023-11-05;14;17892;28538;19554;-;643;-;9477;8956;-;522;-;8341;2359;1748;0,00;-408;409;1285;-3250;0
2023-11-05;15;17932;28077;19610;-;631;-;9553;9048;-;505;-;7836;2425;1144;0,00;38;426;1474;-3271;0
2023-11-05;16;17776;27662;20134;-;31;-;8913;8886;-;21;-;7497;2841;316;0,00;1129;264;1943;-2843;0
2023-11-05;17;18592;27800;20127;-;324;-;9465;9222;-;242;-;7349;2930;3;0,00;1620;224;1689;-3075;0
2023-11-05;18;18915;29104;20104;-;1074;-;9527;8937;-;590;-;7926;3468;0;0,00;1054;469;1991;-2806;0
2023-11-05;19;18876;29405;20109;-;1166;-;9426;8778;-;648;-;8130;3651;0;0,00;937;322;2091;-2777;0
2023-11-05;20;18691;29225;20139;-;921;-;8576;8236;-;341;-;8165;3792;0;0,00;1431;480;2517;-2301;0
2023-11-05;21;18192;29201;20139;-;1006;-;8453;8134;-;319;-;8056;3779;0;0,00;1124;496;2594;-2224;0
2023-11-05;22;17182;28963;20139;-;725;-;7843;7571;-;272;-;8099;3902;0;0,00;731;407;3117;-1669;0
2023-11-05;23;16639;29682;20139;-;1178;-;8090;7971;-;119;-;8365;4148;0;0,00;349;-226;2758;-2028;0
2023-11-05;24;15702;29508;20139;-;702;-;7042;7042;-;0;-;8667;4477;0;0,00;993;-984;3673;-1081;0
2023-11-06;1;14839;28487;19364;-;0;-;6072;6072;-;0;-;9123;4985;0;291,00;1092;-1084;3669;-529;0
2023-11-06;2;14489;28817;19364;-;0;-;5954;5954;-;0;-;9453;5309;0;917,00;1092;-1083;3570;-584;0
2023-11-06;3;14423;29195;19359;-;0;-;6028;6028;-;0;-;9836;5697;0;1282,00;1092;-1082;3651;-498;0
2023-11-06;4;14618;29572;19359;-;0;-;5830;5830;-;0;-;10213;6093;0;1311,00;1092;-1082;3815;-342;0
2023-11-06;5;15227;29775;19359;-;0;-;6047;6047;-;0;-;10416;6303;0;1242,00;1092;-1082;3641;-513;0
2023-11-06;6;16525;30135;19359;-;0;-;6710;6710;-;0;-;10776;6661;0;818,00;596;-667;3560;-555;0
2023-11-06;7;19335;31118;19764;-;318;-;8860;8651;-;210;-;11036;6848;21;0,00;-541;-42;2953;-1845;0
2023-11-06;8;21239;31710;19088;-;586;-;10510;10084;-;426;-;12036;7082;731;0,00;-1336;-60;2831;-2925;0
2023-11-06;9;22070;32850;18799;-;226;-;9709;9479;-;226;-;13825;7419;2142;0,00;-1330;-196;3927;-2158;0
2023-11-06;10;22428;33020;18398;-;157;-;9536;9379;-;157;-;14465;7452;2846;0,00;-814;-700;3885;-1896;0
2023-11-06;11;22053;33543;18419;-;39;-;9363;9324;-;39;-;15085;7646;3311;0,00;-1400;-1095;3804;-1972;0
2023-11-06;12;22367;33480;18338;-;0;-;9365;9365;-;0;-;15142;7746;3199;0,00;-1370;-971;3606;-2090;0
2023-11-06;13;22560;32853;18406;-;14;-;10322;10322;-;0;-;14433;7537;2667;0,00;-1133;-1095;2924;-2772;0
2023-11-06;14;22580;32071;18387;-;24;-;10681;10681;-;0;-;13660;7099;2332;0,00;-1293;-598;2614;-3167;0
2023-11-06;15;22332;30917;18341;-;75;-;11019;10994;-;26;-;12501;6648;1597;0,00;-1024;-194;2354;-3427;0
2023-11-06;16;22458;30742;18864;-;778;-;12055;11842;-;213;-;11100;6251;479;0,00;-1055;275;1527;-4264;0
2023-11-06;17;23294;30762;19106;-;885;-;12678;12538;-;139;-;10771;6247;5;0,00;-566;546;1292;-4651;0
2023-11-06;18;23311;30488;18975;-;1083;-;12875;12588;-;286;-;10430;5851;0;0,00;-671;667;965;-4630;0
2023-11-06;19;23048;30596;19017;-;1169;-;12664;12102;-;562;-;10410;5858;0;0,00;-824;819;1525;-4125;0
2023-11-06;20;22961;30898;19024;-;1339;-;12472;11876;-;596;-;10535;6015;0;0,00;-874;870;1779;-3878;0
2023-11-06;21;22204;31069;19246;-;1361;-;12101;11529;-;572;-;10462;5951;0;0,00;-1251;941;2355;-3676;0
2023-11-06;22;20559;30927;19524;-;1389;-;11033;10719;-;314;-;10014;5546;0;32,00;-1451;947;3131;-3000;0
2023-11-06;23;18937;30860;19564;-;1339;-;9779;9779;-;0;-;9957;5506;0;136,00;-1501;848;4202;-1969;0
2023-11-06;24;17522;31014;19934;-;1162;-;9292;9292;-;0;-;9918;5546;0;306,00;-2234;926;5185;-1281;0
2023-11-07;1;16655;27930;18110;-;34;-;9097;9097;-;0;-;9786;5428;0;268,00;-3049;958;4145;-1545;0
2023-11-07;2;16419;27814;18060;-;0;-;9291;9291;-;0;-;9754;5410;0;692,00;-2896;948;4102;-1673;0
2023-11-07;3;16142;27806;18060;-;0;-;9225;9225;-;0;-;9746;5439;0;722,00;-2983;951;4341;-1434;0
2023-11-07;4;16228;27727;18154;-;0;-;9148;9148;-;0;-;9573;5298;0;711,00;-2722;958;4412;-1363;0
2023-11-07;5;16485;27787;18299;-;0;-;9427;9427;-;0;-;9488;5206;0;695,00;-2560;776;4124;-1651;0
2023-11-07;6;17485;27972;18491;-;0;-;9573;9573;-;0;-;9481;5197;0;323,00;-1917;840;4288;-1487;0
2023-11-07;7;20003;28312;18836;-;0;-;11520;11520;-;0;-;9476;5094;28;0,00;-1218;281;2919;-3313;0
2023-11-07;8;21887;29946;18778;-;671;-;12855;12420;-;435;-;10497;5023;979;0,00;-1720;298;2151;-4016;0
2023-11-07;9;22381;30830;18293;-;706;-;13139;12633;-;506;-;11831;4835;2590;0,00;-2583;-173;2218;-4364;0
2023-11-07;10;22092;30039;17405;-;436;-;12513;12492;-;22;-;12198;4404;3537;0,00;-2721;171;2270;-4063;0
2023-11-07;11;21346;30895;17485;-;0;-;10990;10990;-;0;-;13410;4208;5011;24,00;-3262;196;3763;-2650;0
2023-11-07;12;21561;31801;17456;-;0;-;9530;9530;-;0;-;14345;4369;5812;43,00;-2325;-104;5128;-1131;0
2023-11-07;13;22220;30445;17490;-;0;-;10895;10895;-;0;-;12955;3882;4857;43,00;-1822;95;3975;-2446;0
2023-11-07;14;22283;28716;17735;-;0;-;12759;12759;-;0;-;10981;3103;3630;69,00;-1569;96;2676;-4019;0
2023-11-07;15;22258;27380;18052;-;143;-;13893;13855;-;38;-;9185;2666;2232;198,00;-869;197;1875;-4910;0
2023-11-07;16;22438;25721;17966;-;231;-;14579;14526;-;53;-;7524;2593;567;149,00;320;296;1468;-5324;0
2023-11-07;17;23217;26577;18433;-;785;-;15599;14957;-;642;-;7359;2767;1;0,00;-150;415;1257;-5951;0
2023-11-07;18;23575;27124;18492;-;956;-;15636;14760;-;877;-;7676;3005;0;0,00;-88;415;1572;-5375;0
2023-11-07;19;23303;27379;18546;-;915;-;15372;14880;-;492;-;7918;3295;0;0,00;-420;415;1422;-5569;0
2023-11-07;20;23220;27702;18521;-;943;-;14696;14534;-;162;-;8238;3568;0;0,00;-192;416;1700;-5284;0
2023-11-07;21;22374;28078;18747;-;996;-;13142;13105;-;38;-;8335;3682;0;0,00;460;417;3398;-3834;0
2023-11-07;22;20694;28644;18982;-;1495;-;12725;12725;-;0;-;8167;3585;0;0,00;-843;600;3760;-3769;0
2023-11-07;23;19192;28496;18995;-;1529;-;11167;11167;-;0;-;7972;3446;0;0,00;-561;603;4900;-2487;0
2023-11-07;24;17761;28233;18992;-;1402;-;10125;10125;-;0;-;7839;3360;0;50,00;-680;545;5968;-1417;0
2023-11-08;1;17053;25400;17899;-;0;-;9896;9896;-;0;-;7501;3124;0;545,00;-400;552;5023;-1537;0
2023-11-08;2;16524;25291;17899;-;0;-;9805;9805;-;0;-;7392;3010;0;643,00;-600;552;5144;-1421;0
2023-11-08;3;16018;25375;17904;-;0;-;9260;9260;-;0;-;7471;3087;0;642,00;-601;552;5734;-836;0
2023-11-08;4;16092;25355;17904;-;0;-;9329;9329;-;0;-;7451;3107;0;640,00;-600;553;5648;-922;0
2023-11-08;5;16584;25286;17904;-;0;-;9700;9700;-;0;-;7382;3049;0;639,00;-400;553;5336;-1234;0
2023-11-08;6;17941;25342;17858;-;0;-;10437;10437;-;0;-;7484;3117;0;346,00;-207;551;4642;-1862;0
2023-11-08;7;20808;26076;18403;-;45;-;12484;12439;-;45;-;7628;3226;1;0,00;129;546;3408;-3742;0
2023-11-08;8;21982;27036;18313;-;354;-;13331;13080;-;251;-;8369;3333;410;0,00;-127;365;2861;-4351;0
2023-11-08;9;22527;27872;18306;-;51;-;12735;12703;-;32;-;9515;3544;1434;0,00;-232;364;3129;-3858;0
2023-11-08;10;22725;28639;18343;-;0;-;11882;11882;-;0;-;10296;3607;2230;16,00;251;364;4185;-2830;0
2023-11-08;11;22544;28886;18087;-;0;-;11630;11630;-;0;-;10799;3743;2675;35,00;-125;243;4326;-2592;0
2023-11-08;12;22364;29339;18190;-;0;-;10982;10982;-;0;-;11149;3750;3068;54,00;33;243;5098;-1820;0
2023-11-08;13;22650;29067;18423;-;0;-;11935;11935;-;0;-;10644;3583;2754;46,00;96;-153;4215;-2893;0
2023-11-08;14;23013;28272;18423;-;0;-;12726;12726;-;0;-;9849;3292;2205;19,00;230;242;3612;-3576;0
2023-11-08;15;22916;27658;18423;-;23;-;13129;13106;-;23;-;9212;3289;1496;0,00;414;243;3299;-3889;0
2023-11-08;16;22895;27362;18770;-;200;-;13763;13627;-;136;-;8392;3550;355;0,00;596;242;2914;-4349;0
2023-11-08;17;23535;27807;18721;-;1044;-;14825;14302;-;523;-;8042;3366;0;0,00;839;-165;2097;-5291;0
2023-11-08;18;23599;28014;18721;-;1064;-;14674;13997;-;677;-;8229;3518;0;0,00;815;-131;2385;-4983;0
2023-11-08;19;23366;28155;18711;-;936;-;13918;13539;-;380;-;8508;3782;0;0,00;1105;-156;2854;-4524;0
2023-11-08;20;23180;28235;18681;-;916;-;13699;13408;-;290;-;8638;3933;0;0,00;975;-131;2945;-4403;0
2023-11-08;21;22161;28480;18788;-;977;-;12815;12815;-;0;-;8715;4020;0;0,00;573;60;3647;-3828;0
2023-11-08;22;20763;28872;18788;-;1435;-;12344;12344;-;0;-;8649;3996;0;0,00;-569;246;4023;-3452;0
2023-11-08;23;19611;28693;18788;-;1448;-;11531;11531;-;0;-;8457;3855;0;0,00;-1108;668;4867;-2619;0
2023-11-08;24;17958;28271;18747;-;1252;-;9970;9970;-;0;-;8272;3731;0;0,00;-1132;891;6262;-1087;0
2023-11-09;1;16962;26179;18059;-;0;-;9681;9681;-;0;-;8120;3672;0;509,00;-1173;870;5622;-959;0
2023-11-09;2;16486;26249;18102;-;0;-;9387;9387;-;0;-;8147;3693;0;712,00;-936;886;6175;-372;0
2023-11-09;3;16267;26372;18153;-;0;-;9351;9351;-;0;-;8219;3774;0;775,00;-950;902;6439;-178;0
2023-11-09;4;16350;26669;18240;-;0;-;9464;9464;-;0;-;8429;3998;0;773,00;-1088;846;6430;-117;0
2023-11-09;5;16886;27210;18454;-;0;-;9481;9481;-;0;-;8756;4349;0;376,00;-1156;616;6619;-227;0
2023-11-09;6;18014;27416;18479;-;0;-;9687;9687;-;0;-;8937;4479;0;211,00;-702;440;6115;-701;0
2023-11-09;7;20792;28752;18994;-;425;-;11629;11619;-;10;-;9333;4756;18;19,00;-223;72;4492;-2527;0
2023-11-09;8;22081;29293;18305;-;400;-;11822;11804;-;18;-;10588;4880;1038;0,00;-213;-162;3908;-2819;0
2023-11-09;9;22418;31435;18596;-;400;-;11612;11602;-;10;-;12439;4946;2979;0,00;-1452;-360;4033;-2671;0
2023-11-09;10;22400;31526;18551;-;358;-;11832;11832;-;0;-;12617;4114;4055;0,00;-1683;-540;3763;-2931;0
2023-11-09;11;21998;31712;18381;-;302;-;11317;11317;-;0;-;13029;3554;5146;16,00;-1753;-540;4321;-2358;0
2023-11-09;12;21724;31714;18376;-;0;-;10376;10376;-;0;-;13338;3844;5173;95,00;-1341;-541;5230;-1424;0
2023-11-09;13;21766;31420;18462;-;0;-;10436;10436;-;0;-;12958;3970;4645;95,00;-972;-541;5262;-1392;0
2023-11-09;14;22259;30401;18266;-;115;-;11491;11491;-;0;-;12020;4223;3489;79,00;-754;-541;3871;-2673;0
2023-11-09;15;22198;29438;18170;-;382;-;11931;11931;-;0;-;10886;4355;2170;0,00;-110;-547;3417;-3031;0
