Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-02-14;9;24069;29166;19732;-;1290;-;15885;15770;-;115;-;8144;1571;1172;0,00;-878;839;1495;-6006;0
2023-02-14;10;24396;28451;19663;-;1032;-;15628;15547;-;81;-;7756;1276;1115;0,00;-89;913;1540;-5895;0
2023-02-14;11;24257;28258;19586;-;803;-;15279;15279;-;0;-;7869;1050;1523;0,00;186;898;1894;-5468;0
2023-02-14;12;24344;27663;19653;-;0;-;14029;14029;-;0;-;8010;929;1819;11,00;1495;914;3342;-4061;0
2023-02-14;13;24134;27734;19628;-;0;-;13433;13433;-;0;-;8106;874;2007;11,00;1788;915;3958;-3441;0
2023-02-14;14;24084;28000;19566;-;0;-;13132;13132;-;0;-;8434;843;2374;11,00;1753;915;4271;-3082;0
2023-02-14;15;23912;27537;19634;-;0;-;13550;13550;-;0;-;7903;790;1879;11,00;1600;917;3868;-3682;0
2023-02-14;16;23707;27023;19661;-;140;-;14539;14539;-;0;-;7222;716;1187;6,00;1024;914;2945;-4580;0
2023-02-14;17;23719;26777;19637;-;867;-;15285;15285;-;0;-;6273;714;198;0,00;1211;914;2152;-5319;0
2023-02-14;18;24182;27422;19569;-;1610;-;15923;15562;-;361;-;6243;737;0;0,00;1201;914;1943;-5570;0
2023-02-14;19;24058;27442;19556;-;1645;-;16729;15877;-;853;-;6241;724;0;0,00;70;914;1389;-6515;0
2023-02-14;20;24128;28336;20553;-;1629;-;16400;15825;-;575;-;6154;626;0;0,00;655;915;1556;-6357;0
2023-02-14;21;23547;28397;20696;-;1626;-;15402;15256;-;146;-;6075;534;0;0,00;1208;916;2200;-5725;0
2023-02-14;22;21890;28159;20643;-;1625;-;14833;14781;-;52;-;5891;465;0;0,00;186;919;2507;-5374;0
2023-02-14;23;20344;28137;20693;-;1647;-;12906;12906;-;0;-;5797;412;0;6,00;703;919;3272;-4205;0
2023-02-14;24;18823;28014;20639;-;1635;-;11598;11598;-;0;-;5740;363;0;180,00;785;921;4535;-2814;0
2023-02-15;1;18038;25596;19822;-;0;-;10949;10949;-;0;-;5774;325;0;594,00;991;922;4117;-2298;0
2023-02-15;2;17714;25589;19822;-;0;-;11186;11186;-;0;-;5767;317;0;733,00;573;920;3875;-2551;0
2023-02-15;3;17576;25591;19822;-;0;-;11219;11219;-;0;-;5769;320;0;576,00;163;918;3761;-2664;0
2023-02-15;4;17587;25652;19875;-;0;-;11213;11213;-;0;-;5777;337;0;523,00;170;919;3818;-2607;0
2023-02-15;5;17710;25845;20035;-;0;-;10765;10765;-;0;-;5810;366;0;404,00;641;920;4651;-1767;0
2023-02-15;6;18843;26127;20263;-;0;-;11890;11890;-;0;-;5864;428;0;251,00;414;918;3776;-2200;0
2023-02-15;7;21499;27418;21041;-;431;-;14251;14251;-;0;-;5946;508;0;0,00;342;914;2156;-4666;0
2023-02-15;8;23027;28486;20744;-;1407;-;15877;15654;-;223;-;6335;652;157;0,00;-110;912;1452;-5969;0
2023-02-15;9;23923;29176;20818;-;986;-;15458;15136;-;322;-;7372;1062;793;0,00;228;910;2259;-5472;0
2023-02-15;10;23961;29379;20818;-;641;-;14936;14914;-;22;-;7920;1017;1506;0,00;274;820;2424;-5051;0
2023-02-15;11;23568;29585;20830;-;0;-;12878;12878;-;0;-;8755;818;2615;0,00;1254;839;4642;-2782;0
2023-02-15;12;23583;30336;20880;-;0;-;12219;12219;-;0;-;9456;586;3645;0,00;1203;670;5159;-2214;0
2023-02-15;13;23365;30375;20875;-;0;-;12272;12272;-;0;-;9500;550;3753;0,00;1008;612;5162;-2396;0
2023-02-15;14;23251;30041;20875;-;0;-;12103;12103;-;0;-;9166;505;3480;0,00;1228;844;5394;-2164;0
2023-02-15;15;23079;29355;20876;-;0;-;12756;12756;-;0;-;8479;435;2849;0,00;965;887;4660;-3038;0
2023-02-15;16;22955;28534;20876;-;141;-;14049;14049;-;0;-;7517;429;1841;0,00;558;912;3440;-4343;0
2023-02-15;17;22940;28427;20854;-;1126;-;15003;14945;-;55;-;6447;632;495;0,00;561;912;2420;-5295;0
2023-02-15;18;24295;28888;20757;-;1635;-;16573;15853;-;721;-;6496;1060;0;0,00;272;912;1394;-6170;0
2023-02-15;19;24183;29371;20679;-;1659;-;16138;15445;-;694;-;7033;1561;0;0,00;115;913;1783;-6059;0
2023-02-15;20;24055;29769;20711;-;1632;-;15634;15374;-;260;-;7426;1935;0;0,00;77;913;1863;-6011;0
2023-02-15;21;23376;29848;20720;-;1626;-;14883;14866;-;17;-;7502;2158;0;0,00;43;914;2352;-5574;0
2023-02-15;22;21654;30430;21219;-;1615;-;13609;13609;-;0;-;7596;2280;0;0,00;-386;917;3285;-4490;0
2023-02-15;23;20393;30398;21219;-;1638;-;12647;12647;-;0;-;7541;2264;0;0,00;-719;918;4038;-3691;0
2023-02-15;24;19049;30310;21224;-;1628;-;11324;11324;-;0;-;7458;2181;0;0,00;-590;859;4641;-2745;0
2023-02-16;1;18093;28146;20754;-;0;-;10987;10987;-;0;-;7392;2096;0;101,00;-492;269;3941;-2809;0
2023-02-16;2;17948;28079;20749;-;0;-;11165;11165;-;0;-;7330;2033;0;366,00;-499;218;3663;-3048;0
2023-02-16;3;17763;27786;20686;-;0;-;11364;11364;-;0;-;7100;1826;0;669,00;-238;211;3451;-3142;0
2023-02-16;4;17401;28078;20819;-;0;-;10746;10746;-;0;-;7259;1990;0;668,00;-129;182;4054;-2539;0
2023-02-16;5;17999;28099;20819;-;0;-;11192;11192;-;0;-;7280;2010;0;401,00;-438;299;3551;-3052;0
2023-02-16;6;19237;28201;20904;-;0;-;11868;11868;-;0;-;7297;2010;0;405,00;-323;810;3038;-3104;0
2023-02-16;7;21659;28996;21404;-;427;-;13698;13665;-;33;-;7165;1882;2;53,00;-145;910;1647;-4995;0
2023-02-16;8;23230;30738;21404;-;1519;-;14780;14141;-;639;-;7815;1959;476;0,00;-293;908;1234;-5416;0
2023-02-16;9;23479;31182;21021;-;1033;-;14088;13771;-;317;-;9128;1985;1802;0,00;-349;658;1671;-4971;0
2023-02-16;10;23375;31475;20991;-;546;-;13285;13285;-;0;-;9938;1790;2883;0,00;-628;768;2069;-4551;0
2023-02-16;11;23040;31271;20976;-;0;-;12286;12286;-;0;-;10295;1514;3620;11,00;-341;816;3069;-3555;0
2023-02-16;12;22908;31692;20976;-;0;-;11649;11649;-;0;-;10716;1430;4133;328,00;125;753;3708;-2914;0
2023-02-16;13;22547;31654;20971;-;0;-;11329;11329;-;0;-;10683;1441;4100;573,00;497;606;4012;-2600;0
2023-02-16;14;22732;31183;20971;-;0;-;11762;11762;-;0;-;10212;1434;3638;427,00;543;693;3634;-2978;0
2023-02-16;15;22688;30524;21006;-;0;-;12232;12232;-;0;-;9518;1465;2867;65,00;138;859;3143;-3504;0
2023-02-16;16;22484;29949;21006;-;347;-;12958;12958;-;0;-;8596;1626;1756;0,00;11;899;2402;-4255;0
2023-02-16;17;22763;30166;21369;-;1364;-;14446;14035;-;411;-;7433;1739;416;0,00;-8;906;1338;-5299;0
2023-02-16;18;23863;30667;21349;-;1622;-;15210;14293;-;917;-;7696;2323;0;0,00;30;907;1026;-5591;0
2023-02-16;19;23631;31251;21354;-;1578;-;14541;13936;-;605;-;8319;2917;0;0,00;-130;907;1414;-5208;0
2023-02-16;20;23441;31892;21372;-;1636;-;13760;12911;-;849;-;8884;3456;0;0,00;-98;908;2464;-4175;0
2023-02-16;21;22687;31913;21304;-;1606;-;12933;12346;-;587;-;9003;3675;0;0,00;-151;910;2957;-3969;0
2023-02-16;22;20984;31889;21309;-;1551;-;11470;11191;-;279;-;9029;3709;0;0,00;-139;687;3267;-3401;0
2023-02-16;23;19665;31846;21309;-;1597;-;10330;10330;-;0;-;8940;3629;0;0,00;-454;802;4018;-2650;0
2023-02-16;24;18590;31243;21309;-;1169;-;9871;9871;-;0;-;8765;3464;0;34,00;-776;743;4503;-2165;0
2023-02-17;1;17806;28811;20382;-;0;-;9955;9955;-;0;-;8429;3081;0;559,00;-457;426;3883;-2249;0
2023-02-17;2;17250;28712;20369;-;0;-;9911;9911;-;0;-;8343;3003;0;806,00;-700;478;3903;-2218;0
2023-02-17;3;17028;28673;20369;-;0;-;9570;9570;-;0;-;8304;2957;0;806,00;-493;460;4275;-1846;0
2023-02-17;4;17065;28484;20369;-;0;-;9801;9801;-;0;-;8115;2794;0;806,00;-488;421;4015;-2106;0
2023-02-17;5;17451;28344;20369;-;0;-;10321;10321;-;0;-;7975;2648;0;806,00;-434;403;3540;-2581;0
2023-02-17;6;18738;28239;20238;-;5;-;10968;10963;-;5;-;7996;2664;0;636,00;-439;807;2779;-2928;0
2023-02-17;7;21567;29289;20738;-;397;-;12539;12426;-;113;-;8154;2775;1;0,00;16;848;1891;-4311;0
2023-02-17;8;22539;29960;20320;-;1073;-;13130;12687;-;443;-;8567;3035;112;0,00;2;850;1747;-4471;0
2023-02-17;9;23371;30988;20290;-;1552;-;13446;12899;-;547;-;9146;3250;465;0,00;-1;763;1548;-4617;0
2023-02-17;10;23783;31606;20325;-;1609;-;13372;12869;-;503;-;9672;3494;738;0,00;-60;822;1856;-4412;0
2023-02-17;11;23633;31817;20374;-;1159;-;12594;12170;-;424;-;10284;3917;971;0,00;7;670;2657;-3815;0
2023-02-17;12;24335;32341;20337;-;1179;-;12567;12052;-;515;-;10825;4481;1051;0,00;358;609;2839;-3641;0
2023-02-17;13;24420;32434;20207;-;1089;-;12095;11674;-;421;-;11138;5094;813;0,00;534;649;3058;-3282;0
2023-02-17;14;24233;33093;20228;-;1265;-;11673;11253;-;420;-;11600;5799;598;32,00;388;661;3214;-2998;0
2023-02-17;15;23650;33487;20345;-;1151;-;10898;10467;-;431;-;11991;6456;382;32,00;239;512;3657;-2586;0
2023-02-17;16;23367;33217;20613;-;507;-;10729;10298;-;431;-;12097;6790;145;32,00;2;480;3152;-3069;0
2023-02-17;17;23461;33514;20498;-;688;-;10764;10225;-;539;-;12328;7170;14;0,00;128;311;2471;-3223;0
2023-02-17;18;23825;34018;20498;-;868;-;10880;10252;-;629;-;12652;7506;0;0,00;118;161;2361;-3308;0
2023-02-17;19;23421;34101;20498;-;737;-;10170;9541;-;629;-;12866;7727;0;0,00;76;362;3137;-2639;0
2023-02-17;20;23156;33967;20416;-;658;-;9915;9376;-;539;-;12893;7747;0;0,00;-72;513;3259;-2375;0
2023-02-17;21;22428;33538;20343;-;605;-;9295;9135;-;160;-;12590;7457;0;0,00;-8;486;2552;-2803;0
2023-02-17;22;21219;33480;20816;-;472;-;8494;8461;-;32;-;12192;7078;0;0,00;-152;518;2533;-2613;0
2023-02-17;23;19782;32973;20766;-;387;-;7963;7953;-;10;-;11820;6743;0;0,00;-355;320;3126;-2011;0
2023-02-17;24;18290;32463;20761;-;205;-;6816;6760;-;56;-;11497;6461;0;34,00;-211;173;4048;-907;0
2023-02-18;1;17150;31768;20484;-;0;-;6283;6283;-;0;-;11284;6329;0;167,00;399;-445;4110;-328;0
2023-02-18;2;16502;31730;20502;-;0;-;6299;6299;-;0;-;11228;6309;0;510,00;666;-784;4307;-132;0
2023-02-18;3;16195;31823;20494;-;0;-;6301;6301;-;0;-;11329;6406;0;960,00;362;-434;4302;-126;0
2023-02-18;4;16117;32017;20494;-;0;-;6301;6301;-;0;-;11523;6601;0;1163,00;-514;487;4415;-13;0
2023-02-18;5;16092;32222;20499;-;0;-;6301;6301;-;0;-;11723;6771;0;1174,00;-424;399;4636;0;0
2023-02-18;6;16174;32348;20543;-;0;-;6301;6301;-;0;-;11805;6849;0;1174,00;-597;370;4435;0;0
2023-02-18;7;16912;32814;20615;-;0;-;6301;6301;-;0;-;12199;7161;6;1174,00;-648;522;4191;-242;0
2023-02-18;8;17878;33236;20382;-;0;-;6313;6313;-;0;-;12854;7394;397;972,00;-758;616;4045;-367;0
2023-02-18;9;19003;34102;20421;-;0;-;6384;6384;-;0;-;13681;7340;1291;585,00;-841;504;3876;-432;0
2023-02-18;10;20063;34330;20464;-;8;-;7212;7205;-;8;-;13858;7111;1715;48,00;-1383;407;2942;-1366;0
2023-02-18;11;20401;34557;20124;-;25;-;7056;7031;-;25;-;14408;7025;2294;0,00;-1237;406;2996;-957;0
2023-02-18;12;20522;34770;20219;-;68;-;6631;6631;-;0;-;14483;6830;2538;0,00;-1231;564;3088;-921;0
2023-02-18;13;20786;34227;20341;-;68;-;6781;6781;-;0;-;13818;6464;2221;0,00;-353;562;3031;-973;0
2023-02-18;14;20658;32929;20269;-;10;-;6839;6829;-;10;-;12650;5877;1679;0,00;574;613;3097;-949;0
2023-02-18;15;20245;31739;20079;-;337;-;8191;8171;-;20;-;11323;5212;1021;0,00;70;607;1796;-2287;0
2023-02-18;16;20025;31379;20484;-;423;-;8966;8966;-;0;-;10472;4886;454;0,00;-154;732;1650;-3019;0
2023-02-18;17;20156;31621;21035;-;747;-;9874;9662;-;213;-;9839;4510;82;0,00;-210;638;1575;-3547;0
2023-02-18;18;20830;31512;20723;-;1259;-;10796;10036;-;760;-;9530;4266;0;0,00;-160;613;1057;-4045;0
2023-02-18;19;20812;31495;20605;-;1384;-;11421;10480;-;940;-;9506;4179;0;0,00;-866;733;575;-4507;0
2023-02-18;20;20386;31886;20631;-;1359;-;10869;9799;-;1070;-;9896;4513;0;0,00;-1101;734;1272;-3793;0
2023-02-18;21;19622;32142;20744;-;1349;-;9828;8846;-;982;-;10049;4708;0;0,00;-945;735;2252;-2855;0
2023-02-18;22;18480;32814;21397;-;1169;-;8239;7396;-;844;-;10248;4936;0;0,00;-569;591;3779;-1348;0
2023-02-18;23;17856;32514;21601;-;728;-;7945;7754;-;192;-;10185;4919;0;0,00;-915;728;3650;-1582;0
2023-02-18;24;16882;32333;21703;-;879;-;8157;8157;-;0;-;9751;4570;0;0,00;-1907;740;3121;-2196;0
2023-02-19;1;15576;30506;21252;-;0;-;7727;7727;-;0;-;9254;4149;0;340,00;-1896;823;3623;-1709;0
2023-02-19;2;14858;30262;21252;-;0;-;7238;7238;-;0;-;9010;3890;0;512,00;-1718;824;4104;-1228;0
2023-02-19;3;14678;29968;21252;-;0;-;7138;7138;-;0;-;8716;3623;0;751,00;-1404;921;4161;-1171;0
2023-02-19;4;14601;29663;21252;-;0;-;6965;6965;-;0;-;8411;3320;0;750,00;-899;834;4352;-980;0
2023-02-19;5;14617;29458;21252;-;0;-;7175;7175;-;0;-;8206;3113;0;750,00;-924;895;4169;-1163;0
2023-02-19;6;14633;29472;21252;-;0;-;7002;7002;-;0;-;8220;3064;0;543,00;-917;889;4374;-958;0
2023-02-19;7;15002;29402;21252;-;0;-;7221;7221;-;0;-;8150;2968;0;339,00;-846;809;4129;-1203;0
2023-02-19;8;15730;29229;20935;-;11;-;7811;7800;-;11;-;8283;3030;66;0,00;-1217;912;3682;-1650;0
2023-02-19;9;16532;29970;20935;-;140;-;8167;8098;-;69;-;8895;3332;407;0,00;-1391;883;3348;-1984;0
2023-02-19;10;17294;31411;20935;-;738;-;8559;8215;-;344;-;9738;3735;841;0,00;-1890;862;3184;-2148;0
2023-02-19;11;17983;32226;20530;-;987;-;8337;8124;-;212;-;10709;3885;1675;0,00;-1995;913;2875;-2002;0
2023-02-19;12;18474;33409;20525;-;570;-;7308;7298;-;10;-;12314;4507;2675;0,00;-2142;913;3635;-1237;0
2023-02-19;13;18623;33480;20459;-;0;-;6663;6663;-;0;-;13021;4927;2936;153,00;-1346;872;4718;-108;0
2023-02-19;14;18385;33982;20459;-;101;-;6684;6684;-;0;-;13422;5371;2829;664,00;-1866;766;4221;-605;0
2023-02-19;15;17844;34077;20459;-;0;-;6659;6659;-;0;-;13618;5971;2445;714,00;-1496;744;5256;0;0
2023-02-19;16;17651;33901;20935;-;43;-;6718;6675;-;43;-;12923;6089;1568;316,00;-2093;722;5052;-214;0
2023-02-19;17;17916;33317;21318;-;213;-;6891;6679;-;213;-;11786;5953;502;127,00;-931;869;5318;0;0
2023-02-19;18;19050;33526;21318;-;1124;-;8961;8070;-;890;-;11084;5671;0;0,00;-1968;911;3291;-1972;0
2023-02-19;19;19585;33776;21323;-;1425;-;9615;8509;-;1106;-;11028;5532;0;0,00;-1955;911;2935;-2334;0
2023-02-19;20;19642;33859;21323;-;1452;-;9559;8421;-;1137;-;11084;5601;0;0,00;-1916;912;3004;-2242;0
2023-02-19;21;19070;33893;21323;-;1387;-;8443;7512;-;932;-;11183;5739;0;0,00;-1329;780;3925;-1321;0
2023-02-19;22;18086;34093;21328;-;1302;-;7373;6814;-;560;-;11463;6022;0;8,00;-1438;745;4670;-581;0
2023-02-19;23;17315;33845;21341;-;1019;-;6612;6415;-;196;-;11485;6132;0;32,00;-1326;867;4767;-192;0
2023-02-19;24;16264;33718;21342;-;884;-;6326;6326;-;0;-;11492;6153;0;249,00;-1213;793;5287;0;0
2023-02-20;1;15553;32704;21422;-;0;-;6359;6359;-;0;-;11282;6122;0;1062,00;-1232;689;4851;-35;0
2023-02-20;2;15234;32889;21656;-;0;-;6374;6374;-;0;-;11233;6041;0;1117,00;-875;238;4973;0;0
2023-02-20;3;15114;32833;21656;-;0;-;6374;6374;-;0;-;11177;5976;0;1052,00;-950;267;5056;0;0
2023-02-20;4;15226;32496;21656;-;0;-;6375;6375;-;0;-;10840;5655;0;1050,00;-650;168;4812;-59;0
2023-02-20;5;15792;32284;21656;-;0;-;6398;6398;-;0;-;10628;5444;0;1022,00;-571;389;4391;-515;0
2023-02-20;6;17355;32219;21722;-;8;-;7567;7560;-;8;-;10489;5262;0;660,00;-224;161;3377;-1529;0
2023-02-20;7;20380;32975;21705;-;358;-;9452;9255;-;198;-;10912;5597;4;67,00;-250;432;2270;-2749;0
2023-02-20;8;21998;33644;20604;-;972;-;9995;9848;-;148;-;12068;6479;220;0,00;-327;330;2181;-2650;0
2023-02-20;9;22940;34528;20599;-;750;-;9751;9431;-;320;-;13179;7104;699;0,00;-59;152;2916;-2244;0
2023-02-20;10;23632;35511;20599;-;815;-;9539;9223;-;316;-;14097;7571;1174;0,00;-145;106;3021;-2102;0
2023-02-20;11;23554;35340;20324;-;384;-;8754;8466;-;288;-;14632;7732;1545;0,00;152;55;3689;-1429;0
2023-02-20;12;24047;35495;20324;-;652;-;9147;8859;-;288;-;14519;7708;1495;0,00;305;51;3335;-1832;0
2023-02-20;13;24056;35302;20324;-;595;-;9091;8803;-;288;-;14383;7771;1322;0,00;501;119;3473;-1680;0
2023-02-20;14;23831;34681;19999;-;485;-;8781;8624;-;157;-;14197;7789;1133;32,00;791;72;3638;-1510;0
2023-02-20;15;23190;34371;20139;-;157;-;8034;7877;-;157;-;14075;7828;967;32,00;1091;69;4593;-683;0
2023-02-20;16;22761;34132;20289;-;255;-;8428;8172;-;255;-;13588;7804;555;32,00;692;54;4370;-906;0
2023-02-20;17;22918;33828;20269;-;415;-;9250;8839;-;411;-;13144;7750;183;0,00;338;148;3677;-1554;0
2023-02-20;18;23828;34138;20269;-;829;-;9946;9366;-;581;-;13040;7791;0;0,00;722;115;3184;-2027;0
2023-02-20;19;23577;34568;20444;-;1050;-;10233;9552;-;681;-;13074;7804;0;0,00;46;206;3158;-2698;0
2023-02-20;20;23454;34873;20664;-;1171;-;10396;9715;-;681;-;13038;7782;0;0,00;-404;289;2879;-3017;0
2023-02-20;21;22653;34575;20557;-;1003;-;9692;9355;-;338;-;13015;7796;0;0,00;-339;274;3364;-2532;0
2023-02-20;22;21101;34565;20947;-;583;-;8056;7863;-;194;-;13035;7824;0;0,00;-371;314;3932;-1574;0
2023-02-20;23;19625;34852;21031;-;830;-;6962;6886;-;76;-;12991;7833;0;0,00;-701;314;3837;-1101;0
2023-02-20;24;18200;34465;20954;-;600;-;6210;6210;-;0;-;12911;7829;0;559,00;-685;294;4282;-561;0
2023-02-21;1;17088;33897;21074;-;0;-;6239;6239;-;0;-;12823;7830;0;1135,00;-569;-171;4502;-428;0
2023-02-21;2;16601;33811;21074;-;0;-;6221;6221;-;0;-;12737;7826;0;1167,00;-739;-229;4643;-287;0
2023-02-21;3;16298;33832;21074;-;0;-;6221;6221;-;0;-;12758;7858;0;1157,00;-1194;20;4769;-161;0
2023-02-21;4;16376;33800;21074;-;0;-;6221;6221;-;0;-;12726;7826;0;1156,00;-955;-173;4708;-222;0
2023-02-21;5;16818;33802;21074;-;0;-;6245;6245;-;0;-;12728;7756;0;1139,00;-849;-29;4533;-397;0
2023-02-21;6;18183;33793;21074;-;0;-;7183;7183;-;0;-;12719;7727;0;864,00;-374;-523;3495;-1435;0
2023-02-21;7;20833;33793;20824;-;80;-;8950;8940;-;10;-;12889;7725;3;84,00;-538;-427;2319;-2683;0
2023-02-21;8;22135;33027;19194;-;771;-;10381;10213;-;169;-;13062;7672;193;0,00;-936;-350;1408;-3454;0
2023-02-21;9;23018;33970;19164;-;1182;-;10692;10349;-;343;-;13624;7628;801;0,00;-1359;12;1250;-3582;0
2023-02-21;10;23007;34247;19294;-;483;-;9499;9239;-;260;-;14470;7579;1656;0,00;-1070;163;2828;-2146;0
2023-02-21;11;23051;34528;19337;-;184;-;8651;8467;-;184;-;15007;7573;2252;0,00;-942;41;3327;-1597;0
2023-02-21;12;23242;34459;19339;-;0;-;8009;8009;-;0;-;15120;7348;2588;275,00;792;-474;4154;-861;0
2023-02-21;13;23019;34514;19567;-;0;-;7861;7861;-;0;-;14947;7177;2574;415,00;1149;-513;4468;-752;0
2023-02-21;14;22963;34088;19567;-;0;-;8275;8275;-;0;-;14521;6937;2387;158,00;585;-72;4244;-955;0
2023-02-21;15;22642;33685;19722;-;0;-;8577;8577;-;0;-;13963;6738;2032;243,00;187;97;4065;-1168;0
2023-02-21;16;22378;32687;20000;-;14;-;10478;10464;-;14;-;12673;6186;1274;0,00;-1347;542;3221;-2181;0
2023-02-21;17;22786;31370;19994;-;97;-;11918;11908;-;10;-;11279;5528;489;0,00;-1286;913;2737;-2969;0
2023-02-21;18;23544;31419;20075;-;779;-;13485;13138;-;347;-;10565;5250;2;0,00;-1444;907;2324;-4013;0
2023-02-21;19;23933;31455;20117;-;1429;-;15018;14298;-;720;-;9909;4556;0;0,00;-1817;776;1581;-5622;0
2023-02-21;20;23878;30898;20242;-;1514;-;15580;14696;-;884;-;9142;3788;0;0,00;-1744;915;1410;-5953;0
2023-02-21;21;23211;30374;20650;-;1493;-;15867;14846;-;1021;-;8231;2854;0;0,00;-1899;917;1137;-6211;0
2023-02-21;22;21518;29950;20968;-;1360;-;14439;13864;-;575;-;7622;2263;0;0,00;-1513;920;2048;-5181;0
2023-02-21;23;20197;28835;20409;-;1260;-;12373;12320;-;53;-;7166;1879;0;0,00;-239;920;3030;-3706;0
2023-02-21;24;18649;28291;20429;-;895;-;11809;11806;-;3;-;6967;1675;0;296,00;-728;923;3565;-3484;0
2023-02-22;1;17782;26901;20144;-;0;-;11519;11519;-;0;-;6757;1402;0;822,00;-636;919;3579;-3142;0
2023-02-22;2;17314;26655;20144;-;0;-;10930;10930;-;0;-;6511;1145;0;936,00;-145;919;4282;-2439;0
2023-02-22;3;17031;26422;20144;-;0;-;10949;10949;-;0;-;6278;917;0;991,00;-160;917;4398;-2323;0
2023-02-22;4;16972;26205;20144;-;0;-;10794;10794;-;0;-;6061;710;0;989,00;167;918;5498;-1887;0
2023-02-22;5;17420;26058;20144;-;0;-;10907;10907;-;0;-;5914;564;0;985,00;721;886;5676;-1842;0
2023-02-22;6;18541;25811;19973;-;9;-;12732;12723;-;9;-;5829;458;0;808,00;447;284;3802;-3784;0
2023-02-22;7;21268;26187;20317;-;88;-;14316;14281;-;35;-;5782;412;11;0,00;992;211;2747;-5110;0
2023-02-22;8;22776;27944;20402;-;1128;-;15661;15472;-;188;-;6414;545;446;0,00;85;622;1645;-5735;0
2023-02-22;9;23507;28774;20219;-;1252;-;15444;15112;-;333;-;7303;497;1413;0,00;119;669;1932;-5324;0
2023-02-22;10;23596;28486;19940;-;748;-;14599;14586;-;13;-;7798;441;1949;0,00;646;556;2244;-4903;0
2023-02-22;11;23394;28103;19590;-;248;-;13424;13424;-;0;-;8265;217;2697;0,00;1243;606;3125;-3963;0
2023-02-22;12;23555;27663;19466;-;0;-;12865;12865;-;0;-;8197;167;2771;32,00;1839;612;3453;-3585;0
2023-02-22;13;23857;27684;19524;-;158;-;13488;13488;-;0;-;8002;190;2547;32,00;1805;558;2859;-4220;0
2023-02-22;14;23728;27422;19515;-;323;-;13674;13674;-;0;-;7584;181;2116;81,00;1785;701;2702;-4593;0
2023-02-22;15;23224;27208;20077;-;14;-;13984;13984;-;0;-;7117;213;1630;227,00;1738;795;3201;-4088;0
2023-02-22;16;22930;26845;20160;-;154;-;14146;14146;-;0;-;6531;276;986;16,00;1480;780;2931;-4381;0
2023-02-22;17;23101;26929;20160;-;714;-;14662;14654;-;8;-;6055;454;361;0,00;1523;847;2417;-4884;0
2023-02-22;18;24193;28072;20178;-;1539;-;15963;15486;-;478;-;6355;1086;4;0,00;1212;788;1744;-5573;0
2023-02-22;19;24064;28878;20330;-;1617;-;16357;15625;-;732;-;6931;1641;0;0,00;-153;908;1610;-6396;0
2023-02-22;20;23646;29451;20335;-;1599;-;15371;14979;-;393;-;7517;2216;0;0,00;-95;909;2338;-5673;0
2023-02-22;21;23043;29814;20335;-;1591;-;14029;13997;-;32;-;7888;2597;0;0,00;241;912;3066;-4855;0
2023-02-22;22;21591;30004;20394;-;1567;-;13173;13164;-;9;-;8043;2786;0;0,00;-319;740;3512;-4253;0
2023-02-22;23;20166;30120;20526;-;1598;-;11985;11985;-;0;-;7996;2786;0;0,00;-759;915;4269;-3373;0
2023-02-22;24;18848;30215;20538;-;1600;-;10781;10781;-;0;-;8077;2855;0;0,00;-870;911;5384;-2195;0
2023-02-23;1;17669;27933;19795;-;0;-;9751;9751;-;0;-;8138;2919;0;85,00;-1083;917;5348;-1631;0
2023-02-23;2;17116;27997;19832;-;0;-;9515;9515;-;0;-;8165;2948;0;276,00;-1214;922;5648;-1358;0
2023-02-23;3;17060;27904;19827;-;0;-;9742;9742;-;0;-;8077;2868;0;478,00;-1250;921;5371;-1630;0
2023-02-23;4;17147;27991;19907;-;0;-;9942;9942;-;0;-;8084;2874;0;512,00;-1280;922;5308;-1773;0
2023-02-23;5;17600;28121;19907;-;0;-;10088;10088;-;0;-;8214;3005;0;504,00;-1136;922;5138;-1943;0
2023-02-23;6;18835;28009;19759;-;3;-;10895;10892;-;3;-;8247;3037;0;446,00;-734;920;4396;-2685;0
2023-02-23;7;21254;28309;19929;-;27;-;12507;12480;-;27;-;8353;3083;24;0,00;-483;915;3099;-4257;0
2023-02-23;8;22701;28482;19196;-;85;-;13323;13276;-;47;-;9201;3164;656;0,00;-766;902;2100;-4606;0
2023-02-23;9;23548;30035;19144;-;861;-;13960;13788;-;172;-;10030;2918;1770;0,00;-1232;799;1584;-4534;0
