Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-06-03;3;14305;25289;20639;-;0;-;7167;7167;-;0;-;4650;1938;0;54,00;1580;974;3303;-1549;0
2023-06-03;4;14178;25277;20766;-;0;-;7256;7256;-;0;-;4511;1798;0;46,00;1507;974;3258;-1594;0
2023-06-03;5;13715;25611;21260;-;0;-;7312;7312;-;0;-;4351;1614;13;43,00;1104;974;3158;-1694;0
2023-06-03;6;13679;25887;21549;-;0;-;7775;7775;-;0;-;4338;1398;217;0,00;567;974;2620;-2232;0
2023-06-03;7;14724;26098;20868;-;444;-;8876;8651;-;225;-;4786;985;1034;0,00;182;912;1802;-3050;0
2023-06-03;8;15955;27642;20866;-;293;-;8551;8512;-;40;-;6483;665;2935;0,00;-57;974;1902;-2947;0
2023-06-03;9;16913;29853;20863;-;322;-;7914;7593;-;322;-;8668;381;5449;11,00;-647;973;2807;-2040;0
2023-06-03;10;17130;31520;20848;-;275;-;6934;6659;-;275;-;10397;287;7309;80,00;-1109;974;3727;-1105;0
2023-06-03;11;17045;32323;20838;-;0;-;6052;6052;-;0;-;11485;193;8546;404,00;-950;974;4451;-491;0
2023-06-03;12;16888;32408;20836;-;0;-;6143;6143;-;0;-;11572;161;8669;904,00;0;24;4191;-748;0
2023-06-03;13;16427;32371;20838;-;0;-;6038;6038;-;0;-;11533;166;8635;1052,00;930;-906;4468;-474;0
2023-06-03;14;16110;32269;20833;-;0;-;6030;6030;-;0;-;11436;195;8511;1050,00;985;-961;4686;-251;0
2023-06-03;15;15919;31799;20828;-;0;-;6082;6082;-;0;-;10971;242;8000;1048,00;901;-876;4410;-522;0
2023-06-03;16;15758;31110;20823;-;0;-;6341;6341;-;0;-;10287;309;7249;802,00;757;-733;4160;-768;0
2023-06-03;17;15794;29660;20823;-;0;-;6856;6856;-;0;-;8837;381;5697;38,00;129;91;3733;-1074;0
2023-06-03;18;16098;28220;20823;-;259;-;7997;7738;-;259;-;7138;401;3963;24,00;36;974;2931;-1876;0
2023-06-03;19;16185;26600;20759;-;770;-;9242;8547;-;694;-;5071;361;1835;0,00;950;935;2381;-2627;0
2023-06-03;20;16639;25962;20752;-;1355;-;10281;9273;-;1008;-;3855;384;424;0,00;1514;974;1621;-3380;0
2023-06-03;21;16917;25808;20753;-;1451;-;10447;9505;-;943;-;3604;531;75;0,00;1881;974;1394;-3608;0
2023-06-03;22;16960;25923;20623;-;1449;-;9955;9065;-;890;-;3851;705;0;0,00;2214;974;1750;-3122;0
2023-06-03;23;15947;26155;20668;-;1503;-;8867;8293;-;574;-;3984;879;0;0,00;2084;974;2264;-2563;0
2023-06-03;24;14445;25820;20917;-;868;-;7480;7176;-;305;-;4035;1068;0;0,00;1960;974;3339;-1503;0
2023-06-04;1;13214;25146;21114;-;0;-;6947;6947;-;0;-;4032;1153;0;0,00;1132;974;2862;-1822;0
2023-06-04;2;12573;25405;21321;-;0;-;6797;6797;-;0;-;4084;1191;0;0,00;768;974;2767;-1704;0
2023-06-04;3;12340;25445;21414;-;0;-;6742;6742;-;0;-;4031;1136;0;0,00;665;974;2844;-1627;0
2023-06-04;4;12141;25427;21384;-;0;-;6555;6555;-;0;-;4043;1117;0;0,00;610;974;2969;-1472;0
2023-06-04;5;11759;25368;21384;-;0;-;6400;6400;-;0;-;3984;1035;14;0,00;442;974;3125;-1316;0
2023-06-04;6;11706;25420;21384;-;20;-;6450;6430;-;20;-;4016;872;209;0,00;274;974;3062;-1379;0
2023-06-04;7;12297;26203;21332;-;49;-;6766;6718;-;49;-;4822;619;1252;0,00;-308;974;2671;-1717;0
2023-06-04;8;13182;28291;21304;-;27;-;6203;6176;-;27;-;6960;360;3543;24,00;-950;974;3144;-1178;0
2023-06-04;9;14094;30539;21539;-;0;-;5713;5713;-;0;-;9000;160;5914;108,00;-1611;974;3237;-1105;0
2023-06-04;10;14572;31826;21409;-;0;-;5105;5105;-;0;-;10417;71;7467;453,00;-1044;629;3861;-455;0
2023-06-04;11;14564;32355;21049;-;0;-;5008;5008;-;0;-;11306;69;8414;883,00;262;-527;4464;0;0
2023-06-04;12;14475;32863;21044;-;0;-;5068;5068;-;0;-;11819;79;8924;1198,00;53;-1068;3996;-300;0
2023-06-04;13;14282;32761;21037;-;0;-;5165;5165;-;0;-;11724;115;8791;1245,00;-336;-1067;3652;-637;0
2023-06-04;14;14296;32573;21034;-;0;-;5008;5008;-;0;-;11539;132;8593;1241,00;75;-1051;3881;-405;0
2023-06-04;15;14294;32090;21034;-;0;-;5245;5245;-;0;-;11056;183;8068;1239,00;292;-1068;3602;-684;0
2023-06-04;16;14252;31134;21034;-;0;-;5103;5103;-;0;-;10100;228;7077;804,00;850;-826;3923;-363;0
2023-06-04;17;14373;29776;21034;-;0;-;5793;5793;-;0;-;8742;262;5593;188,00;308;-284;3075;-1141;0
2023-06-04;18;14612;28339;21034;-;336;-;7395;7356;-;39;-;6969;261;3749;98,00;-692;916;1653;-2503;0
2023-06-04;19;15097;26914;21044;-;740;-;8771;8340;-;431;-;5130;260;1777;0,00;565;711;1444;-2810;0
2023-06-04;20;15771;26241;21000;-;1450;-;10285;9436;-;849;-;3791;305;411;0,00;708;955;1213;-3690;0
2023-06-04;21;16237;26160;20997;-;1555;-;10626;9772;-;854;-;3608;422;86;0,00;1018;974;1316;-3930;0
2023-06-04;22;16331;26090;21029;-;1382;-;10305;9532;-;773;-;3679;594;0;0,00;1365;974;1592;-3687;0
2023-06-04;23;15569;26263;21044;-;1468;-;9813;9645;-;168;-;3751;745;0;0,00;985;974;1456;-3838;0
2023-06-04;24;14550;26556;21044;-;1509;-;9515;9503;-;12;-;4003;1006;0;0,00;132;974;1719;-3605;0
2023-06-05;1;13646;24771;20581;-;43;-;8317;8317;-;0;-;4147;1214;0;0,00;319;974;2936;-2278;0
2023-06-05;2;13346;24612;20390;-;108;-;8312;8312;-;0;-;4114;1219;0;177,00;126;971;2639;-2462;0
2023-06-05;3;13112;24638;20333;-;230;-;8396;8396;-;0;-;4075;1170;0;388,00;72;974;2526;-2544;0
2023-06-05;4;13122;24471;20403;-;121;-;8396;8396;-;0;-;3947;1038;0;388,00;309;875;2636;-2461;0
2023-06-05;5;13169;24297;20454;-;0;-;8185;8185;-;0;-;3843;901;14;388,00;895;624;3112;-1985;0
2023-06-05;6;14068;24305;20474;-;0;-;8437;8437;-;0;-;3831;708;203;372,00;2204;1;3694;-1942;0
2023-06-05;7;17248;25070;19958;-;429;-;9977;9801;-;176;-;4683;527;1169;0,00;2670;-187;2154;-3378;0
2023-06-05;8;19190;27541;19780;-;753;-;10134;10045;-;89;-;7008;307;3492;0,00;1880;134;1804;-3551;0
2023-06-05;9;19965;29747;19885;-;717;-;9969;9648;-;322;-;9145;180;5786;0,00;633;233;2356;-3074;0
2023-06-05;10;19770;30330;19797;-;73;-;9118;9084;-;34;-;10460;59;7337;64,00;687;-468;3007;-2533;0
2023-06-05;11;19497;31153;19782;-;0;-;8143;8143;-;0;-;11371;88;8289;241,00;120;104;3971;-1554;0
2023-06-05;12;19614;32233;20082;-;0;-;7798;7798;-;0;-;12151;129;9018;587,00;41;183;4588;-1297;0
2023-06-05;13;19584;31291;19233;-;0;-;8111;8111;-;0;-;12058;150;8901;777,00;3;206;4302;-1566;0
2023-06-05;14;19465;30850;19215;-;0;-;8395;8395;-;0;-;11635;161;8470;775,00;-5;229;3998;-1852;0
2023-06-05;15;19444;29955;19210;-;0;-;9025;9025;-;0;-;10745;222;7522;313,00;-224;248;3385;-2460;0
2023-06-05;16;19435;29907;20150;-;227;-;9879;9763;-;116;-;9530;332;6202;0,00;-214;238;2488;-3237;0
2023-06-05;17;19338;28572;20000;-;162;-;9729;9729;-;0;-;8410;403;4928;0,00;931;334;2591;-2984;0
2023-06-05;18;19410;27283;20033;-;236;-;10268;10268;-;0;-;7014;440;3429;0,00;1965;200;2404;-3249;0
2023-06-05;19;19853;26400;20136;-;879;-;11604;11382;-;222;-;5385;440;1686;0,00;2600;261;1726;-3827;0
2023-06-05;20;20184;25874;20226;-;1275;-;12412;12008;-;404;-;4373;629;424;0,00;2561;835;1191;-4465;0
2023-06-05;21;20167;26260;20211;-;1551;-;13032;12334;-;698;-;4498;1027;81;0,00;1867;723;806;-5040;0
2023-06-05;22;19577;26396;20256;-;1458;-;11866;11375;-;491;-;4682;1309;0;0,00;2065;974;1867;-4229;0
2023-06-05;23;18099;26394;20264;-;1395;-;11011;10693;-;317;-;4735;1519;0;0,00;1348;931;2473;-3631;0
2023-06-05;24;16463;26579;20342;-;1098;-;9705;9705;-;0;-;5139;1998;0;119,00;1351;444;3569;-2552;0
2023-06-06;1;15367;25909;20704;-;0;-;9218;9218;-;0;-;5205;2111;0;324,00;929;378;4161;-2148;0
2023-06-06;2;14758;25922;20812;-;0;-;8433;8433;-;0;-;5110;2067;0;428,00;1285;351;4906;-1408;0
2023-06-06;3;14556;25786;20836;-;0;-;8529;8529;-;0;-;4950;1916;0;727,00;1494;351;4857;-1457;0
2023-06-06;4;14571;25584;20841;-;0;-;8487;8487;-;0;-;4743;1715;0;726,00;1605;390;4820;-1554;0
2023-06-06;5;14547;25254;20841;-;0;-;8902;8902;-;0;-;4413;1361;14;725,00;1421;509;4507;-1867;0
2023-06-06;6;15294;25150;20841;-;0;-;9581;9581;-;0;-;4309;1036;206;588,00;1822;206;3930;-2444;0
2023-06-06;7;17807;26086;20467;-;582;-;11251;10891;-;360;-;5037;762;1146;0,00;1937;-407;2321;-3764;0
2023-06-06;8;19717;28252;20431;-;1471;-;12103;11410;-;693;-;6350;458;2649;0,00;1695;-493;1693;-4268;0
2023-06-06;9;20245;28568;20426;-;524;-;11034;11001;-;34;-;7618;162;4231;0,00;1594;169;2328;-3628;0
2023-06-06;10;20144;29446;20415;-;915;-;11044;10921;-;123;-;8116;81;4837;0,00;720;232;2190;-3563;0
2023-06-06;11;19569;30359;20467;-;0;-;9292;9292;-;0;-;9892;139;6614;222,00;346;275;3887;-1888;0
2023-06-06;12;20195;30721;19682;-;0;-;8894;8894;-;0;-;11039;204;7701;323,00;174;407;4263;-1507;0
2023-06-06;13;20286;30815;20009;-;0;-;9431;9431;-;0;-;10806;279;7413;367,00;92;152;3542;-2183;0
2023-06-06;14;19992;30859;20651;-;0;-;9704;9704;-;0;-;10208;369;6732;366,00;293;190;3468;-2247;0
2023-06-06;15;19748;30110;20646;-;0;-;10120;10120;-;0;-;9464;485;5872;149,00;193;133;3034;-2676;0
2023-06-06;16;19974;28572;19776;-;333;-;10833;10833;-;0;-;8463;529;4820;48,00;497;141;2258;-3452;0
2023-06-06;17;20004;27661;19776;-;472;-;11182;11182;-;0;-;7413;544;3730;63,00;1101;366;2154;-3631;0
2023-06-06;18;19956;27148;20049;-;683;-;11391;11391;-;0;-;6416;534;2716;63,00;1790;466;2188;-3733;0
2023-06-06;19;19977;26926;20719;-;884;-;11614;11519;-;95;-;5323;555;1414;32,00;2628;526;2240;-3822;0
2023-06-06;20;20410;26882;20749;-;1522;-;13386;12763;-;623;-;4611;773;429;0,00;1608;758;895;-5160;0
2023-06-06;21;20505;26705;20611;-;1579;-;13839;12904;-;935;-;4515;1023;77;0,00;1076;919;508;-5655;0
2023-06-06;22;19943;26644;20641;-;1510;-;12875;12139;-;736;-;4493;1093;0;0,00;1768;806;1459;-4714;0
2023-06-06;23;18501;26578;20670;-;1506;-;12006;11436;-;571;-;4402;1149;0;0,00;1070;975;1921;-4153;0
2023-06-06;24;16873;26395;20901;-;1125;-;11020;10941;-;80;-;4369;1195;0;0,00;720;811;2744;-3562;0
2023-06-07;1;15639;25175;21016;-;0;-;10260;10260;-;0;-;4159;1151;0;491,00;1043;670;3504;-2922;0
2023-06-07;2;15096;25088;21036;-;0;-;9830;9830;-;0;-;4052;1055;0;797,00;1211;759;3911;-2515;0
2023-06-07;3;14665;25202;21251;-;0;-;9203;9203;-;0;-;3951;967;0;797,00;1526;775;4787;-1819;0
2023-06-07;4;14534;25122;21268;-;0;-;9111;9111;-;0;-;3854;874;0;796,00;1451;906;4894;-1712;0
2023-06-07;5;14625;24906;21245;-;0;-;9442;9442;-;0;-;3661;656;13;796,00;1408;819;4457;-2149;0
2023-06-07;6;15242;25184;21270;-;0;-;10337;10337;-;0;-;3914;538;400;711,00;1448;255;3680;-2926;0
2023-06-07;7;17909;25803;20820;-;204;-;11008;10929;-;79;-;4779;533;1186;11,00;2281;-109;3122;-3479;0
2023-06-07;8;19769;28074;20510;-;1495;-;12552;11568;-;984;-;6069;361;2555;0,00;1945;-888;2043;-4248;0
2023-06-07;9;20477;29034;20500;-;1120;-;11661;11338;-;323;-;7414;176;4136;0,00;1436;-44;2345;-3848;0
2023-06-07;10;20432;29731;20541;-;586;-;11082;11020;-;62;-;8604;124;5455;24,00;462;281;2684;-3284;0
2023-06-07;11;20071;30381;20511;-;0;-;9700;9700;-;0;-;9870;180;6701;54,00;504;123;4082;-1866;0
2023-06-07;12;20264;31184;20541;-;0;-;9492;9492;-;0;-;10643;256;7394;54,00;-205;430;4257;-1721;0
2023-06-07;13;20372;31192;20561;-;0;-;9542;9542;-;0;-;10631;356;7182;54,00;-123;347;4121;-1847;0
2023-06-07;14;19991;30647;20575;-;0;-;9605;9605;-;0;-;10072;369;6588;54,00;174;153;4011;-1922;0
2023-06-07;15;19991;29943;20663;-;76;-;10738;10718;-;21;-;9204;444;5681;6,00;-280;305;2885;-3013;0
2023-06-07;16;20174;29441;20663;-;165;-;11112;11072;-;40;-;8613;585;4927;8,00;168;373;2644;-3254;0
2023-06-07;17;20225;28915;20668;-;109;-;10751;10751;-;0;-;8138;738;4269;43,00;834;509;2885;-2988;0
2023-06-07;18;20092;28156;20958;-;282;-;10995;10714;-;282;-;6916;878;2893;43,00;1724;503;3298;-3101;0
2023-06-07;19;20071;27385;20821;-;707;-;11430;10723;-;707;-;5857;1066;1494;43,00;2388;435;3220;-3042;0
2023-06-07;20;20325;26198;20391;-;879;-;12181;11384;-;797;-;4928;1247;423;11,00;2445;784;2426;-3573;0
2023-06-07;21;20012;26367;20400;-;1184;-;12433;11529;-;904;-;4783;1422;84;0,00;1760;983;1760;-4018;0
2023-06-07;22;19294;25750;19868;-;1239;-;11711;11234;-;477;-;4643;1416;0;0,00;1820;977;1391;-4238;0
2023-06-07;23;18205;25386;19709;-;975;-;11478;11311;-;168;-;4702;1600;0;0,00;1107;983;1312;-4319;0
2023-06-07;24;16687;25170;19851;-;625;-;10220;10179;-;41;-;4694;1675;0;0,00;830;907;1630;-3709;0
2023-06-08;1;14824;23640;18952;-;470;-;8038;8011;-;26;-;4218;1352;0;0,00;2127;430;1922;-2369;0
2023-06-08;2;14576;23659;19178;-;541;-;8249;8249;-;0;-;3940;1159;0;0,00;1745;479;1662;-2583;0
2023-06-08;3;14366;23243;19205;-;347;-;8616;8616;-;0;-;3691;954;0;0,00;1572;491;1586;-2715;0
2023-06-08;4;13842;23593;19622;-;609;-;8544;8513;-;31;-;3362;606;0;0,00;1510;406;1686;-2645;0
2023-06-08;5;13448;23717;19953;-;445;-;8683;8683;-;0;-;3319;515;16;0,00;1105;317;1843;-2715;0
2023-06-08;6;13051;24052;20022;-;570;-;8542;8542;-;0;-;3460;442;210;0,00;838;166;1980;-2578;0
2023-06-08;7;12993;25430;20687;-;290;-;7990;7990;-;0;-;4453;320;1267;8,00;823;-266;2913;-2040;0
2023-06-08;8;13660;26612;20283;-;0;-;7605;7605;-;0;-;6329;196;3166;32,00;-518;122;3190;-1753;0
2023-06-08;9;14927;28339;20273;-;154;-;7928;7928;-;0;-;7912;116;4859;32,00;-795;-161;3004;-1949;0
2023-06-08;10;15766;29312;20263;-;75;-;8210;8210;-;0;-;8974;121;6004;66,00;-1662;133;2681;-2322;0
2023-06-08;11;15581;30155;20243;-;330;-;8338;8338;-;0;-;9582;180;6572;311,00;-2121;43;2555;-2394;0
2023-06-08;12;15140;30741;20218;-;68;-;7618;7618;-;0;-;10455;283;7349;681,00;-2338;133;3232;-1648;0
2023-06-08;13;15125;30597;20208;-;68;-;7512;7512;-;0;-;10321;373;7128;942,00;-2065;133;3116;-1754;0
2023-06-08;14;15215;30108;20198;-;122;-;8107;8107;-;0;-;9788;449;6523;1126,00;-1690;133;2674;-2187;0
2023-06-08;15;14923;29522;20075;-;101;-;7674;7674;-;0;-;9346;507;6023;1120,00;-1123;149;2990;-1747;0
2023-06-08;16;14491;28975;20036;-;0;-;7423;7423;-;0;-;8939;568;5553;984,00;-1043;133;3285;-1413;0
2023-06-08;17;14507;27955;20036;-;0;-;6876;6876;-;0;-;7919;644;4432;216,00;-108;133;4222;-656;0
2023-06-08;18;14968;27007;20193;-;113;-;8251;8251;-;0;-;6701;740;3021;164,00;-81;133;2812;-2223;0
2023-06-08;19;15429;25748;20203;-;106;-;8842;8753;-;90;-;5439;801;1643;61,00;1145;133;2661;-2462;0
2023-06-08;20;15940;25585;20175;-;1069;-;10085;9622;-;463;-;4341;835;467;0,00;1310;141;1717;-3364;0
2023-06-08;21;16236;25640;20087;-;1485;-;11364;10471;-;893;-;4068;942;83;0,00;488;141;669;-4326;0
2023-06-08;22;16484;25656;20091;-;1500;-;11110;10237;-;874;-;4065;1041;0;0,00;1154;141;1058;-3927;0
2023-06-08;23;15811;25556;20181;-;1416;-;10496;9978;-;518;-;3959;1021;0;0,00;1116;156;1335;-3835;0
2023-06-08;24;14567;25440;20248;-;1385;-;8638;8638;-;0;-;3807;939;0;14,00;1798;400;2509;-2548;0
2023-06-09;1;13634;23387;19663;-;34;-;8117;8117;-;0;-;3690;884;0;43,00;1399;463;2376;-2096;0
2023-06-09;2;13163;23303;19668;-;0;-;7953;7953;-;0;-;3635;828;0;43,00;1099;542;2574;-1903;0
2023-06-09;3;12983;23371;19683;-;160;-;8436;8436;-;0;-;3528;721;0;30,00;651;329;2016;-2476;0
2023-06-09;4;12868;23475;19683;-;223;-;8388;8388;-;0;-;3569;761;0;0,00;591;331;2143;-2349;0
2023-06-09;5;12627;23269;19683;-;0;-;7913;7913;-;0;-;3586;788;14;0,00;799;337;2615;-1877;0
2023-06-09;6;13016;23403;19678;-;0;-;7844;7844;-;0;-;3725;776;180;0,00;1280;275;2827;-1660;0
2023-06-09;7;14980;25194;20228;-;565;-;9496;9280;-;216;-;4401;730;877;0,00;790;191;1801;-3236;0
2023-06-09;8;16299;26918;20213;-;999;-;9741;9425;-;316;-;5706;517;2327;0,00;655;152;1822;-3302;0
2023-06-09;9;17575;28409;20088;-;1091;-;9573;9299;-;275;-;7230;384;3944;0,00;340;301;1738;-3261;0
2023-06-09;10;17994;29346;20066;-;638;-;9076;9001;-;75;-;8642;391;5359;0,00;-94;355;2139;-2848;0
2023-06-09;11;17983;30015;20103;-;135;-;8413;8413;-;0;-;9777;706;6191;235,00;-329;354;2777;-2247;0
2023-06-09;12;17637;30449;20123;-;0;-;7783;7783;-;0;-;10326;989;6513;392,00;-579;465;3394;-1650;0
2023-06-09;13;17507;30569;20176;-;0;-;7604;7604;-;0;-;10393;1168;6412;528,00;-417;442;3648;-1448;0
2023-06-09;14;17854;30374;20098;-;0;-;8121;8121;-;0;-;10276;1405;6044;588,00;-416;441;3046;-1973;0
2023-06-09;15;18018;30192;20098;-;0;-;8607;8607;-;0;-;10094;1707;5559;722,00;-410;434;2566;-2453;0
2023-06-09;16;18048;29536;19973;-;0;-;9080;9080;-;0;-;9563;1960;4728;585,00;-406;411;1998;-2896;0
2023-06-09;17;18113;28739;19728;-;290;-;9840;9840;-;0;-;8721;2287;3535;440,00;-292;296;989;-3660;0
