Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-07-01;11;18227;29348;20330;-;307;-;9441;9441;-;0;-;8711;482;5495;0,00;-950;969;4668;-2104;0
2023-07-01;12;18232;30019;20330;-;56;-;8737;8737;-;0;-;9633;728;6175;32,00;-950;969;5553;-1219;0
2023-07-01;13;18126;29934;20242;-;0;-;8662;8662;-;0;-;9692;1006;5979;296,00;-950;969;5455;-1317;0
2023-07-01;14;17926;30184;20288;-;36;-;8631;8631;-;0;-;9860;1081;6073;616,00;-540;559;5484;-1268;0
2023-07-01;15;17371;29712;20244;-;0;-;8372;8372;-;0;-;9468;1258;5466;594,00;-238;257;5667;-1085;0
2023-07-01;16;16962;29559;20305;-;0;-;8073;8073;-;0;-;9254;1364;5146;218,00;-272;291;6234;-557;0
2023-07-01;17;16995;28421;20099;-;0;-;8369;8369;-;0;-;8322;1317;4246;72,00;-183;561;5655;-1018;0
2023-07-01;18;17093;27036;20061;-;88;-;9241;9241;-;0;-;6887;1046;3048;32,00;-45;969;4670;-1965;0
2023-07-01;19;17035;25990;20071;-;510;-;10041;10041;-;0;-;5409;891;1637;16,00;590;969;3911;-2664;0
2023-07-01;20;17017;25707;20177;-;1275;-;10883;10868;-;15;-;4255;793;476;0,00;898;969;3220;-3391;0
2023-07-01;21;17098;25738;20345;-;1532;-;11196;10687;-;510;-;3861;776;88;0,00;1139;969;3561;-3130;0
2023-07-01;22;16897;25643;20360;-;1110;-;10443;9774;-;669;-;4173;1204;0;0,00;1290;969;4413;-2263;0
2023-07-01;23;16161;25878;20360;-;927;-;9329;8858;-;471;-;4591;1860;0;0,00;1285;969;4794;-1707;0
2023-07-01;24;14861;26418;20400;-;1190;-;7857;7543;-;314;-;4828;2187;0;0,00;1117;969;4420;-1349;0
2023-07-02;1;13849;25020;20120;-;342;-;7718;7376;-;342;-;4558;2014;0;0,00;554;946;3108;-1872;0
2023-07-02;2;13200;24885;20124;-;20;-;7417;7397;-;20;-;4741;2172;0;0,00;100;969;3202;-1768;0
2023-07-02;3;12784;25155;20200;-;61;-;7370;7310;-;61;-;4894;2376;0;0,00;-551;969;2986;-1884;0
2023-07-02;4;12488;25219;20200;-;168;-;7537;7508;-;29;-;4851;2332;0;0,00;-947;966;2574;-2152;0
2023-07-02;5;12021;25368;20212;-;34;-;6873;6873;-;0;-;5122;2708;7;0,00;-935;943;3103;-1479;0
2023-07-02;6;12009;25769;20312;-;0;-;6515;6515;-;0;-;5457;2853;196;0,00;-689;708;3613;-1104;0
2023-07-02;7;12467;27229;20683;-;14;-;6073;6059;-;14;-;6532;3136;974;0,00;-780;799;4271;-624;0
2023-07-02;8;13155;28946;20828;-;18;-;5091;5073;-;18;-;8100;3350;2246;32,00;-594;614;3732;-449;0
2023-07-02;9;13969;30546;20958;-;9;-;4830;4821;-;9;-;9579;3771;3314;32,00;-519;239;3475;-341;0
2023-07-02;10;14643;31746;20547;-;0;-;4875;4875;-;0;-;11199;4255;4503;229,00;-1250;-31;3202;-581;0
2023-07-02;11;15165;32907;20537;-;309;-;5001;5001;-;0;-;12061;4993;4644;318,00;-2066;-96;2563;-1211;0
2023-07-02;12;15355;32247;20532;-;0;-;5175;5175;-;0;-;11715;5619;3653;582,00;-933;-31;2956;-813;0
2023-07-02;13;15080;32902;20527;-;0;-;4902;4902;-;0;-;12375;6164;3769;965,00;-801;-304;3362;-401;0
2023-07-02;14;15190;32569;20517;-;0;-;4905;4905;-;0;-;12052;6393;3238;1053,00;-376;-651;2909;-844;0
2023-07-02;15;15058;32494;20517;-;0;-;4986;4986;-;0;-;11977;6478;3075;957,00;-470;-656;2963;-790;0
2023-07-02;16;14468;31868;20512;-;0;-;5130;5130;-;0;-;11356;6475;2458;1056,00;-400;-648;2906;-842;0
2023-07-02;17;14343;31061;20517;-;0;-;5343;5343;-;0;-;10544;6187;1909;1055,00;-931;310;2652;-1101;0
2023-07-02;18;14239;30947;20512;-;0;-;5132;5132;-;0;-;10435;5929;2047;1013,00;-683;369;3045;-703;0
2023-07-02;19;14943;29847;20522;-;61;-;6067;6040;-;28;-;9264;5307;1459;199,00;-559;369;2365;-1229;0
2023-07-02;20;15828;29418;20555;-;1028;-;8027;7247;-;780;-;7835;4664;464;0,00;-724;569;1645;-2272;0
2023-07-02;21;16265;28595;20535;-;1379;-;9164;8107;-;1057;-;6681;3854;108;0,00;-370;789;1425;-2713;0
2023-07-02;22;16356;27991;20561;-;1468;-;9675;8622;-;1053;-;5962;3249;0;0,00;-242;969;1150;-3170;0
2023-07-02;23;15803;27732;20515;-;1448;-;9546;8576;-;970;-;5769;3121;0;0,00;-539;969;970;-3382;0
2023-07-02;24;14554;27675;20630;-;1114;-;8522;8272;-;251;-;5931;3276;0;0,00;-896;969;1364;-2958;0
2023-07-03;1;13627;26625;20322;-;182;-;7217;7203;-;14;-;6121;3476;0;0,00;-489;793;2167;-1847;0
2023-07-03;2;13178;26621;20322;-;36;-;6839;6839;-;0;-;6263;3627;0;0,00;-769;793;2464;-1550;0
2023-07-03;3;12931;26542;20322;-;0;-;6698;6698;-;0;-;6220;3581;0;0,00;-650;673;2666;-1348;0
2023-07-03;4;12892;26739;20327;-;0;-;6482;6482;-;0;-;6412;3773;0;0,00;-650;673;2907;-1112;0
2023-07-03;5;12888;26976;20332;-;0;-;6364;6364;-;0;-;6644;3983;11;135,00;-650;673;3076;-948;0
2023-07-03;6;13800;27227;20332;-;78;-;7039;7039;-;0;-;6817;3966;198;101,00;-650;673;2501;-1523;0
2023-07-03;7;16896;28346;20347;-;650;-;8602;8459;-;143;-;7349;3614;1110;0,00;250;674;1712;-2842;0
2023-07-03;8;18932;30461;20024;-;1318;-;9747;9114;-;634;-;9119;3164;3240;0,00;-843;675;1232;-3447;0
2023-07-03;9;20429;32487;20375;-;1139;-;9670;9457;-;213;-;10973;3497;4779;0,00;-1174;675;1188;-3744;0
2023-07-03;10;20475;33602;20275;-;961;-;8986;8945;-;41;-;12366;3878;5794;0,00;-1308;474;1898;-2890;0
2023-07-03;11;19888;34742;20300;-;259;-;7016;7016;-;0;-;14183;4894;6596;519,00;-908;124;3453;-1290;0
2023-07-03;12;19957;34819;20230;-;0;-;6762;6762;-;0;-;14589;5125;6777;647,00;-786;24;3933;-988;0
2023-07-03;13;19990;34291;19961;-;18;-;7054;7054;-;0;-;14312;5021;6618;646,00;-844;23;3563;-1353;0
2023-07-03;14;20003;34459;19956;-;370;-;7706;7706;-;0;-;14133;5018;6447;779,00;-1109;23;3023;-1888;0
2023-07-03;15;19657;33843;19946;-;0;-;7278;7278;-;0;-;13897;4939;6299;840,00;-678;124;3799;-1102;0
2023-07-03;16;19684;32723;19991;-;0;-;7718;7718;-;0;-;12732;4377;5667;498,00;-539;368;3803;-1195;0
2023-07-03;17;19677;31964;20076;-;0;-;8366;8366;-;0;-;11888;4198;4945;271,00;-498;344;4046;-1122;0
2023-07-03;18;19857;30077;20081;-;0;-;9799;9799;-;0;-;9996;3661;3578;0,00;-607;625;3864;-2078;0
2023-07-03;19;20032;27611;20015;-;139;-;12008;12008;-;0;-;7457;2516;2058;0,00;-403;975;2291;-3952;0
2023-07-03;20;19845;27410;20040;-;981;-;12669;12108;-;561;-;6389;2784;619;0,00;21;955;2401;-3845;0
2023-07-03;21;20308;26929;20050;-;1495;-;13685;12678;-;1007;-;5384;2270;122;0,00;233;976;1621;-4567;0
2023-07-03;22;19898;25987;20171;-;1506;-;14102;13059;-;1043;-;4310;1354;0;0,00;429;976;1309;-5155;0
2023-07-03;23;18420;25817;20131;-;1431;-;12424;11865;-;559;-;4255;1395;0;0,00;778;975;2331;-4032;0
2023-07-03;24;16975;26121;20324;-;1030;-;10652;10583;-;70;-;4767;2007;0;0,00;562;974;2981;-3353;0
2023-07-04;1;15901;25486;19501;-;1066;-;9780;9764;-;16;-;4919;2155;0;0,00;-6;973;1516;-3462;0
2023-07-04;2;15375;25243;19511;-;1085;-;9833;9799;-;34;-;4647;2004;0;0,00;-175;973;1605;-3358;0
2023-07-04;3;14893;24872;19526;-;825;-;9605;9556;-;49;-;4521;1926;0;0,00;-235;973;1930;-3048;0
2023-07-04;4;14845;24902;19511;-;566;-;9218;9218;-;0;-;4825;2229;0;0,00;-193;973;2259;-2704;0
2023-07-04;5;14898;25156;19534;-;504;-;9038;9038;-;0;-;5118;2513;10;0,00;-283;973;2431;-2554;0
2023-07-04;6;15034;25462;19649;-;0;-;8262;8262;-;0;-;5813;2953;260;0,00;-22;973;3367;-1734;0
2023-07-04;7;17469;27717;20105;-;69;-;8875;8875;-;0;-;7543;3524;1390;0,00;31;968;3167;-2389;0
2023-07-04;8;19272;29792;19840;-;944;-;9699;9699;-;0;-;9008;3207;3002;0,00;-500;914;2211;-3313;0
2023-07-04;9;20276;31186;19891;-;857;-;9839;9839;-;0;-;10438;3256;4397;0,00;-906;799;2167;-3408;0
2023-07-04;10;19989;33574;19886;-;341;-;7514;7514;-;0;-;13347;4272;6368;482,00;-979;546;3354;-1600;0
2023-07-04;11;19685;35011;19834;-;0;-;6247;6247;-;0;-;15177;5002;7526;1071,00;-331;74;4843;-139;0
2023-07-04;12;20039;35114;19829;-;0;-;6294;6294;-;0;-;15285;5245;7400;1190,00;-353;23;4400;-607;0
2023-07-04;13;20282;34834;19541;-;0;-;6619;6619;-;0;-;15293;5157;7585;1054,00;-637;24;4147;-915;0
2023-07-04;14;20067;33925;19253;-;0;-;6739;6739;-;0;-;14672;4690;7424;810,00;-649;24;4015;-1062;0
2023-07-04;15;19900;33145;19343;-;0;-;7093;7093;-;0;-;13802;4134;7033;715,00;-450;124;3864;-1113;0
2023-07-04;16;20294;31828;19379;-;20;-;7886;7886;-;0;-;12429;3728;6013;259,00;-237;261;3333;-1679;0
2023-07-04;17;20314;30383;19388;-;327;-;9607;9607;-;0;-;10668;3213;4763;0,00;-557;581;2312;-2129;0
2023-07-04;18;19934;29353;19528;-;687;-;10467;10467;-;0;-;9138;2833;3543;0,00;-268;593;2590;-2265;0
2023-07-04;19;20215;27230;19431;-;579;-;11541;11352;-;189;-;7220;2355;1939;43,00;777;875;2989;-2469;0
2023-07-04;20;20357;26663;19643;-;1417;-;13479;12724;-;755;-;5603;1919;649;43,00;599;923;2977;-3535;0
2023-07-04;21;20660;25596;19656;-;1504;-;14728;14103;-;625;-;4436;1045;326;43,00;301;973;1213;-5418;0
2023-07-04;22;20258;24892;19645;-;1460;-;14894;14159;-;734;-;3787;731;0;0,00;489;981;1260;-5367;0
2023-07-04;23;18597;25273;19816;-;1480;-;12417;11677;-;740;-;3977;1046;0;0,00;1341;979;3865;-2870;0
2023-07-04;24;16994;25186;19844;-;1156;-;10689;10435;-;254;-;4186;1249;0;0,00;1064;974;4225;-2714;0
2023-07-05;1;15899;23168;19133;-;0;-;9515;9515;-;0;-;4035;1183;0;0,00;1374;974;4438;-1827;0
2023-07-05;2;15340;23100;19192;-;0;-;9253;9253;-;0;-;3908;1127;0;0,00;1242;973;4736;-1494;0
2023-07-05;3;15085;23146;19329;-;0;-;9415;9415;-;0;-;3817;1033;0;0,00;859;973;4523;-1607;0
2023-07-05;4;15074;23127;19329;-;0;-;9484;9484;-;0;-;3798;1014;0;0,00;825;973;4481;-1754;0
2023-07-05;5;15032;23129;19329;-;0;-;9467;9467;-;0;-;3800;1068;9;0,00;773;973;4473;-1797;0
2023-07-05;6;15360;23436;19324;-;0;-;9474;9474;-;0;-;4112;1198;167;0,00;854;973;4533;-1732;0
2023-07-05;7;17909;24917;19558;-;30;-;10551;10521;-;30;-;5329;1453;1094;0,00;1008;975;3621;-2982;0
2023-07-05;8;19396;27391;19296;-;3;-;9646;9644;-;3;-;8092;1618;3604;0,00;892;976;4725;-1674;0
2023-07-05;9;20321;28529;19216;-;16;-;9813;9797;-;16;-;9297;1295;5097;0,00;208;854;4133;-2187;0
2023-07-05;10;20586;29493;19097;-;0;-;10291;10291;-;0;-;10396;1122;6402;349,00;-704;728;3445;-2864;0
2023-07-05;11;20407;31469;18396;-;0;-;8451;8451;-;0;-;13073;2037;8198;775,00;-782;806;5612;-483;0
2023-07-05;12;20810;31325;18301;-;0;-;8515;8515;-;0;-;13024;2222;7984;834,00;-837;855;5001;-1029;0
2023-07-05;13;20653;31163;18226;-;0;-;8342;8342;-;0;-;12937;2573;7552;870,00;-795;808;4955;-1070;0
2023-07-05;14;20742;30110;18170;-;0;-;9289;9289;-;0;-;11940;2343;6766;820,00;-740;763;3874;-2136;0
2023-07-05;15;20580;29807;18186;-;0;-;9700;9700;-;0;-;11621;2449;6317;754,00;-630;674;3819;-2191;0
2023-07-05;16;20842;28387;18092;-;10;-;10707;10697;-;10;-;10285;2263;5131;267,00;-570;574;2597;-2922;0
2023-07-05;17;20948;27423;18236;-;76;-;11873;11873;-;0;-;9111;2271;3924;0,00;-498;523;1773;-3713;0
2023-07-05;18;20734;27292;18416;-;348;-;11376;11376;-;0;-;8528;2834;2707;0,00;72;876;2398;-2920;0
2023-07-05;19;20680;26996;18806;-;1195;-;12454;12273;-;181;-;6995;2488;1440;0,00;377;871;1782;-3682;0
2023-07-05;20;20790;26849;18925;-;1464;-;13096;12467;-;629;-;6460;2781;523;0,00;526;841;1898;-3798;0
2023-07-05;21;20668;26974;19055;-;1506;-;12760;12030;-;730;-;6413;3165;101;0,00;649;899;2160;-3795;0
2023-07-05;22;20221;25878;19054;-;1467;-;12642;12086;-;556;-;5357;2215;0;0,00;975;976;1787;-4265;0
2023-07-05;23;18802;25500;19094;-;1472;-;11484;11390;-;94;-;4934;1979;0;0,00;1553;975;2983;-3460;0
2023-07-05;24;17181;25736;19192;-;1111;-;9956;9956;-;0;-;5433;2584;0;0,00;645;974;4222;-2286;0
2023-07-06;1;15792;24437;19053;-;0;-;9042;9042;-;0;-;5384;2612;0;0,00;365;973;4628;-1546;0
2023-07-06;2;15429;24645;19260;-;0;-;9328;9328;-;0;-;5385;2615;0;27,00;-276;973;4387;-1821;0
2023-07-06;3;15158;24556;19392;-;0;-;9292;9292;-;0;-;5164;2395;0;54,00;-230;973;4456;-1752;0
2023-07-06;4;15044;24295;19397;-;0;-;9394;9394;-;0;-;4898;2243;0;54,00;-208;973;4331;-1882;0
2023-07-06;5;15039;24362;19397;-;0;-;9410;9410;-;0;-;4965;2304;6;347,00;55;973;4373;-1840;0
2023-07-06;6;15284;24435;19397;-;0;-;9517;9517;-;0;-;5038;2159;222;386,00;115;938;4188;-2025;0
2023-07-06;7;17780;25438;19792;-;0;-;10021;10021;-;0;-;5646;1863;1075;55,00;1329;967;4268;-2340;0
2023-07-06;8;19478;26511;19393;-;0;-;10176;10176;-;0;-;7118;1261;3028;8,00;1299;882;3917;-2634;0
2023-07-06;9;20642;27269;19201;-;482;-;11127;11127;-;0;-;7586;488;4285;0,00;882;807;2655;-3794;0
2023-07-06;10;20745;28591;19226;-;280;-;11032;11032;-;0;-;9085;644;5589;0,00;-106;624;2905;-3570;0
2023-07-06;11;20731;29084;18996;-;335;-;10981;10981;-;0;-;9753;738;6181;0,00;-851;624;2831;-3633;0
2023-07-06;12;20856;29601;19040;-;0;-;10649;10649;-;0;-;10561;1032;6721;262,00;-714;689;3442;-3007;0
2023-07-06;13;21400;30431;19208;-;232;-;11240;11240;-;0;-;10991;1290;6881;693,00;-689;574;2816;-3653;0
2023-07-06;14;21168;30408;19366;-;93;-;11028;11028;-;0;-;10949;1305;6781;699,00;-838;574;2999;-3533;0
2023-07-06;15;20986;29817;19231;-;26;-;11120;11120;-;0;-;10560;1048;6643;698,00;-668;523;3004;-3236;0
2023-07-06;16;20828;28992;19466;-;349;-;11976;11976;-;0;-;9177;855;5444;340,00;-602;624;2318;-3947;0
2023-07-06;17;20313;28158;19500;-;90;-;11272;11272;-;0;-;8568;835;4829;116,00;81;574;3147;-3136;0
2023-07-06;18;20168;27295;19623;-;72;-;11114;11114;-;0;-;7600;782;3816;11,00;971;534;3482;-2833;0
2023-07-06;19;20274;26387;19920;-;558;-;12113;12055;-;58;-;5909;693;2151;3,00;1548;792;2770;-3746;0
2023-07-06;20;20512;25668;19892;-;1461;-;13633;12926;-;707;-;4315;522;656;0,00;1598;983;1805;-4729;0
2023-07-06;21;20462;25236;19903;-;1530;-;14544;13355;-;1189;-;3803;409;259;0,00;1017;998;1268;-5652;0
2023-07-06;22;20026;25052;19905;-;1522;-;14256;13248;-;1008;-;3625;486;0;0,00;1150;993;1476;-5424;0
2023-07-06;23;18661;25010;20055;-;1494;-;12717;12525;-;192;-;3461;518;0;0,00;1499;980;2345;-4632;0
2023-07-06;24;17200;25074;20310;-;1335;-;11474;11474;-;0;-;3429;495;0;24,00;1339;974;3581;-3580;0
2023-07-07;1;16002;23336;20044;-;0;-;10713;10713;-;0;-;3292;472;0;266,00;1321;974;4007;-2749;0
2023-07-07;2;15540;23369;20202;-;0;-;10794;10794;-;0;-;3167;463;0;385,00;946;973;3914;-2812;0
2023-07-07;3;15217;23477;20334;-;0;-;9966;9966;-;0;-;3143;439;0;385,00;1563;973;5021;-1757;0
2023-07-07;4;14845;23449;20339;-;0;-;9527;9527;-;0;-;3110;405;0;393,00;1583;973;5378;-1510;0
2023-07-07;5;15007;23371;20289;-;0;-;9678;9678;-;0;-;3082;376;37;395,00;1671;973;5224;-1649;0
2023-07-07;6;15505;23725;20289;-;0;-;9749;9749;-;0;-;3436;364;400;343,00;1833;860;5182;-1691;0
2023-07-07;7;18084;24954;20689;-;0;-;11447;11447;-;0;-;4265;289;1263;3,00;1525;870;3872;-3401;0
2023-07-07;8;19677;26919;20309;-;43;-;11251;11251;-;0;-;6567;151;3489;16,00;1077;796;3666;-3136;0
2023-07-07;9;21100;28776;20182;-;0;-;11079;11079;-;0;-;8594;65;5603;32,00;435;892;3582;-3184;0
2023-07-07;10;20942;30115;19933;-;14;-;10535;10535;-;0;-;10168;105;7172;38,00;-757;975;4171;-2581;0
2023-07-07;11;20977;30745;19562;-;0;-;9492;9492;-;0;-;11183;217;8089;11,00;-398;725;4914;-1642;0
2023-07-07;12;21144;30838;19220;-;0;-;9046;9046;-;0;-;11618;331;8420;11,00;-556;885;4844;-1370;0
2023-07-07;13;21106;30662;19215;-;0;-;9337;9337;-;0;-;11447;388;8193;11,00;-519;843;4700;-1509;0
2023-07-07;14;20518;30715;19393;-;0;-;9059;9059;-;0;-;11322;430;7995;11,00;-650;974;5341;-1021;0
2023-07-07;15;20121;31008;19839;-;178;-;8961;8783;-;178;-;10991;498;7550;8,00;-789;974;5894;-899;0
2023-07-07;16;20304;30361;19834;-;291;-;9560;9269;-;291;-;10236;505;6782;0,00;-350;975;5513;-1275;0
2023-07-07;17;20429;29827;20074;-;178;-;9868;9690;-;178;-;9575;447;6161;0,00;-28;974;5175;-1853;0
2023-07-07;18;20322;28156;20074;-;0;-;10527;10527;-;0;-;8082;430;4613;0,00;863;975;4503;-2525;0
2023-07-07;19;20406;26679;20396;-;426;-;12111;11929;-;182;-;5857;360;2393;0,00;1378;976;2994;-4083;0
2023-07-07;20;20469;25620;20412;-;1088;-;13254;12727;-;526;-;4120;320;591;0,00;2186;952;2338;-4703;0
2023-07-07;21;19916;25688;20441;-;1505;-;13726;12907;-;819;-;3742;334;119;0,00;1421;997;2114;-5008;0
2023-07-07;22;19206;25354;20454;-;1218;-;12739;12134;-;604;-;3682;413;0;0,00;1904;927;2976;-4213;0
2023-07-07;23;18553;25269;20504;-;1199;-;12238;11729;-;510;-;3566;456;0;0,00;1626;979;2821;-4236;0
2023-07-07;24;17153;24914;20514;-;920;-;11596;11385;-;211;-;3480;457;0;0,00;1084;971;2988;-3940;0
2023-07-08;1;16070;23814;20234;-;356;-;10028;10002;-;26;-;3224;565;0;8,00;1900;954;3679;-2796;0
2023-07-08;2;15216;23445;20239;-;0;-;9117;9117;-;0;-;3206;617;0;32,00;2043;954;4613;-1847;0
2023-07-08;3;14686;23514;20244;-;0;-;8370;8370;-;0;-;3270;685;0;32,00;2222;954;5390;-1095;0
2023-07-08;4;14427;23481;20244;-;0;-;8172;8172;-;0;-;3237;643;0;106,00;2259;954;5580;-905;0
2023-07-08;5;14184;23407;20244;-;0;-;8263;8263;-;0;-;3163;535;7;106,00;1813;953;5302;-1183;0
2023-07-08;6;14348;23390;20239;-;0;-;8865;8865;-;0;-;3151;374;156;106,00;1494;954;4802;-1678;0
2023-07-08;7;15218;24288;20382;-;0;-;9257;9257;-;0;-;3906;285;975;52,00;1156;955;4547;-2076;0
2023-07-08;8;16321;26424;20140;-;0;-;9090;9090;-;0;-;6284;198;3360;94,00;432;955;5047;-1566;0
2023-07-08;9;17666;28451;20125;-;0;-;8939;8939;-;0;-;8326;99;5517;211,00;-361;956;4819;-1779;0
2023-07-08;10;18227;30108;20100;-;0;-;8482;8482;-;0;-;10008;67;7239;46,00;-985;956;5457;-1116;0
2023-07-08;11;18405;31655;20070;-;0;-;7780;7780;-;0;-;11585;123;8811;411,00;-937;943;6496;-117;0
2023-07-08;12;18124;31825;20055;-;0;-;7786;7786;-;0;-;11770;223;8955;1100,00;-456;462;6258;-340;0
2023-07-08;13;17814;31775;20045;-;0;-;7786;7786;-;0;-;11730;334;8814;1320,00;-100;72;6264;-324;0
2023-07-08;14;17738;31634;19915;-;0;-;7678;7678;-;0;-;11719;430;8730;1294,00;408;-475;6186;-370;0
2023-07-08;15;17192;31153;19785;-;0;-;7424;7424;-;0;-;11368;495;8278;1183,00;866;-962;6018;-327;0
2023-07-08;16;16959;30351;19876;-;0;-;7341;7341;-;0;-;10475;578;7305;894,00;-97;102;5431;-770;0
2023-07-08;17;16861;29382;20038;-;0;-;7682;7682;-;0;-;9344;624;6233;0,00;-950;954;5292;-839;0
2023-07-08;18;17052;27872;20296;-;81;-;8810;8810;-;0;-;7495;645;4335;0,00;-180;954;4023;-2048;0
2023-07-08;19;17365;26982;20606;-;988;-;10586;10132;-;454;-;5388;654;2146;0,00;422;954;2662;-3414;0
2023-07-08;20;17286;25980;20616;-;1479;-;11182;10189;-;994;-;3885;672;509;0,00;1329;955;2697;-3314;0
2023-07-08;21;17154;25555;20631;-;1272;-;10730;9739;-;991;-;3652;842;111;0,00;1818;956;3098;-2888;0
2023-07-08;22;17063;25715;20646;-;1390;-;11080;10146;-;934;-;3679;987;0;0,00;1397;907;2716;-3285;0
2023-07-08;23;16558;25641;20656;-;1479;-;10562;9675;-;887;-;3506;1063;0;0,00;1484;938;2968;-3015;0
2023-07-08;24;15289;25757;20676;-;1528;-;9923;9167;-;756;-;3553;1142;0;0,00;836;955;3311;-2634;0
2023-07-09;1;14015;24285;20742;-;72;-;8867;8796;-;72;-;3471;1136;0;0,00;766;954;2990;-2638;0
2023-07-09;2;13294;24132;20739;-;0;-;8468;8468;-;0;-;3393;1078;0;0,00;474;954;3207;-2359;0
2023-07-09;3;12889;24148;20848;-;0;-;8205;8205;-;0;-;3300;982;0;0,00;546;954;3568;-1975;0
2023-07-09;4;12659;24047;20853;-;0;-;8557;8557;-;0;-;3194;884;0;0,00;-80;954;3071;-2477;0
2023-07-09;5;12425;23996;20853;-;0;-;8572;8572;-;0;-;3143;801;31;0,00;-257;953;3076;-2472;0
2023-07-09;6;12380;24276;20858;-;0;-;8395;8395;-;0;-;3418;735;370;0,00;-384;953;3275;-2278;0
2023-07-09;7;13030;25165;20853;-;48;-;8531;8484;-;48;-;4264;640;1293;0,00;-750;953;3147;-2401;0
2023-07-09;8;13863;27149;20843;-;40;-;7616;7576;-;40;-;6266;434;3393;0,00;-950;954;4099;-1439;0
2023-07-09;9;14756;29156;20828;-;0;-;7155;7155;-;0;-;8328;186;5737;24,00;-1762;954;4377;-1146;0
2023-07-09;10;15482;30793;20848;-;0;-;7341;7341;-;0;-;9945;128;7451;40,00;-2258;441;4264;-1409;0
2023-07-09;11;15589;31725;20723;-;0;-;6703;6703;-;0;-;11002;110;8530;54,00;-2639;523;4425;-946;0
2023-07-09;12;15750;32401;20718;-;0;-;6759;6759;-;0;-;11683;171;9162;687,00;-1628;-478;4317;-1048;0
2023-07-09;13;15435;32687;20798;-;0;-;6518;6518;-;0;-;11889;265;9264;1151,00;-869;-938;4663;-742;0
2023-07-09;14;15382;32766;20793;-;0;-;6247;6247;-;0;-;11973;380;9199;1381,00;-489;-949;4846;-514;0
2023-07-09;15;15387;32351;20788;-;0;-;6308;6308;-;0;-;11563;493;8675;1280,00;-218;-908;4838;-517;0
2023-07-09;16;15368;31608;20783;-;0;-;6820;6820;-;0;-;10825;599;7825;1111,00;-1249;41;4280;-1070;0
2023-07-09;17;15471;30246;20783;-;0;-;7372;7372;-;0;-;9463;677;6370;518,00;-1841;954;4277;-1248;0
