Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-05-04;3;13127;22417;18387;-;0;-;8771;8771;-;0;-;4030;314;0;0,00;-649;950;3684;-1953;0
2023-05-04;4;13328;22448;18433;-;0;-;9012;9012;-;0;-;4015;290;0;0,00;-650;950;3685;-1952;0
2023-05-04;5;13593;23109;19122;-;0;-;9272;9272;-;0;-;3987;260;0;0,00;-647;947;3482;-2155;0
2023-05-04;6;14479;23168;19112;-;12;-;9788;9788;-;0;-;4044;234;50;0,00;-349;950;2990;-2647;0
2023-05-04;7;17201;24288;19139;-;534;-;11285;10931;-;353;-;4615;203;619;0,00;414;950;2644;-3615;0
2023-05-04;8;19059;26989;19174;-;1460;-;11550;11091;-;458;-;6355;161;2387;0,00;360;919;2581;-3672;0
2023-05-04;9;19854;28725;19265;-;739;-;9836;9458;-;378;-;8721;97;4850;0,00;334;950;4168;-2184;0
2023-05-04;10;19539;30157;19221;-;0;-;8319;8319;-;0;-;10936;60;7082;263,00;-76;682;5339;-662;0
2023-05-04;11;19189;30760;19290;-;0;-;7906;7906;-;0;-;11470;71;7748;765,00;544;178;5903;-664;0
2023-05-04;12;18933;30764;19285;-;0;-;7762;7762;-;0;-;11479;82;7815;1240,00;1560;432;6957;0;0
2023-05-04;13;18467;31132;19403;-;0;-;7890;7890;-;0;-;11729;103;8008;1190,00;-225;285;5909;-613;0
2023-05-04;14;18598;30855;19418;-;0;-;7987;7987;-;0;-;11437;143;7717;1218,00;-178;430;5667;-855;0
2023-05-04;15;18686;30554;19275;-;0;-;7827;7827;-;0;-;11279;192;7497;1171,00;-189;950;5880;-642;0
2023-05-04;16;18411;29523;19398;-;0;-;7888;7888;-;0;-;10125;280;6235;961,00;832;950;6294;-238;0
2023-05-04;17;18582;28402;19756;-;31;-;8764;8733;-;31;-;8615;358;4554;47,00;254;950;5077;-1230;0
2023-05-04;18;18809;27604;20210;-;439;-;10010;9841;-;169;-;6955;420;2799;0,00;903;950;4298;-1994;0
2023-05-04;19;19376;26936;20170;-;1222;-;11773;11169;-;604;-;5544;557;1093;0,00;1157;949;3348;-2771;0
2023-05-04;20;19703;26482;20095;-;1531;-;13200;12415;-;785;-;4856;785;180;0,00;622;950;2004;-3995;0
2023-05-04;21;20567;26771;20200;-;1593;-;14103;12960;-;1143;-;4978;1112;1;0,00;507;950;1749;-4768;0
2023-05-04;22;19507;26952;20195;-;1473;-;12636;11934;-;703;-;5284;1401;0;0,00;750;950;3139;-3737;0
2023-05-04;23;18177;27076;20185;-;1460;-;10957;10425;-;532;-;5431;1647;0;0,00;868;950;4344;-2594;0
2023-05-04;24;16523;27152;20145;-;1360;-;9427;9042;-;385;-;5647;1866;0;0,00;511;950;4486;-1955;0
2023-05-05;1;15261;25779;19795;-;91;-;8348;8258;-;91;-;5893;2190;0;0,00;138;950;3000;-2151;0
2023-05-05;2;14785;25862;19795;-;3;-;8262;8259;-;3;-;6064;2366;0;0,00;-525;950;2896;-2255;0
2023-05-05;3;14925;26022;19795;-;199;-;8860;8826;-;33;-;6028;2333;0;0,00;-950;950;2325;-2826;0
2023-05-05;4;14909;25934;19695;-;0;-;8441;8441;-;0;-;6239;2548;0;0,00;-699;950;2670;-2381;0
2023-05-05;5;14793;26150;19700;-;0;-;8187;8187;-;0;-;6450;2758;0;0,00;-696;950;3005;-2051;0
2023-05-05;6;15082;26193;19705;-;0;-;7924;7924;-;0;-;6488;2689;53;0,00;-204;937;3238;-1823;0
2023-05-05;7;17493;27499;19700;-;788;-;9370;9027;-;343;-;7011;2666;599;0,00;86;950;1991;-3065;0
2023-05-05;8;19139;29315;19750;-;1344;-;9657;9159;-;497;-;8221;2492;1986;0,00;287;950;1960;-3146;0
2023-05-05;9;18877;30256;19770;-;463;-;7832;7494;-;338;-;10023;2614;3688;27,00;206;933;3760;-1346;0
2023-05-05;10;18725;31723;19766;-;123;-;6936;6814;-;123;-;11834;2770;5397;144,00;-523;542;4240;-841;0
2023-05-05;11;18906;33031;20119;-;41;-;6979;6938;-;41;-;12871;2737;6518;416,00;-1042;376;4438;-933;0
2023-05-05;12;19134;33490;20345;-;0;-;7433;7433;-;0;-;13145;2684;6861;947,00;-771;300;4072;-1297;0
2023-05-05;13;18810;34202;20406;-;0;-;6904;6904;-;0;-;13796;2699;7501;1237,00;-720;300;4869;-487;0
2023-05-05;14;18643;33897;20396;-;0;-;6849;6849;-;0;-;13501;2702;7220;1234,00;-763;362;4752;-602;0
2023-05-05;15;18665;33444;20396;-;0;-;7072;7072;-;0;-;13048;2721;6751;1221,00;-896;682;4478;-878;0
2023-05-05;16;18635;32856;20396;-;0;-;7271;7271;-;0;-;12460;2805;6065;912,00;-1233;950;4159;-1197;0
2023-05-05;17;18717;31795;20396;-;6;-;7075;7070;-;6;-;11393;3110;4670;130,00;-426;950;4690;-651;0
2023-05-05;18;18808;30769;20401;-;173;-;7871;7857;-;14;-;10195;3377;3186;0,00;-304;950;3860;-1491;0
2023-05-05;19;18920;29718;20406;-;458;-;8994;8755;-;239;-;8854;3664;1405;0,00;146;950;3499;-2044;0
2023-05-05;20;19215;29892;20411;-;1369;-;10825;9740;-;1085;-;8112;4061;241;0,00;-644;950;2716;-2989;0
2023-05-05;21;19768;29895;20276;-;1372;-;11121;10035;-;1086;-;8247;4431;2;0,00;-550;948;2256;-3272;0
2023-05-05;22;18883;30139;20281;-;1487;-;10409;9591;-;817;-;8371;4558;0;0,00;-950;950;2602;-2963;0
2023-05-05;23;17574;30026;20236;-;1414;-;9207;8755;-;452;-;8376;4686;0;0,00;-834;850;3522;-2103;0
2023-05-05;24;16293;30065;20191;-;1442;-;8264;8264;-;0;-;8432;4759;0;52,00;-1197;850;3232;-2072;0
2023-05-06;1;14992;28081;19559;-;0;-;8037;8037;-;0;-;8522;4943;0;302,00;-2158;800;3151;-2196;0
2023-05-06;2;14727;27916;19539;-;0;-;7892;7892;-;0;-;8377;4802;0;377,00;-2022;800;3311;-1997;0
2023-05-06;3;14647;27477;19188;-;0;-;7877;7877;-;0;-;8289;4714;0;377,00;-1925;800;3050;-1872;0
2023-05-06;4;14492;27538;19188;-;0;-;7618;7618;-;0;-;8350;4774;0;385,00;-1840;800;3342;-1580;0
2023-05-06;5;14236;27911;19483;-;0;-;7159;7159;-;0;-;8428;4851;0;388,00;-1768;800;4040;-1177;0
2023-05-06;6;14294;27981;19483;-;0;-;7220;7220;-;0;-;8498;4862;58;287,00;-1972;800;3949;-1268;0
2023-05-06;7;15492;28370;19478;-;0;-;7892;7892;-;0;-;8892;4743;530;168,00;-1963;800;3268;-1944;0
2023-05-06;8;16474;28267;18874;-;118;-;8001;7986;-;15;-;9275;4081;1597;0,00;-1669;880;2622;-2135;0
2023-05-06;9;17119;28562;18874;-;21;-;7729;7709;-;21;-;9667;3586;2496;0,00;-1180;980;2964;-1794;0
2023-05-06;10;17675;29261;18869;-;7;-;7537;7531;-;7;-;10385;3596;3235;189,00;-977;980;3121;-1639;0
2023-05-06;11;18119;29491;18845;-;0;-;7347;7347;-;0;-;10646;3525;3561;186,00;-444;980;3443;-1306;0
2023-05-06;12;18259;30199;18778;-;0;-;6795;6795;-;0;-;11421;4247;3633;93,00;-750;980;3798;-899;0
2023-05-06;13;18417;30045;19183;-;45;-;7685;7645;-;40;-;10817;4386;2893;140,00;-950;980;3235;-1927;0
2023-05-06;14;18619;29539;19178;-;247;-;8348;8328;-;21;-;10114;4231;2350;47,00;-854;980;2494;-2653;0
2023-05-06;15;18135;28952;19178;-;50;-;8126;8126;-;0;-;9724;4118;2075;0,00;-720;950;2718;-2429;0
2023-05-06;16;18132;28495;19173;-;193;-;8620;8570;-;50;-;9129;3756;1812;140,00;-451;980;2331;-2812;0
2023-05-06;17;18114;28440;19223;-;839;-;9472;9023;-;449;-;8378;3355;1456;0,00;-716;980;1920;-3222;0
2023-05-06;18;17935;27747;19273;-;693;-;9668;8997;-;671;-;7781;3229;967;0,00;-430;980;2061;-3048;0
2023-05-06;19;18014;27388;19283;-;805;-;9868;9151;-;717;-;7300;3191;455;0,00;-126;980;1862;-3236;0
2023-05-06;20;18099;26940;19338;-;504;-;9499;9015;-;485;-;7098;3247;98;0,00;598;980;2121;-2962;0
2023-05-06;21;18906;26410;19315;-;949;-;11011;10256;-;755;-;6146;2417;1;0,00;489;980;499;-4561;0
2023-05-06;22;17944;26422;19270;-;1190;-;10762;10200;-;562;-;5962;2246;0;0,00;253;980;804;-4328;0
2023-05-06;23;16449;26259;19278;-;1043;-;9780;9515;-;265;-;5938;2345;0;0,00;-192;980;1540;-3616;0
2023-05-06;24;15209;26387;19285;-;1014;-;8809;8770;-;39;-;6088;2547;0;0,00;-654;980;1957;-3060;0
2023-05-07;1;14451;26240;19545;-;681;-;8323;8297;-;26;-;6014;2483;0;0,00;-893;980;1904;-2946;0
2023-05-07;2;13823;25577;19550;-;168;-;7743;7729;-;14;-;5859;2363;0;0,00;-763;980;2500;-2355;0
2023-05-07;3;13377;25363;19565;-;0;-;7228;7228;-;0;-;5798;2303;0;0,00;-630;980;3018;-1837;0
2023-05-07;4;13279;25400;19624;-;0;-;7341;7341;-;0;-;5776;2283;0;0,00;-829;980;2955;-1905;0
2023-05-07;5;13202;25478;19675;-;0;-;7346;7346;-;0;-;5803;2305;0;0,00;-914;980;3026;-1834;0
2023-05-07;6;12832;25787;19783;-;98;-;7254;7156;-;98;-;5906;2361;45;0,00;-1276;980;3343;-1606;0
2023-05-07;7;13144;26375;19798;-;152;-;6998;6845;-;152;-;6425;2429;489;0,00;-1277;980;3504;-1395;0
2023-05-07;8;14072;27034;19393;-;306;-;6947;6641;-;306;-;7335;2099;1604;0,00;-1129;980;3267;-1143;0
2023-05-07;9;15079;27689;19393;-;192;-;6912;6719;-;192;-;8104;1577;2872;0,00;-950;980;3096;-1324;0
2023-05-07;10;15722;28564;19388;-;36;-;6590;6553;-;36;-;9140;1431;4104;66,00;-414;444;3260;-1155;0
2023-05-07;11;15861;29484;19373;-;0;-;6309;6309;-;0;-;10111;1643;4884;595,00;-319;349;3514;-906;0
2023-05-07;12;15829;30031;19373;-;0;-;6298;6298;-;0;-;10658;2210;4909;1193,00;572;-542;3494;-996;0
2023-05-07;13;15976;29933;19773;-;0;-;6815;6815;-;0;-;10160;2128;4532;1187,00;584;-554;3255;-1670;0
2023-05-07;14;16204;29533;19768;-;0;-;7375;7375;-;0;-;9765;2000;4280;960,00;610;-579;2854;-1998;0
2023-05-07;15;16060;29147;19768;-;0;-;7461;7461;-;0;-;9379;1922;3939;848,00;594;-564;2724;-2112;0
2023-05-07;16;15667;29083;19763;-;0;-;6943;6943;-;0;-;9320;1822;3953;441,00;392;-460;3362;-1468;0
2023-05-07;17;15600;28333;19763;-;0;-;7110;7110;-;0;-;8570;1733;3269;104,00;-518;548;3181;-1649;0
2023-05-07;18;15750;27770;19768;-;36;-;7749;7741;-;8;-;7966;2000;2331;0,00;-950;980;2636;-2229;0
2023-05-07;19;16509;26472;19715;-;290;-;9468;9181;-;286;-;6467;1700;1020;0,00;-460;980;1498;-3289;0
2023-05-07;20;17046;26419;19669;-;1022;-;10860;9950;-;911;-;5728;1691;201;0,00;-408;980;1264;-3725;0
2023-05-07;21;17612;26589;19740;-;1358;-;11782;10514;-;1268;-;5491;1675;2;0,00;-645;938;644;-4367;0
2023-05-07;22;17404;26706;19775;-;1338;-;11666;10559;-;1106;-;5593;1782;0;0,00;-854;980;720;-4345;0
2023-05-07;23;16334;26261;19795;-;896;-;10657;9990;-;668;-;5570;1878;0;0,00;-862;980;1459;-3711;0
2023-05-07;24;15186;25728;19850;-;311;-;9097;9012;-;85;-;5567;1893;0;0,00;-429;980;2508;-2717;0
2023-05-08;1;14089;25676;20118;-;0;-;8522;8522;-;0;-;5558;1985;0;198,00;-850;1030;3223;-2290;0
2023-05-08;2;13778;25664;20128;-;0;-;8501;8501;-;0;-;5536;1969;0;453,00;-850;1055;3334;-2189;0
2023-05-08;3;13881;25282;20128;-;0;-;9019;9019;-;0;-;5154;1589;0;453,00;-950;1055;2782;-2741;0
2023-05-08;4;13995;25089;20128;-;0;-;8972;8972;-;0;-;4961;1401;0;450,00;-550;1055;2984;-2539;0
2023-05-08;5;14437;25070;20143;-;0;-;9419;9419;-;0;-;4927;1337;0;426,00;-550;1055;2858;-2750;0
2023-05-08;6;15184;25172;20170;-;0;-;9918;9918;-;0;-;5002;1316;72;158,00;-551;1055;2883;-3011;0
2023-05-08;7;17757;26381;20217;-;640;-;11872;11420;-;452;-;5524;1160;746;0,00;-766;1055;1458;-4625;0
2023-05-08;8;20050;28421;20245;-;1008;-;12499;11696;-;803;-;7168;911;2587;0,00;-766;1055;1073;-4924;0
2023-05-08;9;20797;30185;20225;-;791;-;11444;11011;-;433;-;9169;832;4704;0,00;-871;992;1692;-4211;0
2023-05-08;10;20514;32067;20393;-;396;-;9497;9497;-;0;-;11278;992;6650;72,00;-1275;1034;2991;-2922;0
2023-05-08;11;19902;32890;20229;-;87;-;8821;8821;-;0;-;12574;1329;7655;290,00;-2048;870;3582;-1803;0
2023-05-08;12;20233;32909;20328;-;135;-;9071;9071;-;0;-;12446;1522;7366;485,00;-1814;1025;3413;-1789;0
2023-05-08;13;20292;32889;20368;-;0;-;8880;8880;-;0;-;12521;1622;7323;635,00;-1408;1003;3788;-2161;0
2023-05-08;14;20026;32700;19993;-;0;-;7899;7899;-;0;-;12707;1641;7508;643,00;-864;922;4332;-1483;0
2023-05-08;15;19923;31632;19613;-;0;-;8485;8485;-;0;-;12019;1627;6895;666,00;-827;886;3526;-2091;0
2023-05-08;16;19947;30844;19623;-;0;-;9308;9308;-;0;-;11221;1459;6246;595,00;-835;940;3131;-2486;0
2023-05-08;17;19868;29598;19636;-;0;-;9923;9923;-;0;-;9962;1366;5065;63,00;-845;925;3074;-2734;0
2023-05-08;18;20200;27994;19626;-;102;-;11534;11492;-;42;-;8266;1336;3331;0,00;-577;980;2431;-3844;0
2023-05-08;19;20356;26746;19675;-;769;-;13120;12723;-;397;-;6302;1224;1364;0,00;-41;980;1712;-4762;0
2023-05-08;20;20711;26050;19634;-;1079;-;14340;13579;-;762;-;5337;1290;234;0,00;21;980;927;-5590;0
2023-05-08;21;21548;26023;19608;-;1094;-;14876;14067;-;809;-;5321;1529;4;0,00;220;970;839;-6190;0
2023-05-08;22;20571;26179;19838;-;1044;-;13605;13218;-;387;-;5297;1552;0;0,00;723;922;2054;-5252;0
2023-05-08;23;18653;26923;20324;-;962;-;11521;11516;-;5;-;5637;1963;0;16,00;658;980;3488;-3655;0
2023-05-08;24;17178;27513;20498;-;732;-;10120;10120;-;0;-;6283;2620;0;32,00;-210;1007;4421;-2670;0
2023-05-09;1;16432;26926;20506;-;0;-;9900;9900;-;0;-;6420;2736;0;32,00;-950;1025;3853;-2745;0
2023-05-09;2;16017;26805;20498;-;0;-;9661;9661;-;0;-;6307;2602;0;16,00;-950;1025;4163;-2450;0
2023-05-09;3;15909;26772;20511;-;0;-;9600;9600;-;0;-;6261;2542;0;0,00;-950;1025;4240;-2355;0
2023-05-09;4;15871;26761;20648;-;0;-;9664;9664;-;0;-;6113;2390;0;0,00;-950;1025;4161;-2464;0
2023-05-09;5;15565;27223;21168;-;0;-;9474;9474;-;0;-;6055;2294;0;0,00;-893;968;4458;-2167;0
2023-05-09;6;16061;27139;21028;-;0;-;9882;9882;-;0;-;6111;2272;74;0,00;-950;1025;4069;-2556;0
2023-05-09;7;18760;27956;21023;-;296;-;11511;11215;-;296;-;6637;2076;788;0,00;-394;1023;2791;-3829;0
2023-05-09;8;20374;29857;20521;-;543;-;11920;11600;-;320;-;8793;2030;2982;0,00;-1397;988;2095;-4273;0
2023-05-09;9;21189;31442;20365;-;599;-;11433;11424;-;9;-;10478;1499;5315;0,00;-1951;1023;2224;-4178;0
2023-05-09;10;20429;33889;20500;-;140;-;8496;8496;-;0;-;13249;2179;7433;11,00;-2384;1013;3388;-2042;0
2023-05-09;11;19565;36760;20346;-;0;-;6400;6400;-;0;-;16414;4015;8786;607,00;-2816;921;4698;0;0
2023-05-09;12;19795;37392;20436;-;0;-;6484;6484;-;0;-;16956;4389;9004;763,00;-2747;-48;4042;-610;0
2023-05-09;13;20155;37223;20569;-;0;-;6827;6827;-;0;-;16654;4180;8917;968,00;-2346;-86;3671;-1089;0
2023-05-09;14;19510;36917;20495;-;0;-;6486;6486;-;0;-;16422;4267;8603;864,00;-2314;-95;4139;-556;0
2023-05-09;15;19498;36452;20583;-;0;-;6731;6731;-;0;-;15869;4433;7932;759,00;-2260;-75;3877;-906;0
