Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-03-01;19;24546;27979;20666;-;1539;-;16939;16381;-;558;-;5774;218;0;0,00;914;950;1436;-6388;0
2023-03-01;20;24299;28210;20634;-;1678;-;17052;16149;-;903;-;5898;349;0;0,00;550;873;1679;-6378;0
2023-03-01;21;23560;28259;20649;-;1548;-;16080;15818;-;263;-;6062;538;0;0,00;776;950;2260;-5916;0
2023-03-01;22;22011;28421;20673;-;1570;-;14582;14510;-;71;-;6178;682;0;0,00;451;950;3433;-4840;0
2023-03-01;23;20781;27717;20184;-;1627;-;13838;13820;-;18;-;5906;581;0;0,00;37;946;3203;-4535;0
2023-03-01;24;19392;27132;20147;-;1202;-;12321;12308;-;13;-;5783;442;0;0,00;334;950;4728;-2986;0
2023-03-02;1;18502;25038;19369;-;0;-;11365;11365;-;0;-;5669;312;0;152,00;677;950;5132;-2094;0
2023-03-02;2;18117;24941;19318;-;0;-;11401;11401;-;0;-;5623;268;0;393,00;519;950;5021;-2215;0
2023-03-02;3;17745;24859;19279;-;0;-;11685;11685;-;0;-;5580;228;0;640,00;175;950;4719;-2517;0
2023-03-02;4;17833;24861;19279;-;0;-;11629;11629;-;0;-;5582;233;0;640,00;300;950;4764;-2472;0
2023-03-02;5;18409;25233;19636;-;0;-;11793;11793;-;0;-;5597;216;0;640,00;767;950;5004;-2524;0
2023-03-02;6;19487;25278;19719;-;0;-;12891;12891;-;0;-;5559;180;0;458,00;506;950;3889;-3639;0
2023-03-02;7;21969;26016;20298;-;73;-;14510;14480;-;30;-;5645;161;80;139,00;944;950;2939;-5152;0
2023-03-02;8;23581;27560;20043;-;955;-;15676;15502;-;174;-;6562;146;935;0,00;389;936;1796;-6229;0
2023-03-02;9;24144;28764;19549;-;1526;-;15888;15652;-;236;-;7689;105;2136;0,00;-700;922;896;-6849;0
2023-03-02;10;23634;28703;19437;-;470;-;14562;14481;-;81;-;8796;79;3303;0,00;-580;950;2333;-5318;0
2023-03-02;11;23200;28836;18892;-;247;-;13677;13677;-;0;-;9697;71;4264;0,00;-1228;950;2394;-4656;0
2023-03-02;12;23679;29144;19039;-;0;-;13318;13318;-;0;-;10105;72;4709;0,00;-705;950;2993;-4204;0
2023-03-02;13;23605;29219;19164;-;0;-;13528;13528;-;0;-;10055;110;4652;47,00;-888;950;2912;-4480;0
2023-03-02;14;23431;29022;19146;-;0;-;13240;13240;-;0;-;9876;149;4435;63,00;-575;950;3186;-4258;0
2023-03-02;15;23166;28194;19096;-;0;-;12775;12775;-;0;-;9098;160;3632;63,00;520;950;3719;-3635;0
2023-03-02;16;22949;27206;19299;-;43;-;13774;13774;-;0;-;7864;149;2359;32,00;318;950;2648;-4752;0
2023-03-02;17;23350;25924;19130;-;229;-;14740;14735;-;5;-;6565;174;992;0,00;1092;950;1751;-5425;0
2023-03-02;18;24442;26493;19475;-;1321;-;16599;15966;-;632;-;5697;204;64;0,00;1221;950;1186;-6550;0
2023-03-02;19;24593;26743;19396;-;1599;-;17042;16039;-;1003;-;5748;263;0;0,00;789;950;1066;-6494;0
2023-03-02;20;24587;26840;19415;-;1574;-;16818;15881;-;937;-;5851;344;0;0,00;1008;950;1374;-6455;0
2023-03-02;21;23971;26812;19465;-;1490;-;16085;15776;-;310;-;5857;383;0;0,00;1070;950;1480;-6466;0
2023-03-02;22;22280;26913;19676;-;1390;-;14527;14519;-;8;-;5847;428;0;0,00;1065;950;2839;-5228;0
2023-03-02;23;20748;27057;19638;-;1534;-;13223;13223;-;0;-;5885;525;0;32,00;715;950;3982;-4047;0
2023-03-02;24;19351;26761;19679;-;1134;-;11938;11938;-;0;-;5948;648;0;143,00;739;950;5356;-2601;0
2023-03-03;1;18376;25815;19664;-;0;-;12087;12087;-;0;-;6151;825;0;243,00;-629;950;4594;-3040;0
2023-03-03;2;18124;26170;19841;-;0;-;12225;12225;-;0;-;6329;1013;0;375,00;-954;950;4455;-3144;0
2023-03-03;3;17866;26289;19846;-;0;-;12182;12182;-;0;-;6443;1124;0;533,00;-1225;950;4369;-3202;0
2023-03-03;4;17977;26291;19823;-;0;-;12475;12475;-;0;-;6468;1146;0;596,00;-1342;950;4084;-3469;0
2023-03-03;5;18494;26371;19823;-;0;-;12560;12560;-;0;-;6548;1248;0;596,00;-965;950;4086;-3468;0
2023-03-03;6;19595;26384;19823;-;0;-;12792;12792;-;0;-;6561;1238;0;562,00;-115;950;4010;-3544;0
2023-03-03;7;21884;26796;20123;-;156;-;14493;14472;-;21;-;6517;1134;82;16,00;-69;950;2767;-5327;0
2023-03-03;8;23679;28715;19953;-;1618;-;16311;15590;-;721;-;7144;1075;708;0,00;-950;950;1263;-6640;0
2023-03-03;9;24513;28990;19737;-;1622;-;16801;16102;-;700;-;7631;1027;1293;0,00;-950;950;786;-7009;0
2023-03-03;10;24397;29084;19695;-;1589;-;15961;15599;-;362;-;7800;1128;1412;0,00;-323;950;1318;-6435;0
2023-03-03;11;24103;28981;19661;-;508;-;14606;14606;-;0;-;8812;1248;2379;0,00;-298;950;2254;-5269;0
2023-03-03;12;24423;28850;19278;-;1059;-;15194;14848;-;346;-;8513;1373;1985;0,00;-238;763;1519;-5591;0
2023-03-03;13;24435;29554;19167;-;823;-;14568;14486;-;82;-;9564;1889;2471;0,00;-441;950;2118;-4831;0
2023-03-03;14;24294;29502;19162;-;393;-;13761;13761;-;0;-;9947;2463;2287;0,00;-263;950;2734;-4210;0
2023-03-03;15;23886;28717;18494;-;235;-;12660;12660;-;0;-;9988;2796;1893;0,00;316;950;3125;-3581;0
2023-03-03;16;23602;28187;18642;-;50;-;12544;12544;-;0;-;9495;2923;1222;0,00;606;950;3436;-3418;0
2023-03-03;17;23705;27984;18668;-;562;-;13537;13488;-;49;-;8754;3123;306;0,00;477;950;2749;-4308;0
2023-03-03;18;24258;29283;18998;-;946;-;13685;13087;-;598;-;9339;3872;20;0,00;402;950;3585;-3995;0
2023-03-03;19;24762;30837;18996;-;1641;-;14206;13437;-;769;-;10200;4676;0;0,00;-587;950;3122;-4456;0
2023-03-03;20;24631;30935;19117;-;1365;-;13485;12729;-;756;-;10453;4925;0;0,00;-256;950;3946;-3753;0
2023-03-03;21;23826;31351;19110;-;1470;-;12293;11530;-;763;-;10771;5327;0;0,00;-206;950;4095;-3113;0
2023-03-03;22;21537;31573;19315;-;1082;-;10221;9901;-;320;-;11176;5846;0;0,00;-633;850;5579;-1530;0
2023-03-03;23;20102;31549;19330;-;608;-;8459;8459;-;0;-;11611;6306;0;0,00;-678;679;5883;-775;0
2023-03-03;24;18893;31919;19330;-;729;-;7416;7416;-;0;-;11860;6589;0;290,00;-899;770;5097;-747;0
2023-03-04;1;17785;31071;19054;-;0;-;7141;7141;-;0;-;12017;6697;0;1089,00;-841;770;5535;-417;0
2023-03-04;2;17323;30967;18985;-;0;-;7091;7091;-;0;-;11982;6699;0;1261,00;-1134;850;5510;-381;0
2023-03-04;3;17001;30790;18985;-;0;-;7083;7083;-;0;-;11805;6490;0;1226,00;-1241;950;5682;-217;0
2023-03-04;4;16985;30330;18985;-;17;-;7166;7150;-;17;-;11328;6056;0;1145,00;-1239;950;5321;-578;0
2023-03-04;5;17097;29949;18985;-;45;-;7403;7358;-;45;-;10919;5608;0;819,00;-1214;950;5179;-720;0
2023-03-04;6;17088;29631;19055;-;0;-;7236;7236;-;0;-;10576;5331;0;619,00;-1035;950;5249;-730;0
2023-03-04;7;17652;29655;19055;-;10;-;7507;7497;-;10;-;10590;5246;66;33,00;-1332;950;4998;-916;0
2023-03-04;8;18754;29667;18373;-;5;-;7864;7859;-;5;-;11289;5338;607;0,00;-1300;947;4428;-1139;0
2023-03-04;9;20033;30700;18373;-;592;-;8611;8452;-;159;-;11735;5512;880;0,00;-1401;950;3651;-1909;0
2023-03-04;10;21007;31193;18373;-;646;-;8971;8834;-;137;-;12174;5516;1387;0,00;-1184;950;3311;-2259;0
2023-03-04;11;21246;31099;17963;-;432;-;8543;8543;-;0;-;12704;5834;1593;0,00;-951;950;3288;-1777;0
2023-03-04;12;21485;31415;17963;-;445;-;8674;8596;-;79;-;13007;6215;1569;24,00;-1002;950;3464;-1624;0
2023-03-04;13;21312;31908;17963;-;176;-;7973;7816;-;157;-;13769;6570;1994;95,00;-1029;790;4505;-847;0
2023-03-04;14;21155;31974;17963;-;118;-;7665;7547;-;118;-;13893;6760;1984;95,00;-1064;828;4751;-603;0
2023-03-04;15;20717;31645;17963;-;33;-;7592;7592;-;0;-;13649;6748;1719;238,00;-1011;764;4673;-616;0
2023-03-04;16;20382;31322;18368;-;0;-;7593;7593;-;0;-;12954;6543;1191;95,00;-927;845;5026;-763;0
2023-03-04;17;20437;30278;18611;-;65;-;8788;8780;-;8;-;11602;5838;519;0,00;-745;718;4057;-1786;0
2023-03-04;18;21315;29845;17965;-;1239;-;11210;10590;-;620;-;10641;5230;44;0,00;-1469;950;2224;-3574;0
2023-03-04;19;21921;29114;18164;-;1448;-;13308;12284;-;1024;-;9502;4058;0;0,00;-1958;950;777;-5241;0
2023-03-04;20;21388;28913;18743;-;1407;-;12726;11807;-;919;-;8763;3325;0;0,00;-1136;950;1867;-4416;0
2023-03-04;21;20666;28927;19021;-;1520;-;11741;10971;-;770;-;8386;2955;0;0,00;-390;950;3087;-3460;0
2023-03-04;22;19382;29144;19216;-;1618;-;10743;10327;-;416;-;8310;2911;0;0,00;-565;891;3934;-2728;0
2023-03-04;23;18318;29092;19112;-;1620;-;9761;9521;-;241;-;8360;2961;0;0,00;-646;882;4822;-1775;0
2023-03-04;24;17192;28782;19112;-;1581;-;8737;8489;-;248;-;8089;2779;0;0,00;-191;600;5944;-816;0
2023-03-05;1;16283;27216;19117;-;179;-;8320;8142;-;179;-;7920;2566;0;0,00;-277;300;6112;-657;0
2023-03-05;2;15741;27209;19117;-;135;-;8188;8053;-;135;-;7957;2625;0;0,00;-262;300;6541;-187;0
2023-03-05;3;15343;27224;19117;-;0;-;8053;8053;-;0;-;8107;2757;0;32,00;-620;300;6564;-164;0
2023-03-05;4;15196;27212;19117;-;0;-;8053;8053;-;0;-;8095;2726;0;43,00;-1134;600;6474;-254;0
2023-03-05;5;15230;27250;19117;-;0;-;8053;8053;-;0;-;8133;2765;0;43,00;-646;300;6667;-61;0
2023-03-05;6;15288;27143;19117;-;0;-;8053;8053;-;0;-;8026;2660;0;43,00;-167;-152;6528;-200;0
2023-03-05;7;15363;27523;19104;-;0;-;8071;8071;-;0;-;8419;2843;152;43,00;-151;-257;6745;0;0
2023-03-05;8;16474;27545;18132;-;0;-;8139;8139;-;0;-;9413;2938;1078;35,00;-463;-224;5768;-273;0
2023-03-05;9;17909;28523;18132;-;0;-;8273;8273;-;0;-;10391;3079;1973;107,00;-1732;945;5139;-936;0
2023-03-05;10;18729;28944;18127;-;57;-;8980;8924;-;57;-;10760;2954;2490;398,00;-889;144;4490;-1589;0
2023-03-05;11;19127;29096;18122;-;14;-;9722;9708;-;14;-;10960;2939;2703;556,00;-597;-472;3762;-2384;0
2023-03-05;12;19171;29493;18122;-;0;-;9736;9736;-;0;-;11371;3439;2613;743,00;-1888;655;3763;-2383;0
2023-03-05;13;19499;29367;18022;-;0;-;9935;9935;-;0;-;11345;3494;2524;743,00;-1719;574;3494;-2647;0
2023-03-05;14;19632;28153;17635;-;115;-;10756;10756;-;0;-;10403;3010;2061;743,00;-1829;950;2581;-3457;0
2023-03-05;15;19257;27205;17443;-;10;-;10730;10730;-;0;-;9752;2794;1616;743,00;-1419;948;2522;-3325;0
2023-03-05;16;18701;26186;17396;-;85;-;11207;11166;-;41;-;8705;2122;1194;571,00;-1525;802;1945;-3854;0
2023-03-05;17;18750;25848;17868;-;65;-;11353;11322;-;31;-;7915;1926;579;0,00;-1271;785;2443;-3962;0
2023-03-05;18;19395;25945;17623;-;421;-;11768;11574;-;195;-;7901;2357;43;0,00;-1106;950;2206;-3904;0
2023-03-05;19;20559;27121;17823;-;1491;-;13262;11969;-;1292;-;7807;2209;0;0,00;-1074;599;2252;-4294;0
2023-03-05;20;20592;27010;17878;-;1625;-;13703;12404;-;1299;-;7507;1946;0;0,00;-1692;950;1715;-4887;0
2023-03-05;21;19837;26913;17813;-;1596;-;13369;12266;-;1103;-;7504;2001;0;0,00;-2013;950;1884;-4614;0
2023-03-05;22;19092;27682;18265;-;1465;-;12112;11957;-;155;-;7952;2439;0;0,00;-1793;950;2417;-4080;0
2023-03-05;23;18132;27750;18270;-;1476;-;10895;10895;-;0;-;8004;2571;0;0,00;-1781;950;3292;-3210;0
2023-03-05;24;17525;27897;18337;-;1470;-;10633;10633;-;0;-;8090;2669;0;0,00;-1949;732;3599;-2903;0
2023-03-06;1;16968;25207;17533;-;0;-;10902;10902;-;0;-;7674;2256;0;763,00;-1776;950;2932;-3158;0
2023-03-06;2;16203;25195;17619;-;0;-;10182;10182;-;0;-;7576;2120;0;1010,00;-1359;879;3692;-2360;0
2023-03-06;3;16145;25286;17768;-;0;-;10294;10294;-;0;-;7518;2061;0;1174,00;-1551;946;3539;-2556;0
2023-03-06;4;16432;25068;17702;-;0;-;10420;10420;-;0;-;7366;1904;0;1161,00;-1322;949;3260;-2666;0
2023-03-06;5;17030;24882;17657;-;0;-;11293;11293;-;0;-;7225;1763;0;1131,00;-1373;947;2489;-3264;0
2023-03-06;6;18059;25112;17789;-;139;-;11737;11737;-;0;-;7184;1711;0;746,00;-1084;950;2341;-3342;0
2023-03-06;7;20912;26691;19328;-;0;-;13043;13043;-;0;-;7363;1700;135;48,00;-231;813;2951;-4071;0
2023-03-06;8;23401;27597;18042;-;1363;-;14997;14747;-;250;-;8192;1660;988;0,00;-114;91;941;-5827;0
2023-03-06;9;24560;28352;17779;-;1612;-;15405;15168;-;236;-;8961;1525;1839;0,00;81;-81;604;-6141;0
2023-03-06;10;24903;28697;18057;-;1554;-;15549;15434;-;115;-;9086;1183;2448;0,00;-303;415;656;-6250;0
2023-03-06;11;24235;28943;18117;-;1254;-;14654;14474;-;181;-;9572;1005;3190;0,00;-477;387;1905;-4860;0
2023-03-06;12;24050;28369;18501;-;0;-;13063;13063;-;0;-;9868;1007;3497;43,00;485;896;4076;-2753;0
2023-03-06;13;23933;28252;18498;-;0;-;12735;12735;-;0;-;9754;1342;3056;43,00;595;855;4084;-2697;0
2023-03-06;14;24007;27763;18829;-;0;-;12951;12951;-;0;-;8934;1222;2359;43,00;1206;950;4049;-2792;0
2023-03-06;15;24049;26491;18742;-;35;-;13994;13994;-;0;-;7714;864;1486;11,00;1417;950;2986;-3855;0
2023-03-06;16;23656;26047;18692;-;348;-;14530;14530;-;0;-;7007;580;1011;0,00;1143;950;2451;-4298;0
2023-03-06;17;23555;26242;19321;-;326;-;14878;14878;-;0;-;6595;618;488;0,00;1183;950;2554;-4698;0
2023-03-06;18;24352;26842;19225;-;1378;-;15671;15633;-;37;-;6239;597;39;0,00;1704;762;1860;-5750;0
2023-03-06;19;24996;27213;19260;-;1621;-;17063;16353;-;711;-;6332;721;0;0,00;1454;131;1323;-6473;0
2023-03-06;20;24684;27411;19309;-;1609;-;16511;15864;-;647;-;6493;882;0;0,00;1280;409;1836;-5959;0
2023-03-06;21;23955;27859;19787;-;1559;-;14732;14601;-;131;-;6513;933;0;6,00;1760;950;2667;-5283;0
2023-03-06;22;22274;27930;19874;-;1618;-;13308;13177;-;131;-;6438;1010;0;11,00;1657;948;3310;-4366;0
2023-03-06;23;20935;28539;20126;-;1647;-;12349;12349;-;0;-;6766;1365;0;11,00;1061;688;4242;-3653;0
2023-03-06;24;19487;28654;19976;-;1636;-;10401;10401;-;0;-;7042;1675;0;11,00;1284;902;6029;-1631;0
2023-03-07;1;18334;26747;19349;-;266;-;10345;10079;-;266;-;7132;1713;0;0,00;264;404;4947;-1939;0
2023-03-07;2;17834;26752;19349;-;266;-;9888;9622;-;266;-;7137;1707;0;43,00;225;600;5565;-1321;0
2023-03-07;3;17671;26769;19349;-;266;-;9647;9381;-;266;-;7154;1716;0;43,00;384;476;5781;-1105;0
2023-03-07;4;17740;26898;19349;-;135;-;9458;9323;-;135;-;7414;1973;0;43,00;338;543;5863;-1023;0
2023-03-07;5;18143;27352;19349;-;135;-;9469;9334;-;135;-;7868;2424;0;0,00;273;550;5898;-988;0
2023-03-07;6;19252;27914;19349;-;157;-;10251;10094;-;157;-;8408;2973;0;0,00;265;293;5085;-1801;0
2023-03-07;7;21689;29624;19679;-;846;-;12066;11843;-;223;-;9099;3501;146;0,00;105;364;3647;-3569;0
2023-03-07;8;23606;29042;17118;-;1129;-;12067;11772;-;295;-;10795;4227;1026;0,00;397;319;2405;-3082;0
2023-03-07;9;24569;30322;17038;-;1070;-;12231;12023;-;209;-;12214;4980;1769;0,00;-334;304;1950;-3226;0
2023-03-07;10;24281;30378;17069;-;778;-;11662;11630;-;32;-;12531;5239;2012;34,00;-35;84;2454;-2707;0
2023-03-07;11;23628;31320;17358;-;261;-;10962;10962;-;0;-;13701;5604;2852;239,00;-466;-320;3494;-1745;0
2023-03-07;12;23372;32050;17133;-;0;-;9817;9817;-;0;-;14917;6285;3427;401,00;-167;-492;4707;-428;0
2023-03-07;13;23404;31774;16942;-;0;-;9500;9500;-;0;-;14832;6602;3005;396,00;46;-45;5062;-68;0
2023-03-07;14;23393;30864;16937;-;79;-;9686;9686;-;0;-;13848;6268;2328;241,00;53;-94;4198;-927;0
2023-03-07;15;23227;30319;17055;-;0;-;9919;9919;-;0;-;13264;6285;1691;90,00;42;90;4222;-908;0
2023-03-07;16;23204;30260;17424;-;225;-;10770;10770;-;0;-;12611;6266;1019;104,00;-281;173;3708;-1406;0
2023-03-07;17;23225;29672;17096;-;515;-;11339;11339;-;0;-;12061;6231;440;207,00;-359;336;2757;-2041;0
2023-03-07;18;23846;29877;16990;-;1192;-;12292;12273;-;19;-;11695;6184;32;104,00;-576;520;1752;-3232;0
2023-03-07;19;24194;30503;17396;-;1287;-;12797;12257;-;541;-;11820;6245;0;0,00;-1164;810;2263;-3872;0
2023-03-07;20;24017;30403;17328;-;1062;-;11462;10656;-;806;-;12013;6435;0;0,00;-90;842;3935;-2132;0
2023-03-07;21;23309;30465;17346;-;1209;-;11676;10818;-;859;-;11910;6382;0;0,00;-1083;950;3726;-2358;0
2023-03-07;22;21809;32928;19826;-;1448;-;10880;10207;-;673;-;11654;6211;0;8,00;-1608;851;5445;-1782;0
2023-03-07;23;20349;32954;20078;-;1262;-;9501;9459;-;42;-;11614;6178;0;32,00;-1520;850;6339;-1050;0
2023-03-07;24;19021;32486;20078;-;952;-;8549;8549;-;0;-;11456;6048;0;108,00;-1097;770;6949;-100;0
2023-03-08;1;17818;30728;19341;-;0;-;8509;8509;-;0;-;11387;5930;0;980,00;-1259;850;6593;0;0
2023-03-08;2;17324;30530;19251;-;0;-;8541;8541;-;0;-;11279;5844;0;1116,00;-1490;850;6520;0;0
2023-03-08;3;17169;30314;19096;-;0;-;8401;8401;-;0;-;11218;5751;0;1115,00;-1745;850;6206;-161;0
2023-03-08;4;17263;30318;19199;-;0;-;8434;8434;-;0;-;11119;5654;0;1114,00;-2065;924;5871;-570;0
2023-03-08;5;17709;30317;19302;-;0;-;8733;8733;-;0;-;11015;5546;0;1058,00;-1620;671;5673;-840;0
2023-03-08;6;18987;30181;19360;-;0;-;9971;9971;-;0;-;10821;5340;0;853,00;-1323;365;4454;-2095;0
2023-03-08;7;21569;30540;19802;-;0;-;11006;11006;-;0;-;10738;5096;156;219,00;-958;949;3614;-3159;0
2023-03-08;8;23196;29449;17950;-;73;-;11233;11160;-;73;-;11426;4810;1075;0,00;-187;793;2934;-2660;0
2023-03-08;9;23938;30662;17880;-;485;-;11917;11808;-;109;-;12297;4571;2256;0,00;-719;401;2209;-2974;0
2023-03-08;10;23900;30874;17850;-;269;-;11726;11696;-;30;-;12755;4073;3262;52,00;-1512;941;2483;-2754;0
2023-03-08;11;23403;30552;17606;-;0;-;11700;11700;-;0;-;12946;3560;4065;206,00;-1195;359;2965;-2194;0
2023-03-08;12;23367;30717;17581;-;66;-;11552;11486;-;66;-;13070;3176;4596;0,00;-2056;691;3280;-2190;0
2023-03-08;13;23347;30226;17745;-;131;-;11217;11086;-;131;-;12350;2780;4264;0,00;-1097;873;3951;-1677;0
2023-03-08;14;23309;29129;17633;-;131;-;11313;11182;-;131;-;11365;2421;3625;0,00;51;595;3762;-1856;0
2023-03-08;15;23166;27650;17726;-;133;-;11801;11735;-;66;-;9791;1849;2604;0,00;765;911;3388;-2114;0
2023-03-08;16;23415;26166;17749;-;558;-;12982;12969;-;14;-;7859;1115;1350;0,00;1769;701;1972;-3576;0
2023-03-08;17;23475;26931;19865;-;418;-;13754;13711;-;43;-;6648;682;489;0,00;2074;950;2277;-4305;0
2023-03-08;18;24071;27109;19580;-;1397;-;14881;14302;-;580;-;6132;534;26;0,00;2127;950;1639;-4680;0
2023-03-08;19;24527;27311;19684;-;1590;-;15281;14629;-;652;-;6037;472;0;0,00;2276;950;1411;-5601;0
2023-03-08;20;24462;27469;19750;-;1637;-;15641;14867;-;774;-;6082;511;0;0,00;1732;950;1167;-6173;0
2023-03-08;21;23742;27531;19769;-;1595;-;14806;14244;-;562;-;6167;613;0;0,00;1855;950;1902;-5457;0
2023-03-08;22;22223;27529;19754;-;1601;-;13406;13351;-;55;-;6174;696;0;0,00;1661;950;2711;-4673;0
2023-03-08;23;20681;27899;20121;-;1647;-;12041;12041;-;0;-;6131;754;0;0,00;1512;950;4373;-3378;0
2023-03-08;24;19455;28018;20121;-;1611;-;11301;11301;-;0;-;6286;927;0;53,00;904;950;5093;-2658;0
2023-03-09;1;18279;25725;19392;-;0;-;11172;11172;-;0;-;6333;1111;0;504,00;599;703;4584;-2438;0
2023-03-09;2;17818;25877;19397;-;0;-;11155;11155;-;0;-;6480;1263;0;646,00;140;668;4562;-2475;0
2023-03-09;3;17543;26043;19397;-;0;-;11294;11294;-;0;-;6646;1430;0;713,00;-30;331;4428;-2609;0
2023-03-09;4;17462;26277;19397;-;0;-;10974;10974;-;0;-;6880;1667;0;713,00;422;-124;4741;-2296;0
2023-03-09;5;17885;26479;19397;-;0;-;10836;10836;-;0;-;7082;1870;0;680,00;1301;-667;4935;-2107;0
2023-03-09;6;19080;26724;19397;-;0;-;11019;11019;-;0;-;7327;2102;0;431,00;1589;-322;4910;-2137;0
2023-03-09;7;21585;27522;19897;-;0;-;12419;12419;-;0;-;7625;2333;34;185,00;1783;-21;3983;-3565;0
2023-03-09;8;22917;26686;18450;-;13;-;12949;12936;-;13;-;8223;2665;271;0,00;2124;-332;3313;-3542;0
2023-03-09;9;23701;27013;18371;-;18;-;13255;13237;-;18;-;8624;2685;630;0,00;1800;-56;2810;-3693;0
2023-03-09;10;24031;27091;18371;-;23;-;13443;13421;-;23;-;8697;2515;903;0,00;1185;672;2669;-3833;0
2023-03-09;11;23970;26871;17857;-;392;-;13727;13671;-;57;-;8622;1764;1631;0,00;824;759;1901;-4083;0
2023-03-09;12;24109;26465;17689;-;319;-;13297;12978;-;319;-;8457;1284;1924;0,00;1434;950;2492;-3361;0
2023-03-09;13;24172;26238;17683;-;416;-;13401;13087;-;315;-;8139;1035;1839;0,00;1727;950;2395;-3565;0
2023-03-09;14;24170;26109;17809;-;116;-;13103;13055;-;48;-;8184;1146;1757;0,00;1949;950;2524;-3747;0
2023-03-09;15;24338;25964;18171;-;0;-;13550;13550;-;0;-;7793;995;1504;0,00;2092;950;2420;-3799;0
2023-03-09;16;24118;25538;18304;-;104;-;13943;13941;-;3;-;7130;744;1018;0,00;2074;950;2096;-4123;0
