Data;Godzina;Krajowe zapotrzebowanie na moc;Suma zdolnoœci wytwórczych jednostek wytwórczych w KSE;Suma zdolnoœci wytwórczych JGWa;Suma zdolnoœci wytwórczych JGFWa;Suma zdolnoœci wytwórczych JGMa;Suma zdolnoœci wytwórczych JGPVa;Sumaryczna generacja JG aktywnych: JGWa, JGFWa, JGMa i JGPVa;Sumaryczna generacja JGWa;Sumaryczna generacja JGFWa;Sumaryczna generacja JGMa;Sumaryczna generacja JGPVa;Sumaryczna generacja jednostek wytwórczych nieuczestnicz¹cych aktywnie w Rynku Bilansuj¹cym;Generacja Ÿróde³ wiatrowych;Generacja Ÿróde³ fotowoltaicznych;Sumaryczna moc ³adowania JGMa;Krajowe saldo wymiany miêdzysystemowej równoleg³ej;Krajowe saldo wymiany miêdzysystemowej nierównoleg³ej;Rezerwa mocy ponad zapotrzebowanie;Rezerwa mocy poni¿ej zapotrzebowania;Suma mocy z wykorzystanych Ofert Redukcji Obci¹¿enia JGOa
2023-09-02;24;15049;23515;19521;-;872;-;11019;10925;-;94;-;3122;509;0;0,00;536;329;2133;-4183;0
2023-09-03;1;14245;21779;18052;-;765;-;10155;9958;-;197;-;2962;395;0;0,00;678;405;1261;-3749;0
2023-09-03;2;13594;21572;18178;-;470;-;9792;9745;-;47;-;2924;408;0;0,00;485;405;1518;-3479;0
2023-09-03;3;12914;21689;18228;-;432;-;9428;9428;-;0;-;3029;483;0;0,00;62;405;1884;-3163;0
2023-09-03;4;12985;21555;18228;-;242;-;9285;9285;-;0;-;3085;535;0;0,00;201;405;2007;-3040;0
2023-09-03;5;12995;21829;18282;-;431;-;9343;9343;-;0;-;3116;563;0;0,00;96;405;1924;-3123;0
2023-09-03;6;12783;22169;18380;-;502;-;9209;9209;-;0;-;3287;733;0;0,00;-92;355;2065;-2977;0
2023-09-03;7;13149;23337;19437;-;345;-;9487;9487;-;0;-;3555;823;193;0,00;-209;302;2394;-3378;0
2023-09-03;8;13607;24774;19437;-;541;-;9201;9201;-;0;-;4796;832;1409;0,00;-605;247;2726;-3046;0
2023-09-03;9;14513;26433;19612;-;405;-;8571;8571;-;0;-;6416;679;3151;0,00;-795;201;2989;-2768;0
2023-09-03;10;15385;27428;19612;-;203;-;8369;8369;-;0;-;7613;575;4463;8,00;-855;227;3273;-2484;0
2023-09-03;11;15702;28640;19607;-;0;-;7485;7485;-;0;-;9033;586;5886;32,00;-929;161;4206;-1546;0
2023-09-03;12;15858;29719;19597;-;0;-;6690;6690;-;0;-;10122;825;6737;441,00;-693;222;5017;-725;0
2023-09-03;13;15869;29527;19592;-;0;-;6979;6979;-;0;-;9935;1101;6310;1197,00;-154;169;4114;-1365;0
2023-09-03;14;15172;29197;19592;-;0;-;6894;6894;-;0;-;9605;1312;5733;1373,00;492;-437;4345;-1134;0
2023-09-03;15;14686;29162;19592;-;0;-;6427;6427;-;0;-;9570;1530;5485;1373,00;871;-816;4795;-684;0
2023-09-03;16;14586;28839;19592;-;0;-;6629;6629;-;0;-;9247;1892;4793;1370,00;271;-216;4585;-894;0
2023-09-03;17;15184;27282;19270;-;68;-;8104;8104;-;0;-;7944;2012;3374;1020,00;-272;297;3152;-2327;0
2023-09-03;18;15460;25603;19162;-;1;-;8521;8521;-;0;-;6440;1944;1917;97,00;356;305;3362;-2307;0
2023-09-03;19;15968;25341;19323;-;960;-;10407;10290;-;118;-;5058;1866;562;8,00;259;248;1796;-3933;0
2023-09-03;20;17190;25540;19544;-;1489;-;12290;11276;-;1015;-;4507;1792;11;0,00;74;250;1121;-4832;0
2023-09-03;21;17715;25594;19896;-;1508;-;12602;11490;-;1112;-;4190;1469;0;0,00;547;282;885;-5095;0
2023-09-03;22;16756;25230;19776;-;1493;-;11652;10991;-;662;-;3961;1249;0;0,00;635;534;1385;-4502;0
2023-09-03;23;15839;25673;20174;-;1505;-;10889;10596;-;294;-;3994;1308;0;0,00;161;777;2135;-4021;0
2023-09-03;24;14832;25348;20358;-;1120;-;9592;9592;-;0;-;3870;1239;0;0,00;643;850;3433;-2866;0
2023-09-04;1;14099;22802;19067;-;0;-;9351;9351;-;0;-;3735;1177;0;64,00;748;250;3049;-2720;0
2023-09-04;2;13616;22920;19196;-;0;-;9495;9495;-;0;-;3724;1122;0;288,00;492;163;3149;-2620;0
2023-09-04;3;13472;23457;19558;-;255;-;10323;10323;-;0;-;3644;1040;0;649,00;-108;166;2631;-3405;0
2023-09-04;4;13673;23646;19677;-;338;-;10647;10647;-;0;-;3631;1025;0;722,00;-120;216;2593;-3528;0
2023-09-04;5;13965;23284;19677;-;34;-;10515;10515;-;0;-;3573;965;0;722,00;459;190;3152;-2969;0
2023-09-04;6;14704;23125;19467;-;101;-;10497;10497;-;0;-;3557;948;0;482,00;934;213;3283;-2833;0
2023-09-04;7;17803;24628;19785;-;1047;-;12828;12744;-;84;-;3796;927;193;0,00;996;169;1861;-4942;0
2023-09-04;8;19631;26191;19821;-;1384;-;13319;13282;-;37;-;4986;855;1394;0,00;1327;111;2036;-5263;0
2023-09-04;9;20735;27776;19837;-;1501;-;13248;13174;-;74;-;6438;505;3193;0,00;888;127;2040;-5244;0
2023-09-04;10;20511;28828;19837;-;1426;-;12714;12517;-;197;-;7565;255;4603;0,00;-42;163;2673;-4653;0
2023-09-04;11;19818;29086;19997;-;165;-;10636;10470;-;165;-;8924;227;6031;0,00;84;173;4824;-2497;0
2023-09-04;12;19781;29746;19959;-;34;-;10001;9967;-;34;-;9753;284;6803;228,00;34;221;5291;-2010;0
2023-09-04;13;19580;30252;19870;-;0;-;9309;9309;-;0;-;10382;405;7201;370,00;87;168;5869;-1395;0
2023-09-04;14;19330;30107;19893;-;0;-;9231;9231;-;0;-;10214;461;6974;370,00;124;132;6032;-1210;0
2023-09-04;15;19273;29631;19843;-;0;-;9518;9518;-;0;-;9788;474;6554;370,00;121;134;5957;-1240;0
2023-09-04;16;19782;28463;19790;-;0;-;10876;10876;-;0;-;8673;423;5482;196,00;162;93;4913;-2352;0
2023-09-04;17;20010;26692;19369;-;197;-;12053;12053;-;0;-;7126;344;4024;54,00;707;163;4348;-3247;0
2023-09-04;18;20309;25547;19369;-;621;-;13298;13298;-;0;-;5557;309;2401;46,00;1385;206;3502;-4178;0
2023-09-04;19;20785;24545;19199;-;1373;-;14824;14400;-;424;-;3973;297;741;0,00;1810;170;2612;-5298;0
2023-09-04;20;21566;24097;19304;-;1558;-;17038;15900;-;1138;-;3235;275;11;0,00;987;228;1146;-6895;0
2023-09-04;21;21892;23914;19224;-;1475;-;16224;15364;-;859;-;3215;275;0;0,00;2049;389;1637;-6296;0
2023-09-04;22;20118;24120;19531;-;1470;-;14122;13849;-;273;-;3119;264;0;0,00;2615;309;2686;-5042;0
2023-09-04;23;18213;24234;19687;-;1451;-;12675;12675;-;0;-;3096;327;0;0,00;2163;375;3649;-4014;0
2023-09-04;24;16794;24196;19685;-;1389;-;11720;11720;-;0;-;3122;412;0;0,00;1504;355;4030;-3441;0
2023-09-05;1;15714;22469;19245;-;31;-;10436;10436;-;0;-;3193;476;0;51,00;1843;292;4965;-2065;0
2023-09-05;2;15123;22601;19365;-;0;-;9807;9807;-;0;-;3236;531;0;54,00;1800;306;5298;-1662;0
2023-09-05;3;14878;22615;19365;-;0;-;9837;9837;-;0;-;3250;625;0;54,00;1420;427;5298;-1662;0
2023-09-05;4;14932;22737;19365;-;0;-;9771;9771;-;0;-;3372;746;0;54,00;1382;465;5366;-1594;0
2023-09-05;5;15225;22823;19365;-;0;-;9768;9768;-;0;-;3458;834;0;54,00;1523;550;5385;-1575;0
2023-09-05;6;15645;22902;19360;-;0;-;10500;10500;-;0;-;3542;904;0;51,00;1219;321;4515;-2440;0
2023-09-05;7;18167;24753;19876;-;744;-;12505;12312;-;193;-;4133;1179;259;0,00;1222;254;3279;-4186;0
2023-09-05;8;20171;27099;19877;-;1098;-;12875;12523;-;352;-;6124;1212;2179;0,00;1131;94;3176;-4224;0
2023-09-05;9;20865;28729;19397;-;1154;-;12190;11935;-;255;-;8178;982;4488;30,00;24;74;2801;-4119;0
2023-09-05;10;21041;29406;19175;-;767;-;11620;11620;-;0;-;9464;469;6315;46,00;-206;108;3222;-3616;0
2023-09-05;11;20354;29879;18843;-;305;-;10724;10724;-;0;-;10731;345;7765;106,00;-1116;108;4094;-2612;0
2023-09-05;12;20135;30297;18821;-;0;-;10027;10027;-;0;-;11476;421;8442;600,00;-933;108;4724;-1960;0
2023-09-05;13;19911;30107;18969;-;0;-;9338;9338;-;0;-;11138;501;8022;633,00;-99;108;5560;-1120;0
2023-09-05;14;19416;30284;18838;-;0;-;8893;8893;-;0;-;11446;653;8135;730,00;391;-492;6025;-654;0
2023-09-05;15;19754;29652;19003;-;0;-;9545;9545;-;0;-;10649;680;7270;728,00;14;144;5427;-1389;0
2023-09-05;16;20070;28722;19333;-;0;-;11100;11100;-;0;-;9389;581;6146;158,00;-711;216;4404;-2910;0
2023-09-05;17;20374;27190;19163;-;316;-;12436;12436;-;0;-;7711;497;4515;3,00;25;133;3099;-3977;0
2023-09-05;18;20609;26170;19515;-;767;-;13194;13170;-;24;-;5888;495;2552;0,00;1317;297;2708;-4499;0
2023-09-05;19;20576;24828;19552;-;1054;-;13972;13755;-;217;-;4222;610;707;0,00;2074;408;2284;-4973;0
2023-09-05;20;21509;24790;19537;-;1387;-;15310;14284;-;1026;-;3866;865;9;0,00;1530;778;1616;-5626;0
2023-09-05;21;21764;25086;19517;-;1404;-;14941;13935;-;1006;-;4165;1149;0;0,00;2057;651;2020;-5202;0
2023-09-05;22;19923;25428;19592;-;1308;-;13021;13003;-;19;-;4528;1522;0;0,00;2022;536;3162;-4293;0
2023-09-05;23;17997;25904;19637;-;1388;-;11755;11755;-;0;-;4879;2045;0;0,00;776;600;4054;-3356;0
2023-09-05;24;16599;25953;19675;-;1388;-;10869;10869;-;0;-;4890;2179;0;0,00;153;650;4927;-2533;0
2023-09-06;1;15695;23774;18954;-;0;-;9836;9836;-;0;-;4820;2238;0;199,00;593;600;5232;-1406;0
2023-09-06;2;15103;23438;18913;-;0;-;9412;9412;-;0;-;4525;1960;0;251,00;752;656;5650;-937;0
2023-09-06;3;14932;23052;18913;-;0;-;9981;9981;-;0;-;4139;1571;0;251,00;328;650;5006;-1590;0
2023-09-06;4;14958;22706;18913;-;0;-;10313;10313;-;0;-;3793;1225;0;250,00;379;701;4737;-1854;0
2023-09-06;5;15270;22390;18913;-;0;-;10160;10160;-;0;-;3477;907;0;54,00;1177;527;4928;-1658;0
2023-09-06;6;16051;22223;18913;-;73;-;11159;11153;-;6;-;3237;649;0;3,00;1382;267;3909;-2687;0
2023-09-06;7;18855;24198;19582;-;1203;-;13953;13677;-;276;-;3413;517;250;0,00;1286;108;1968;-5317;0
2023-09-06;8;20181;26424;19562;-;1380;-;13772;13154;-;617;-;5482;336;2420;0,00;938;31;2607;-4590;0
2023-09-06;9;21002;28575;19544;-;1306;-;12964;12451;-;513;-;7725;181;4787;19,00;159;8;3085;-4097;0
2023-09-06;10;20694;29668;19508;-;492;-;11100;10727;-;373;-;9668;64;6846;22,00;-35;8;4963;-2238;0
2023-09-06;11;20465;29904;19128;-;0;-;10418;10418;-;0;-;10776;26;8103;22,00;-775;-2;4877;-2018;0
2023-09-06;12;20328;30778;19128;-;0;-;9607;9607;-;0;-;11650;63;8898;509,00;-503;95;5771;-1124;0
2023-09-06;13;20285;31083;19186;-;0;-;9649;9649;-;0;-;11897;67;9134;981,00;-630;256;5681;-1258;0
2023-09-06;14;20389;30899;19197;-;0;-;9725;9725;-;0;-;11702;82;8901;912,00;-302;183;5722;-1238;0
2023-09-06;15;20212;30124;19258;-;0;-;10332;10332;-;0;-;10866;108;8064;762,00;-341;137;5323;-1656;0
2023-09-06;16;20465;29361;19347;-;0;-;11133;11133;-;0;-;10014;160;7137;675,00;-108;108;4893;-2124;0
2023-09-06;17;20719;27914;19576;-;0;-;11639;11639;-;0;-;8338;222;5361;209,00;747;108;5014;-2357;0
2023-09-06;18;20837;25928;19476;-;421;-;13265;13265;-;0;-;6031;300;2880;16,00;1430;8;3922;-3802;0
2023-09-06;19;21373;24566;19393;-;1092;-;14877;14706;-;170;-;4081;474;718;0,00;2573;-131;2778;-4964;0
2023-09-06;20;22030;24209;19223;-;1388;-;17345;16203;-;1142;-;3598;592;7;0,00;1499;-490;1008;-6463;0
2023-09-06;21;22273;24364;19190;-;1445;-;16222;15347;-;875;-;3729;688;0;0,00;2254;183;2023;-5618;0
2023-09-06;22;20640;24384;19280;-;1402;-;14524;14330;-;194;-;3702;806;0;0,00;2367;108;2628;-4993;0
2023-09-06;23;18454;24866;19696;-;1388;-;12909;12909;-;0;-;3782;945;0;0,00;1448;326;4127;-3758;0
2023-09-06;24;17129;24507;19802;-;1041;-;11414;11414;-;0;-;3664;949;0;0,00;1736;324;5217;-2600;0
2023-09-07;1;15692;22627;19088;-;0;-;10608;10608;-;0;-;3539;941;0;38,00;1478;163;4924;-1992;0
2023-09-07;2;15156;22605;19088;-;0;-;10474;10474;-;0;-;3517;922;0;188,00;1167;176;4989;-1927;0
2023-09-07;3;15338;22512;19088;-;0;-;10773;10773;-;0;-;3424;827;0;284,00;1258;140;4673;-2243;0
2023-09-07;4;15395;22421;19088;-;0;-;11090;11090;-;0;-;3333;738;0;551,00;1350;126;4336;-2580;0
2023-09-07;5;15778;22332;19107;-;0;-;11282;11282;-;0;-;3225;633;0;535,00;1526;281;4192;-2724;0
2023-09-07;6;16321;22368;19221;-;0;-;11615;11615;-;0;-;3147;555;0;483,00;1909;108;3912;-3083;0
2023-09-07;7;18942;24090;19902;-;735;-;13994;13927;-;68;-;3453;538;234;0,00;1409;98;2268;-5293;0
2023-09-07;8;20534;26542;20048;-;1018;-;14168;13836;-;333;-;5476;573;2136;0,00;830;51;2380;-5176;0
2023-09-07;9;21499;28588;20065;-;803;-;13571;13307;-;264;-;7720;441;4567;0,00;395;-292;2807;-4744;0
2023-09-07;10;21450;29323;20052;-;135;-;12394;12394;-;0;-;9136;117;6378;52,00;332;-383;3790;-3736;0
2023-09-07;11;20835;30110;19799;-;0;-;11225;11225;-;0;-;10311;2;7699;210,00;472;-969;4804;-2564;0
2023-09-07;12;20353;31076;19794;-;0;-;10187;10187;-;0;-;11282;86;8544;633,00;-27;-492;5806;-1536;0
2023-09-07;13;20391;31554;19783;-;0;-;9705;9705;-;0;-;11771;268;8851;680,00;-693;103;6129;-1187;0
2023-09-07;14;20607;30970;19747;-;0;-;9951;9951;-;0;-;11223;344;8229;493,00;-204;172;6073;-1243;0
2023-09-07;15;20410;30330;19789;-;0;-;10252;10252;-;0;-;10541;345;7526;343,00;-112;112;5812;-1546;0
2023-09-07;16;20718;29581;19789;-;0;-;11051;11051;-;0;-;9792;351;6743;168,00;-145;145;4930;-2553;0
2023-09-07;17;21403;28071;19961;-;72;-;12492;12492;-;0;-;8038;373;4919;0,00;707;108;3566;-4051;0
2023-09-07;18;21256;26432;20000;-;650;-;13817;13651;-;166;-;5782;422;2661;0,00;1548;108;2502;-5159;0
2023-09-07;19;21320;25249;19948;-;1234;-;14585;14046;-;540;-;4067;569;663;0,00;2610;108;2107;-5501;0
2023-09-07;20;22231;24977;19878;-;1388;-;15800;14762;-;1038;-;3711;745;4;0,00;2448;108;1106;-6433;0
2023-09-07;21;22230;25083;19853;-;1358;-;15385;14527;-;858;-;3872;932;0;0,00;2856;108;1471;-6043;0
2023-09-07;22;20215;25193;19890;-;1340;-;13994;13700;-;294;-;3963;1139;0;0,00;2225;108;2420;-5131;0
2023-09-07;23;18205;25713;20020;-;1351;-;12439;12439;-;0;-;4342;1603;0;120,00;1407;198;3798;-3883;0
2023-09-07;24;16715;25928;20122;-;1335;-;11087;11087;-;0;-;4471;1802;0;136,00;1089;250;5237;-2537;0
2023-09-08;1;15958;23759;19407;-;0;-;11298;11298;-;0;-;4352;1722;0;79,00;-34;271;4002;-3014;0
2023-09-08;2;15582;23423;19226;-;0;-;11282;11282;-;0;-;4197;1572;0;170,00;-112;360;3962;-2993;0
2023-09-08;3;15389;23265;19165;-;0;-;11326;11326;-;0;-;4100;1474;0;153,00;-410;521;3876;-3058;0
2023-09-08;4;15296;23194;19165;-;0;-;11052;11052;-;0;-;4029;1384;0;153,00;-76;480;4192;-2742;0
2023-09-08;5;15432;23032;19165;-;0;-;10948;10948;-;0;-;3867;1237;0;52,00;124;512;4227;-2707;0
2023-09-08;6;16288;22793;19165;-;0;-;11404;11404;-;0;-;3628;995;0;3,00;1233;22;3821;-3113;0
2023-09-08;7;18919;24212;19885;-;541;-;13228;13228;-;0;-;3786;878;199;0,00;1959;-55;2821;-4833;0
2023-09-08;8;20347;26400;19880;-;1205;-;13837;13837;-;0;-;5315;789;1745;0,00;1854;-662;2325;-5416;0
2023-09-08;9;21190;28193;19865;-;1099;-;13507;13507;-;0;-;7229;622;3845;0,00;1066;-766;2489;-5237;0
2023-09-08;10;20982;29389;19435;-;808;-;12793;12793;-;0;-;9146;294;6109;155,00;-294;-664;2990;-4486;0
2023-09-08;11;20261;29885;19110;-;0;-;11156;11156;-;0;-;10775;63;7957;316,00;-267;-1018;4528;-2823;0
2023-09-08;12;20512;30570;19110;-;177;-;11376;11376;-;0;-;11283;133;8372;620,00;-1429;-492;3845;-3496;0
2023-09-08;13;20756;30730;19026;-;22;-;11376;11376;-;0;-;11682;213;8701;915,00;-1664;108;4069;-3272;0
2023-09-08;14;20504;30453;19088;-;0;-;10607;10607;-;0;-;11365;226;8385;911,00;-672;161;5146;-2180;0
2023-09-08;15;20345;30921;19430;-;0;-;10293;10293;-;0;-;11491;196;8538;749,00;-870;175;5763;-1788;0
2023-09-08;16;20920;29693;19483;-;0;-;11341;11341;-;0;-;10210;170;7235;358,00;-437;159;4886;-2665;0
2023-09-08;17;21255;27957;19702;-;139;-;12465;12465;-;0;-;8116;160;5105;146,00;622;110;3998;-3531;0
2023-09-08;18;21422;26453;20060;-;609;-;13837;13837;-;0;-;5784;190;2686;8,00;2005;-173;3480;-4413;0
2023-09-08;19;21592;25331;20217;-;1224;-;15381;15185;-;196;-;3890;304;630;0,00;2497;-161;3002;-5488;0
2023-09-08;20;22076;24997;20112;-;1357;-;18305;17076;-;1229;-;3528;488;3;0,00;111;69;1162;-7369;0
2023-09-08;21;22097;24790;19668;-;1388;-;16390;15280;-;1110;-;3734;706;0;0,00;1566;448;2300;-5821;0
2023-09-08;22;20221;24800;19777;-;1216;-;13498;12941;-;557;-;3807;885;0;0,00;2606;518;3951;-3967;0
2023-09-08;23;18007;25000;19911;-;1307;-;12166;11747;-;419;-;3782;905;0;0,00;1927;286;4596;-3190;0
2023-09-08;24;16587;25070;20023;-;1388;-;12170;11954;-;216;-;3659;836;0;0,00;413;230;3426;-4052;0
2023-09-09;1;16034;23121;18743;-;917;-;11586;11507;-;80;-;3461;711;0;0,00;631;151;2261;-4270;0
2023-09-09;2;15323;22180;18743;-;0;-;10406;10406;-;0;-;3437;691;0;0,00;1289;197;3572;-2959;0
2023-09-09;3;15014;21907;18521;-;0;-;9661;9661;-;0;-;3386;640;0;0,00;1791;193;4328;-2203;0
2023-09-09;4;15019;21853;18521;-;0;-;10035;10035;-;0;-;3332;583;0;0,00;1343;220;3849;-2682;0
2023-09-09;5;15130;21872;18521;-;0;-;10421;10421;-;0;-;3351;600;0;0,00;1165;202;3561;-2970;0
2023-09-09;6;14914;21923;18523;-;0;-;10622;10622;-;0;-;3400;647;0;0,00;873;133;3465;-3066;0
2023-09-09;7;15732;23627;19151;-;810;-;12147;12105;-;42;-;3666;649;256;0,00;-335;136;2353;-4778;0
2023-09-09;8;17049;25451;19195;-;1112;-;12415;12415;-;0;-;5144;650;1699;0,00;-688;108;2147;-4985;0
2023-09-09;9;18078;26518;19223;-;34;-;10825;10825;-;0;-;7261;663;3802;51,00;-87;143;3862;-3259;0
2023-09-09;10;18336;28351;19213;-;0;-;9330;9330;-;0;-;9138;458;5897;54,00;-273;167;5181;-1957;0
2023-09-09;11;18359;29508;18963;-;0;-;7910;7910;-;0;-;10545;151;7723;107,00;-207;108;5545;-1108;0
2023-09-09;12;18251;29748;18963;-;0;-;7960;7960;-;0;-;10785;167;7987;507,00;-115;115;5494;-1112;0
2023-09-09;13;18075;30288;18963;-;0;-;7670;7670;-;0;-;11325;272;8396;921,00;-108;108;5797;-809;0
2023-09-09;14;17524;30156;18963;-;0;-;7542;7542;-;0;-;11193;379;8134;918,00;306;-306;6218;-388;0
2023-09-09;15;17648;29474;18963;-;0;-;7747;7747;-;0;-;10511;395;7465;616,00;-98;99;5714;-804;0
2023-09-09;16;17615;28306;19178;-;0;-;8846;8846;-;0;-;9128;305;6167;54,00;-482;108;4700;-1727;0
2023-09-09;17;17984;26528;19183;-;69;-;11280;11280;-;0;-;7276;213;4333;3,00;-808;108;2746;-4141;0
